code,所属概念数量,market_code,所属概念,股票代码
300892,5,33,网红经济;三胎概念;乳业;啤酒概念;融资融券,300892.SZ
002526,14,33,可降解塑料;智能物流;高端装备;新型工业化;低空经济;人工智能;机器人概念;无人机;网络游戏;减速器;手机游戏;煤炭概念;深股通;融资融券,002526.SZ
301358,12,33,磷化工;动力电池回收;固态电池;锂电池概念;宁德时代概念;金属铜;储能;比亚迪概念;新能源汽车;2025年报预增;深股通;融资融券,301358.SZ
605006,3,17,PCB概念;风电;国企改革,605006.SH
600611,13,17,网约车;旅游概念;互联网金融;物业管理;参股券商;创投;无人驾驶;百度概念;低空经济;云计算;数据中心;沪股通;融资融券,600611.SH
002412,9,33,幽门螺杆菌概念;仿制药一致性评价;流感;医药电商;肝炎概念;创新药;农业种植;参股银行;融资融券,002412.SZ
002900,9,33,流感;创新药;仿制药一致性评价;维生素;医疗器械概念;宠物经济;医美概念;消毒剂;黑龙江自贸区,002900.SZ
002570,12,33,乳业;跨境电商;三胎概念;宠物经济;养老概念;网红经济;共同富裕示范区;DeepSeek概念;NFT概念;回购增持再贷款概念;深股通;融资融券,002570.SZ
603326,2,17,智能家居;工业互联网,603326.SH
300100,15,33,PEEK材料;人形机器人;华为汽车;特斯拉概念;长安汽车概念;智能座舱;比亚迪概念;机器人概念;低空经济;新能源汽车;工业母机;汽车电子;工业互联网;深股通;融资融券,300100.SZ
301367,6,33,医疗器械概念;人民币贬值受益;京津冀一体化;机器人概念;深股通;融资融券,301367.SZ
688165,16,17,减速器;人形机器人;新型工业化;机器人概念;机器视觉;新能源汽车;人工智能;华为概念;工业互联网;富士康概念;专精特新;光伏概念;国企改革;氢能源;沪股通;融资融券,688165.SH
920082,4,151,天然气;海工装备;专精特新;融资融券,920082.BJ
603609,6,17,养鸡;猪肉;生态农业;宠物经济;沪股通;融资融券,603609.SH
002727,10,33,医药电商;养老概念;三胎概念;跨境电商;西部大开发;医疗器械概念;职业教育;2025年报预增;深股通;融资融券,002727.SZ
002245,20,33,钠离子电池;固态电池;锂电池概念;两轮车;储能;MiniLED;人形机器人;芯片概念;飞行汽车(eVTOL);小米概念;机器人概念;智能家居;海峡两岸;一带一路;无人机;金属镍;创投;数据中心;深股通;融资融券,002245.SZ
300694,6,33,新能源汽车;机器人概念;燃料电池;人形机器人;国企改革;2025年报预增,300694.SZ
603499,8,17,烟草;存储芯片;芯片概念;工业互联网;上海自贸区;创投;2025年报预增;沪股通,603499.SH
300164,8,33,俄乌冲突概念;页岩气;天然气;新疆振兴;西部大开发;碳中和;一带一路;人民币贬值受益,300164.SZ
603590,8,17,创新药;猴痘概念;专精特新;2025年报预增;创投;军民融合;知识产权保护;沪股通,603590.SH
603321,3,17,共同富裕示范区;专精特新;5G,603321.SH
601326,6,17,航运概念;国企改革;雄安新区;沪股通;京津冀一体化;融资融券,601326.SH
002588,10,33,化肥;磷化工;生态农业;玉米;农村电商;锂电池概念;乡村振兴;数字乡村;深股通;融资融券,002588.SZ
002312,11,33,磷化工;化肥;小金属概念;农村电商;锂电池概念;西部大开发;乡村振兴;国企改革;数字乡村;融资融券;深股通,002312.SZ
920476,12,151,绿色电力;2025年报预增;医疗器械概念;鸿蒙概念;融资融券;食品安全;高端装备;人工智能;回购增持再贷款概念;储能;宠物经济;专精特新,920476.BJ
600346,7,17,煤化工概念;可降解塑料;锂电池概念;PET铜箔;同花顺漂亮100;沪股通;融资融券,600346.SH
301198,6,33,华为概念;跨境电商;智能物流;比亚迪概念;特斯拉概念;融资融券,301198.SZ
000779,20,33,新型城镇化;土壤修复;房屋检测;建筑节能;水利;乡村振兴;数字孪生;数字经济;算力租赁;DeepSeek概念;数据要素;国资云;西部大开发;国企改革;一带一路;数据中心;低空经济;光伏概念;新疆振兴;抽水蓄能,000779.SZ
000931,7,33,仿制药一致性评价;创新药;养老概念;雄安新区;创投;京津冀一体化;融资融券,000931.SZ
300672,21,33,存储芯片;汽车芯片;国家大基金持股;WiFi 6;智能座舱;芯片概念;星闪概念;卫星导航;东数西算(算力);虚拟现实;机器视觉;车联网(车路协同);无人驾驶;物联网;鸿蒙概念;专精特新;机器人概念;人工智能;深股通;股权转让(并购重组);融资融券,300672.SZ
603061,4,17,芯片概念;2025年报预增;专精特新;沪股通,603061.SH
000757,8,33,长安汽车概念;华为汽车;西部大开发;新能源汽车;小米汽车;工业互联网;比亚迪概念;小米概念,000757.SZ
688260,6,17,华为概念;光纤概念;消费电子概念;汽车电子;无人驾驶;融资融券,688260.SH
600490,11,17,金属锌;黄金概念;金属铜;小金属概念;金属钴;金属镍;俄乌冲突概念;锂电池概念;一带一路;沪股通;融资融券,600490.SH
300796,2,33,共同富裕示范区;人民币贬值受益,300796.SZ
601330,7,17,生物质能发电;绿色电力;医疗废物处理;固废处理;垃圾分类;国企改革;沪股通,601330.SH
301596,11,33,减速器;人形机器人;新型工业化;机器人概念;新能源汽车;无人机;核电;风电;西部大开发;融资融券;深股通,301596.SZ
300277,8,33,智能电网;高端装备;传感器;华为概念;生物质能发电;人工智能;股权转让(并购重组);国企改革,300277.SZ
920098,14,151,无人机;液冷服务器;低空经济;商业航天;新疆振兴;专精特新;高端装备;煤炭概念;高铁;风电;军工;军民融合;融资融券;西部大开发,920098.BJ
002255,13,33,可控核聚变;核电;高端装备;芯片概念;第三代半导体;充电桩;光伏概念;氢能源;污水处理;固废处理;绿色电力;融资融券;深股通,002255.SZ
300838,4,33,中俄贸易概念;专精特新;高端装备;芯片概念,300838.SZ
920033,8,151,锂电池概念;金属铜;金属镍;西部大开发;动力电池回收;融资融券;金属回收;小金属概念,920033.BJ
300581,9,33,军民融合;航空发动机;军工;卫星导航;无人机;西部大开发;专精特新;融资融券;深股通,300581.SZ
600725,7,17,超超临界发电;西部大开发;国企改革;化肥;股权转让(并购重组);煤炭概念;煤化工概念,600725.SH
688017,10,17,减速器;人形机器人;同花顺新质50;新型工业化;机器人概念;中国AI 50;专精特新;2025年报预增;沪股通;融资融券,688017.SH
002094,11,33,中韩自贸区;网红经济;跨境电商;C2M概念;化债概念(AMC概念);腾讯概念;参股银行;人民币贬值受益;一带一路;深股通;融资融券,002094.SZ
300732,25,33,新型城镇化;装配式建筑;房屋检测;地下管网;雄安新区;净水概念;污水处理;水利;智慧城市;一带一路;光伏建筑一体化;数字孪生;碳中和;人工智能;碳交易;车联网(车路协同);DeepSeek概念;华为概念;低空经济;数据要素;时空大数据;雅下水电概念;数据中心;新疆振兴;军工,300732.SZ
300519,4,33,辅助生殖;肝炎概念;流感;互联网金融,300519.SZ
688351,5,17,医疗器械概念;智能医疗;专精特新;沪股通;融资融券,688351.SH
688288,14,17,EDR概念;车联网(车路协同);数据要素;智慧城市;星闪概念;腾讯概念;人工智能;无人驾驶;汽车热管理;物联网;智能座舱;专精特新;汽车电子;融资融券,688288.SH
301225,12,33,PEEK材料;汽车热管理;华为汽车;新能源汽车;比亚迪概念;专精特新;燃料电池;医疗器械概念;车联网(车路协同);氢能源;深股通;融资融券,301225.SZ
600800,7,17,环氧丙烷;丙烯酸;天津自贸区;氢能源;国企改革;融资融券;芯片概念,600800.SH
300302,14,33,存储芯片;东数西算(算力);数据安全;云计算;信创;国产操作系统;数据中心;芯片概念;军工信息化;卫星导航;专精特新;军工;深股通;融资融券,300302.SZ
002882,7,33,固态电池;锂电池概念;比亚迪概念;核电;粤港澳大湾区;无人机;深股通,002882.SZ
300867,16,33,生物质能发电;医疗废物处理;绿色电力;垃圾分类;PPP概念;污水处理;固废处理;DeepSeek概念;氢能源;海峡两岸;医美概念;燃料电池;短剧游戏;AI应用;深股通;融资融券,300867.SZ
301036,4,33,光刻胶;参股银行;绿色电力;融资融券,301036.SZ
600860,12,17,燃料电池;医疗废物处理;氢能源;新型工业化;机器人概念;低空经济;京津冀一体化;国企改革;天然气;俄乌冲突概念;沪股通;融资融券,600860.SH
603810,6,17,合成生物;锂电池概念;创投;固态电池;钒电池;钠离子电池,603810.SH
000830,14,33,煤化工概念;化肥;磷化工;氟化工概念;生态农业;消毒剂;天然气;有机硅概念;央企国企改革;氢能源;国企改革;乡村振兴;深股通;融资融券,000830.SZ
920106,9,151,2025年报预增;军工;新能源汽车;飞行汽车(eVTOL);低空经济;农机;融资融券;长安汽车概念;比亚迪概念,920106.BJ
300279,18,33,托育服务;新能源汽车;传感器;机器人概念;5G;汽车电子;物联网;小米概念;特斯拉概念;家用电器;宁德时代概念;创投;智慧城市;智能家居;独角兽概念;三胎概念;腾讯概念;在线教育,300279.SZ
605500,1,17,共同富裕示范区,605500.SH
000967,20,33,储能;充电桩;固废处理;垃圾分类;智能电网;污水处理;新能源汽车;回购增持再贷款概念;核电;PPP概念;机器人概念;华为概念;特色小镇;物联网;无人驾驶;智慧城市;云计算;数据要素;深股通;融资融券,000967.SZ
300037,16,33,钠离子电池;固态电池;氟化工概念;宁德时代概念;锂电池概念;超级电容;特斯拉概念;OLED;比亚迪概念;新能源汽车;先进封装;液冷服务器;芯片概念;数据中心;深股通;融资融券,300037.SZ
300688,28,33,智谱AI;财税数字化;Web3.0;云计算;ChatGPT概念;智慧政务;AIGC概念;虚拟数字人;算力租赁;抖音概念(字节概念);AI智能体;阿里巴巴概念;数据要素;在线教育;区块链;知识产权保护;元宇宙;数字经济;DeepSeek概念;职业教育;东数西算(算力);人工智能;独角兽概念;华为概念;AI应用;创投;股权转让(并购重组);深股通,300688.SZ
300878,6,33,创新药;肝炎概念;民营医院;医药电商;流感;融资融券,300878.SZ
002996,11,33,金属回收;回购增持再贷款概念;西部大开发;碳中和;一体化压铸;2025年报预增;比亚迪概念;新能源汽车;专精特新;长安汽车概念;深股通,002996.SZ
000564,17,33,自由贸易港;统一大市场;物业管理;冷链物流;跨境电商;农村电商;无人零售;乡村振兴;供销社;IP经济(谷子经济);网红经济;西部大开发;新疆振兴;百度概念;军民融合;深股通;融资融券,000564.SZ
603027,3,17,西部大开发;融资融券;沪股通,603027.SH
600284,11,17,建筑节能;新型城镇化;水利;创投;上海自贸区;国企改革;自由贸易港;车联网(车路协同);证金持股;沪股通;融资融券,600284.SH
300245,21,33,华为鲲鹏;智慧政务;财税数字化;ChatGPT概念;信创;数据要素;阿里巴巴概念;东数西算(算力);区块链;国产操作系统;人脸识别;数字经济;互联网金融;智慧城市;华为概念;数据中心;5G;机器人概念;长三角一体化;深股通;融资融券,300245.SZ
603630,5,17,网红经济;医美概念;DeepSeek概念;创投;沪股通,603630.SH
002295,6,33,金属铜;国企改革;数字经济;储能;虚拟电厂;股权转让(并购重组),002295.SZ
000736,7,33,物业管理;ST板块;参股券商;国企改革;西部大开发;雄安新区;央企国企改革,000736.SZ
605151,5,17,智能物流;新能源汽车;比亚迪概念;创投;统一大市场,605151.SH
300022,10,33,工业大麻;农机;农村电商;中俄贸易概念;西部大开发;乡村振兴;机器人概念;一带一路;氢能源;低空经济,300022.SZ
600749,6,17,冰雪产业;旅游概念;露营经济;IP经济(谷子经济);文化传媒概念;西部大开发,600749.SH
600773,7,17,盐湖提锂;锂电池概念;石墨烯;西部大开发;国企改革;融资融券;沪股通,600773.SH
300120,14,33,安防;智慧灯杆;柔性屏(折叠屏);汽车电子;消费电子概念;芯片概念;OLED;人民币贬值受益;海工装备;风电;特高压;PET铜箔;柔性直流输电;深股通,300120.SZ
001696,24,33,军民融合;航空发动机;军工;农机;无人机;商业航天;低空经济;飞行汽车(eVTOL);数字经济;乡村振兴;工业互联网;两轮车;机器人概念;燃料电池;专精特新;西部大开发;比亚迪概念;新能源汽车;氢能源;储能;锂电池概念;钠离子电池;深股通;融资融券,001696.SZ
920719,12,151,燃料电池;石墨烯;锂电池概念;氢能源;钠离子电池;石墨电极;光伏概念;宁德时代概念;融资融券;第三代半导体;固态电池;专精特新,920719.BJ
300295,9,33,养老概念;互联网金融;租售同权;数据要素;文化传媒概念;AI智能体;人工智能;DeepSeek概念;AI应用,300295.SZ
300244,27,33,DRG/DIP;AIGC概念;多模态AI;ChatGPT概念;AI应用;AI智能体;数据要素;阿里巴巴概念;智能医疗;职业教育;人工智能;DeepSeek概念;CRO概念;细胞免疫治疗;基因测序;养老概念;阿尔茨海默概念;华为概念;辅助生殖;猴痘概念;医疗器械概念;三胎概念;肝炎概念;共同富裕示范区;冷链物流;深股通;融资融券,300244.SZ
920030,11,151,ERP概念;动力电池回收;充电桩;金属铜;文化传媒概念;金属回收;新能源汽车;特斯拉概念;华为汽车;融资融券;汽车拆解概念,920030.BJ
300810,8,33,军工;人工智能;海工装备;芯片概念;数据中心;专精特新;机器人概念;深股通,300810.SZ
605300,5,17,预制菜;跨境电商;代糖概念;创投;沪股通,605300.SH
300027,14,33,短剧游戏;文化传媒概念;IP经济(谷子经济);虚拟数字人;抖音概念(字节概念);网红经济;元宇宙;腾讯概念;旅游概念;阿里巴巴概念;数字经济;特色小镇;深股通;融资融券,300027.SZ
600779,4,17,白酒概念;西部大开发;沪股通;融资融券,600779.SH
688816,6,17,注册制次新股;科创次新股;机器视觉;高端装备;新股与次新股;融资融券,688816.SH
300430,14,33,脑机接口;AI应用;养老概念;医疗器械概念;DeepSeek概念;三胎概念;京津冀一体化;消毒剂;合成生物;工业大麻;专精特新;智能物流;新型工业化;深股通,300430.SZ
002685,13,33,高端装备;新型工业化;军工;专精特新;传感器;一带一路;芯片概念;DeepSeek概念;信创;航运概念;深股通;股权转让(并购重组);融资融券,002685.SZ
300268,4,33,人民币贬值受益;ST板块;三胎概念;预制菜,300268.SZ
300119,11,33,动物疫苗;禽流感;合成生物;宠物经济;消毒剂;天津自贸区;回购增持再贷款概念;绿色电力;京津冀一体化;AI应用;深股通,300119.SZ
002238,19,33,短剧游戏;文化传媒概念;虚拟数字人;在线教育;腾讯概念;智慧政务;数据要素;AI智能体;国资云;网络安全;智慧城市;养老概念;算力租赁;足球概念;数据中心;5G;国企改革;深股通;融资融券,002238.SZ
300756,8,33,机器人概念;三胎概念;IP经济(谷子经济);虚拟现实;元宇宙;2025年报预增;旅游概念;深股通,300756.SZ
002476,4,33,页岩气;污水处理;一带一路;融资融券,002476.SZ
605066,17,17,智能电网;电力物联网;风电;充电桩;碳中和;储能;光伏概念;工业互联网;数据中心;物联网;机器人概念;智能家居;东数西算(算力);人工智能;AI智能体;虚拟数字人;AI应用,605066.SH
603982,13,17,家用电器;长安汽车概念;一体化压铸;华为汽车;小米汽车;比亚迪概念;新能源汽车;减速器;小米概念;特斯拉概念;华为概念;宁德时代概念;融资融券,603982.SH
300803,5,33,互联网金融;参股券商;AI应用;融资融券;深股通,300803.SZ
920242,12,151,传感器;新能源汽车;毫米波雷达;机器人概念;一带一路;汽车拆解概念;融资融券;特斯拉概念;跨境电商;人民币贬值受益;汽车电子;无人驾驶,920242.BJ
920223,10,151,海峡两岸;新能源汽车;融资融券;航空发动机;比亚迪概念;液冷服务器;消费电子概念;储能;富士康概念;专精特新,920223.BJ
002758,18,33,化肥;供销社;生态农业;粮食概念;农村电商;农业种植;乡村振兴;土壤修复;农机;俄乌冲突概念;冷链物流;中俄贸易概念;共同富裕示范区;医药电商;数字乡村;无人机;数字经济;深股通,002758.SZ
605177,3,17,合成生物;阿尔茨海默概念;仿制药一致性评价,605177.SH
002778,7,33,净水概念;污水处理;土壤修复;储能;国企改革;天然气;股权转让(并购重组),002778.SZ
300800,16,33,专精特新;水利;污水处理;PM2.5;雄安新区;工业互联网;数字孪生;华为概念;乡村振兴;人工智能;一带一路;数字乡村;碳中和;国产操作系统;AI智能体;AI应用,300800.SZ
002708,21,33,长安汽车概念;减速器;人形机器人;机器人概念;比亚迪概念;新能源汽车;飞行汽车(eVTOL);无人驾驶;汽车电子;低空经济;智能座舱;智能穿戴;消费电子概念;军工;股权转让(并购重组);AI眼镜;PCB概念;2025年报预增;回购增持再贷款概念;国企改革;深股通,002708.SZ
603836,14,17,中韩自贸区;航运概念;统一大市场;中俄贸易概念;冷链物流;跨境电商;智能物流;一带一路;拼多多概念;数字经济;数据要素;小米概念;AI智能体;无人驾驶,603836.SH
600167,11,17,生物质能发电;绿色电力;氢能源;参股保险;创投;人工智能;文化传媒概念;华为概念;沪股通;AI智能体;融资融券,600167.SH
002693,7,33,ST板块;肝炎概念;仿制药一致性评价;辅助生殖;CRO概念;阿尔茨海默概念;海南自贸区,002693.SZ
301348,14,33,存储芯片;先进封装;第三代半导体;芯片概念;消费电子概念;新能源汽车;锂电池概念;粤港澳大湾区;华为概念;数据中心;无人机;东数西算(算力);深股通;融资融券,301348.SZ
688505,3,17,创新药;沪股通;融资融券,688505.SH
001378,4,33,参股银行;回购增持再贷款概念;粤港澳大湾区;融资融券,001378.SZ
001283,23,33,钠离子电池;固态电池;两轮车;动力电池回收;锂电池概念;新型烟草(电子烟);储能;比亚迪概念;新能源汽车;人形机器人;小米概念;粤港澳大湾区;AI PC;2025年报预增;人民币贬值受益;机器人概念;AI眼镜;消费电子概念;智能穿戴;回购增持再贷款概念;数据中心;人工智能;深股通,001283.SZ
000850,12,33,小金属概念;国企改革;参股银行;金属铅;金属铜;冷链物流;金属锌;创投;参股保险;参股券商;数字经济;融资融券,000850.SZ
002783,13,33,化肥;民爆概念;生态农业;氢能源;燃料电池;国企改革;光伏概念;煤化工概念;新能源汽车;军工;军民融合;股权转让(并购重组);融资融券,002783.SZ
000529,8,33,预制菜;猪肉;养鸡;冷链物流;国企改革;广东自贸区;创投;粤港澳大湾区,000529.SZ
002254,13,33,固态电池;锂电池概念;高铁;无人机;军工;智能穿戴;机器人概念;新能源汽车;氢能源;军民融合;国企改革;深股通;融资融券,002254.SZ
300881,12,33,特钢概念;光热发电;核电;超超临界发电;新能源汽车;专精特新;氢能源;比亚迪概念;一体化压铸;创投;减速器;融资融券,300881.SZ
000534,8,33,航空发动机;大飞机;军工;无人机;低空经济;创新药;深股通;融资融券,000534.SZ
688169,10,17,家用电器;智能家居;人工智能;机器人概念;DeepSeek概念;人民币贬值受益;同花顺出海50;小米概念;沪股通;融资融券,688169.SH
688176,3,17,创新药;沪股通;融资融券,688176.SH
603377,4,22,ST板块;职业教育;人工智能;虚拟现实,603377.SH
000755,6,33,绿色电力;国企改革;乡村振兴;一带一路;深股通;融资融券,000755.SZ
002623,10,33,钙钛矿电池;POE胶膜;光伏建筑一体化;光伏概念;建筑节能;绿色电力;储能;一带一路;特斯拉概念;融资融券,002623.SZ
920403,7,151,转基因;融资融券;农业种植;玉米;粮食概念;人工智能;乡村振兴,920403.BJ
300359,8,33,在线教育;职业教育;数字经济;DeepSeek概念;人工智能;横琴新区;三胎概念;创投,300359.SZ
002522,10,33,PVDF概念;长三角一体化;传感器;专精特新;共同富裕示范区;5G;华为概念;国企改革;光纤概念;融资融券,002522.SZ
001236,4,33,期货概念;国企改革;创投;深股通,001236.SZ
002638,7,33,储能;智慧灯杆;智慧城市;华为概念;车联网(车路协同);人民币贬值受益;5G,002638.SZ
300278,17,33,机器视觉;人形机器人;新型工业化;机器人概念;工业互联网;数字孪生;长安汽车概念;比亚迪概念;特斯拉概念;高端装备;智能物流;新能源汽车;光伏概念;人民币贬值受益;回购增持再贷款概念;深股通;融资融券,300278.SZ
603610,10,17,脑机接口;传感器;智能家居;人民币贬值受益;三胎概念;人工智能;养老概念;鸿蒙概念;AI智能体;沪股通,603610.SH
002366,15,33,可控核聚变;核电;商业航天;超超临界发电;海工装备;军工;风电;高端装备;机器人概念;一带一路;国企改革;西部大开发;航运概念;深股通;融资融券,002366.SZ
000983,7,33,煤炭概念;煤化工概念;小金属概念;深股通;融资融券;国企改革;人形机器人,000983.SZ
301151,15,33,新型城镇化;地下管网;污水处理;水利;雄安新区;海峡两岸;一带一路;专精特新;乡村振兴;碳中和;核电;液冷服务器;抽水蓄能;超超临界发电;融资融券,301151.SZ
600080,4,17,流感;创新药;医疗器械概念;西部大开发,600080.SH
600798,5,17,航运概念;中俄贸易概念;一带一路;国企改革;融资融券,600798.SH
688701,4,17,土壤修复;污水处理;固废处理;融资融券,688701.SH
600975,7,17,猪肉;乡村振兴;冷链物流;国企改革;华为概念;沪股通;融资融券,600975.SH
603257,22,17,金属铜;黄金概念;金属钴;金属回收;稀土永磁;盐湖提锂;固废处理;宁德时代概念;一带一路;土壤修复;污水处理;参股保险;注册制次新股;工业互联网;乡村振兴;新型城镇化;数字孪生;DeepSeek概念;AI智能体;文化传媒概念;新股与次新股;融资融券,603257.SH
301396,31,33,算力租赁;财税数字化;云计算;东数西算(算力);多模态AI;ChatGPT概念;智慧政务;信创;AI智能体;腾讯概念;数据要素;空间计算;数据中心;DeepSeek概念;MR(混合现实);数字经济;智慧城市;华为概念;人工智能;安防;AI应用;职业教育;智能医疗;物联网;专精特新;乡村振兴;智能物流;旅游概念;新型城镇化;深股通;融资融券,301396.SZ
002314,16,33,物业管理;统一大市场;国企改革;冷链物流;跨境电商;绿色电力;一带一路;智能物流;天然气;粤港澳大湾区;车联网(车路协同);国产航母;专精特新;海工装备;储能;深股通,002314.SZ
603819,4,17,新能源汽车;安防;风电;股权转让(并购重组),603819.SH
002474,28,33,智慧政务;数据安全;华为鲲鹏;信创;鸿蒙概念;网络安全;数据要素;智慧城市;军工信息化;在线教育;区块链;数字经济;Web3.0;安防;人工智能;云办公;物联网;虚拟现实;军工;华为概念;核污染防治;福建自贸区;海峡两岸;电力物联网;物业管理;智能电网;AI应用;融资融券,002474.SZ
300985,8,33,石墨烯;氢能源;燃料电池;新能源汽车;锂电池概念;回购增持再贷款概念;天然气;融资融券,300985.SZ
600061,9,17,期货概念;证金持股;参股券商;信托概念;国企改革;雄安新区;央企国企改革;沪股通;融资融券,600061.SH
600693,12,17,免税店;福建自贸区;物业管理;旅游概念;海峡两岸;IP经济(谷子经济);跨境电商;冷链物流;数字经济;统一大市场;阿里巴巴概念;沪股通,600693.SH
300364,38,33,Sora概念(文生视频);短剧游戏;AI语料;快手概念;知识产权保护;文化传媒概念;AIGC概念;智谱AI;虚拟数字人;ChatGPT概念;多模态AI;Web3.0;NFT概念;抖音概念(字节概念);数据确权;在线教育;AI智能体;腾讯概念;阿里巴巴概念;百度概念;元宇宙;数据要素;IP经济(谷子经济);鸿蒙概念;AI应用;区块链;数字乡村;职业教育;DeepSeek概念;人工智能;数字经济;虚拟现实;华为概念;京津冀一体化;乡村振兴;同花顺出海50;深股通;融资融券,300364.SZ
300011,13,33,高铁;汽车热管理;高端装备;空气能热泵;机器人概念;低空经济;高压快充;储能;语音技术;动力电池回收;一带一路;人工智能;国企改革,300011.SZ
605069,20,17,新型城镇化;水利;土壤修复;污水处理;雄安新区;人工智能;智慧城市;数字孪生;PPP概念;京津冀一体化;数字经济;碳中和;AI智能体;元宇宙;乡村振兴;智谱AI;旅游概念;IP经济(谷子经济);AIGC概念;物业管理,605069.SH
301439,17,33,充电桩;高压快充;储能;中俄贸易概念;一带一路;新能源汽车;家用电器;海峡两岸;铜缆高速连接;智能家居;比亚迪概念;富士康概念;小米汽车;消费电子概念;小米概念;深股通;融资融券,301439.SZ
920119,6,151,比亚迪概念;智能物流;高端装备;固态电池;新股与次新股;融资融券,920119.BJ
603685,8,17,长三角一体化;PCB概念;家用电器;风电;2025年报预增;绿色电力;东数西算(算力);虚拟电厂,603685.SH
600889,9,17,人形机器人;机器人概念;工业母机;光刻机;参股券商;国企改革;商业航天;沪股通;股权转让(并购重组),600889.SH
603013,14,17,传感器;长安汽车概念;汽车热管理;比亚迪概念;新能源汽车;汽车电子;专精特新;燃料电池;中俄贸易概念;储能;氢能源;一带一路;国企改革;沪股通,603013.SH
002457,9,33,地下管网;新型城镇化;水利;风电;乡村振兴;参股银行;西部大开发;新疆振兴;京津冀一体化,002457.SZ
002264,21,33,小红书概念;快手概念;网红经济;拼多多概念;虚拟数字人;AIGC概念;赛马概念;抖音概念(字节概念);AI智能体;数据要素;体育产业;阿里巴巴概念;数字经济;人工智能;DeepSeek概念;跨境电商;福建自贸区;AI应用;海峡两岸;统一大市场;深股通,002264.SZ
000990,16,33,煤化工概念;POE胶膜;NMN概念;人造肉;氢能源;工业大麻;碳中和;燃料电池;国企改革;合成生物;OLED;民营医院;小米概念;医美概念;深股通;融资融券,000990.SZ
300352,36,33,数据安全;华为鲲鹏;数字水印;财税数字化;云计算;网络安全;国产操作系统;云办公;智谱AI;信创;华为盘古;智慧政务;鸿蒙概念;ChatGPT概念;区块链;百度概念;数字货币;量子科技;语音技术;DeepSeek概念;智慧城市;人工智能;安防;互联网金融;物联网;军工信息化;华为概念;工业互联网;低空经济;脑机接口;军工;商业航天;军民融合;智能家居;深股通;融资融券,300352.SZ
002547,14,33,一体化压铸;减速器;机器人概念;新能源汽车;比亚迪概念;军工;特斯拉概念;绿色电力;储能;5G;光伏概念;华为手机;深股通;融资融券,002547.SZ
002791,10,33,光伏建筑一体化;雄安新区;垃圾分类;海峡两岸;智能家居;粤港澳大湾区;光伏概念;充电桩;融资融券;深股通,002791.SZ
300103,11,33,新型城镇化;固废处理;高端装备;智慧城市;一带一路;充电桩;军工;腾讯概念;西部大开发;金属回收;股权转让(并购重组),300103.SZ
600195,14,17,动物疫苗;禽流感;维生素;流感;宠物经济;乡村振兴;国企改革;参股保险;央企国企改革;赛马概念;2025年报预增;沪股通;中字头股票;融资融券,600195.SH
300460,22,33,安防;星闪概念;无人机;华为概念;专精特新;元宇宙;卫星导航;商业航天;机器人概念;DeepSeek概念;AI眼镜;小米概念;海工装备;比亚迪概念;抖音概念(字节概念);汽车电子;芯片概念;华为海思概念股;数据中心;苹果概念;ST板块;共封装光学(CPO),300460.SZ
300425,13,33,污水处理;PPP概念;新型城镇化;净水概念;固废处理;土壤修复;国企改革;西部大开发;央企国企改革;专精特新;高端装备;智慧城市;中字头股票,300425.SZ
688114,9,17,智能医疗;AI智能体;脑机接口;基因测序;医疗器械概念;合成生物;机器人概念;沪股通;融资融券,688114.SH
002593,9,33,海峡两岸;新型城镇化;福建自贸区;中俄贸易概念;装配式建筑;机器人概念;比亚迪概念;一带一路;2025年报预增,002593.SZ
301601,4,33,环氧丙烷;可降解塑料;高端装备;融资融券,301601.SZ
603608,8,17,C2M概念;AIGC概念;抖音概念(字节概念);网红经济;粤港澳大湾区;跨境电商;股权转让(并购重组);摘帽,603608.SH
603699,9,17,页岩气;氢能源;可控核聚变;风电;一带一路;人民币贬值受益;核电;沪股通;融资融券,603699.SH
002347,17,33,商业航天;军工;新型工业化;机器人概念;人工智能;数字经济;机器视觉;工业互联网;高端装备;创投;核电;专精特新;新能源汽车;超级电容;动力电池回收;锂电池概念;参股银行,002347.SZ
000068,6,33,PPP概念;创投;国企改革;粤港澳大湾区;智慧城市;锂电池概念,000068.SZ
002872,4,33,ST板块;西部大开发;仿制药一致性评价;流感,002872.SZ
300592,17,33,华为盘古;AIGC概念;ChatGPT概念;AI智能体;元宇宙;虚拟现实;人工智能;无人机;华为概念;跨境电商;智能穿戴;消费电子概念;家用电器;人民币贬值受益;AI应用;股权转让(并购重组);深股通,300592.SZ
600048,9,17,租售同权;物业管理;同花顺漂亮100;证金持股;国企改革;央企国企改革;沪股通;融资融券;智能家居,600048.SH
600812,17,17,生物疫苗;流感;仿制药一致性评价;维生素;肝炎概念;创新药;合成生物;眼科医疗;重组蛋白;证金持股;化肥;国企改革;雄安新区;数字经济;DeepSeek概念;沪股通;融资融券,600812.SH
002086,9,33,预制菜;基因测序;食品安全;幽门螺杆菌概念;医疗器械概念;猴痘概念;CRO概念;人民币贬值受益;深股通,002086.SZ
301020,9,33,长安汽车概念;华为汽车;专精特新;新能源汽车;比亚迪概念;燃料电池;国企改革;氢能源;融资融券,301020.SZ
603191,18,17,智能电网;风电;光伏概念;充电桩;储能;数据中心;特钢概念;雅下水电概念;东数西算(算力);工业互联网;水利;高铁;一带一路;PPP概念;专精特新;西部大开发;沪股通;融资融券,603191.SH
