股票代码,market_code,所属概念,所属概念数量,code
688205.SH,17,共封装光学(CPO);光纤概念;F5G概念;芯片概念;5G;数据中心(AIDC);东数西算(算力);专精特新;沪股通;融资融券,10,688205
300395.SZ,33,PCB概念;光纤概念;OLED;芯片概念;5G;光伏概念;同花顺新质50;融资融券;深股通,9,300395
920719.BJ,151,第三代半导体;固态电池;光伏概念;氢能源;燃料电池;石墨电极;钠离子电池;宁德时代概念;石墨烯;专精特新;锂电池概念;融资融券,12,920719
300667.SZ,33,光纤概念;第三代半导体;芯片概念;可控核聚变;传感器;消费电子概念;钙钛矿电池;光伏概念;量子科技;商业航天;专精特新;军工;海工装备;数据中心(AIDC);安防;食品安全;虚拟现实;新型工业化;物联网;低空经济;智能电网;水利;工业互联网;医美概念;数字经济,25,300667
603220.SH,17,算力租赁;华为昇腾;东数西算(算力);智慧政务;AI智能体;数据中心(AIDC);AI应用;智慧城市;车联网(车路协同);DeepSeek概念;6G概念;华为概念;人工智能;卫星导航;共享单车;低空经济;F5G概念;5G;充电桩;新能源汽车;光伏概念;光纤概念;储能;一带一路;共封装光学(CPO);锂电池概念;工业互联网;物联网;传感器;沪股通;融资融券,31,603220
300690.SZ,33,碳纤维;风电;飞行汽车(eVTOL);PEEK材料;大飞机;海工装备;低空经济;军工;机器人概念;人形机器人;无人机;比亚迪概念;新能源汽车;3D打印;深股通;融资融券,16,300690
301396.SZ,33,算力租赁;东数西算(算力);云计算;财税数字化;多模态AI;数据中心(AIDC);腾讯概念;智慧政务;信创;ChatGPT概念;AI智能体;数据要素;空间计算;AI应用;DeepSeek概念;华为概念;智慧城市;安防;数字经济;MR(混合现实);物联网;智能医疗;职业教育;人工智能;专精特新;新型城镇化;乡村振兴;旅游概念;智能物流;深股通;融资融券,31,301396
688213.SH,17,汽车芯片;国家大基金持股;AI眼镜;MicroLED概念;芯片概念;消费电子概念;汽车电子;传感器;小米概念;机器视觉;比亚迪概念;专精特新;华为概念;同花顺新质50;无人驾驶;物联网;安防;机器人概念;智能家居;沪股通;融资融券,21,688213
001306.SZ,33,减速器;人形机器人;工业母机;家用电器;机器人概念;共同富裕示范区;智能家居;安防;新能源汽车;专精特新;比亚迪概念;智能座舱;深股通;融资融券,14,001306
688159.SH,17,算力租赁;东数西算(算力);云计算;电力物联网;数据中心(AIDC);信创;智慧政务;5G;存储芯片;阿里巴巴概念;星闪概念;智能电网;物联网;鸿蒙概念;智慧城市;数据要素;华为概念;车联网(车路协同);AI智能体;无人机;人工智能;专精特新;低空经济;粤港澳大湾区;比亚迪概念;机器人概念;水利;沪股通;融资融券,29,688159
920126.BJ,151,煤化工概念;新股与次新股;融资融券,3,920126
605198.SH,17,乡村振兴;人民币贬值受益;沪股通,3,605198
301628.SZ,33,PCB概念;共封装光学(CPO);5G;毫米波雷达;量子科技;专精特新;机器人概念;深股通;融资融券,9,301628
002757.SZ,33,算力租赁;云计算;东数西算(算力);网络安全;抖音概念(字节概念);数据中心(AIDC);腾讯概念;阿里巴巴概念;AIGC概念;AI智能体;华为概念;AI应用;数字经济;数字孪生;人工智能;专精特新;新型工业化;粤港澳大湾区;海峡两岸;工业母机;机器人概念;工业互联网;智能家居;中俄贸易概念;深股通,25,002757
000151.SZ,33,固废处理;污水处理;中俄贸易概念;京津冀一体化;国企改革;碳中和;央企国企改革;一带一路;储能;人民币贬值受益;光伏概念;融资融券;股权转让(并购重组);中字头股票,14,000151
603806.SH,17,BC电池;HJT电池;MicroLED概念;MiniLED;PCB概念;光伏概念;储能;POE胶膜;锂电池概念;固态电池;商业航天;钠离子电池;沪股通;融资融券,14,603806
002952.SZ,33,电子纸;柔性屏(折叠屏);汽车电子;智能穿戴;消费电子概念;虚拟现实;新能源汽车;智能家居;家用电器;人民币贬值受益;数字货币;数字经济;充电桩,13,002952
603688.SH,17,光纤概念;存储芯片;芯片概念;光伏概念;沪股通;融资融券,6,603688
300402.SZ,33,航空发动机;军工;海工装备;中俄贸易概念;高端装备;专精特新;光热发电;污水处理;光伏概念;小金属概念;国企改革;硅能源;特钢概念;金属铜;深股通,15,300402
688478.SH,17,第三代半导体;存储芯片;华为海思概念股;芯片概念;光伏概念;比亚迪概念;专精特新;海峡两岸;沪股通;股权转让(并购重组);融资融券,11,688478
002917.SZ,33,新型工业化;民爆概念;工业互联网;机器人概念;人工智能;数字孪生;虚拟现实;一带一路;军民融合;机器视觉;军工;粤港澳大湾区;雅下水电概念;新疆振兴;空气能热泵;芯片概念,16,002917
002397.SZ,33,C2M概念;智能家居;三胎概念;网红经济;IP经济(谷子经济),5,002397
688456.SH,17,先进封装;PCB概念;芯片概念;BC电池;航空发动机;卫星导航;商业航天;3D打印;金属镍;光伏概念;军工;军民融合;华为概念;数据中心(AIDC);机器人概念;华为昇腾;央企国企改革;国企改革;沪股通;融资融券,20,688456
000021.SZ,33,存储芯片;先进封装;第三代半导体;共封装光学(CPO);芯片概念;汽车电子;超级电容;无人机;物联网;新能源汽车;智能电网;储能;机器人概念;虚拟电厂;人民币贬值受益;深股通;区块链;数字经济;医疗器械概念;智能物流;央企国企改革;国企改革;融资融券,23,000021
301329.SZ,33,海峡两岸;储能;光伏概念;卫星导航;消费电子概念;5G;商业航天;新能源汽车;光纤概念;融资融券,10,301329
002529.SZ,33,股权转让(并购重组);HJT电池;储能;宁德时代概念;新能源汽车;光伏概念;3D打印;高端装备;摘帽,9,002529
002717.SZ,33,特色小镇;农业种植;新疆振兴;PPP概念;土壤修复;新型城镇化;预制菜;雄安新区;横琴新区;乡村振兴;污水处理;水利;固废处理;ST板块;国企改革;一带一路;数字水印;旅游概念;数字经济;智慧城市;数据确权;网红经济;IP经济(谷子经济);人工智能;元宇宙;ChatGPT概念;光伏概念;粤港澳大湾区;AIGC概念;虚拟数字人;文化传媒概念;华为概念;腾讯概念;虚拟现实;MR(混合现实),35,002717
600226.SH,17,PET铜箔;PCB概念;比亚迪概念;锂电池概念;动物疫苗;腾讯概念;创投;合成生物;融资融券;沪股通,10,600226
603260.SH,17,有机硅概念;硅能源;第三代半导体;石墨电极;光伏概念;长三角一体化;光纤概念;沪股通;融资融券,9,603260
000068.SZ,33,PPP概念;智慧城市;创投;国企改革;粤港澳大湾区;锂电池概念,6,000068
688679.SH,17,液冷服务器;净水概念;土壤修复;污水处理;碳中和;固废处理;绿色电力;沪股通;融资融券,9,688679
920179.BJ,151,股权转让(并购重组);芯片概念;中芯国际概念;融资融券;专精特新;光伏概念,6,920179
300916.SZ,33,物联网;无线耳机;新型烟草(电子烟);充电桩;智能家居;比亚迪概念;储能;机器人概念;汽车电子;家用电器;新能源汽车;粤港澳大湾区;消费电子概念;露营经济;净水概念;医疗器械概念;液冷服务器;深股通;融资融券,19,300916
300790.SZ,33,AI眼镜;消费电子概念;汽车电子;小米概念;机器视觉;新能源汽车;无人机;无人驾驶;人形机器人;虚拟现实;华为概念;机器人概念;安防;智能家居;车联网(车路协同);职业教育;深股通,17,300790
002309.SZ,33,光伏建筑一体化;绿色电力;TOPCON电池;碳中和;风电;国企改革;海工装备;钙钛矿电池;高铁;一带一路;智能电网;充电桩;光伏概念;储能;军民融合;军工;锂电池概念;深股通;华为概念;新能源汽车;5G;比亚迪概念;摘帽,23,002309
300655.SZ,33,中芯国际概念;光刻胶;国家大基金持股;存储芯片;OLED;芯片概念;比亚迪概念;宁德时代概念;无人驾驶;锂电池概念;氟化工概念;融资融券;深股通,13,300655
300862.SZ,33,传感器;商业航天;专精特新;毫米波雷达;华为概念;智慧城市;芯片概念;军工;PM2.5;碳中和;PPP概念;融资融券,12,300862
300956.SZ,33,AI PC;光伏建筑一体化;小米概念;人民币贬值受益;储能;机器人概念;消费电子概念;专精特新;绿色电力;锂电池概念;HJT电池;人形机器人;光伏概念;固态电池;TOPCON电池;融资融券,16,300956
300446.SZ,33,军民融合;军工;海工装备;高铁;高端装备;长安汽车概念;小米汽车;华为汽车;无人驾驶;专精特新;新能源汽车;比亚迪概念;民爆概念;华为概念;机器视觉;小米概念;智能座舱;央企国企改革;国企改革;芯片概念;页岩气;光刻胶;PCB概念;深股通,24,300446
001206.SZ,33,宠物经济;三胎概念;养老概念;跨境电商;京津冀一体化;一带一路;人民币贬值受益,7,001206
301517.SZ,33,太赫兹;军工信息化;卫星导航;军民融合;商业航天;军工;无人机;6G概念;毫米波雷达;量子科技;5G;铜缆高速连接;消费电子概念;华为海思概念股;华为概念;光纤概念;共封装光学(CPO);西部大开发;国企改革;深股通;融资融券,21,301517
300814.SZ,33,共封装光学(CPO);铜缆高速连接;先进封装;PCB概念;MiniLED;5G;汽车电子;毫米波雷达;华为数字能源;数据中心(AIDC);新能源汽车;华为概念;华为汽车;一带一路;深股通;融资融券,16,300814
603006.SH,17,新能源汽车;冷链物流;特斯拉概念,3,603006
002432.SZ,33,血氧仪;天津自贸区;AI应用;智能医疗;智能穿戴;小米概念;创投;人民币贬值受益;医疗器械概念;跨境电商;流感;京津冀一体化;养老概念;深股通;融资融券,15,002432
603370.SH,17,注册制次新股;家用电器;工业母机;机器人概念;新能源汽车;比亚迪概念;专精特新;液冷服务器;储能;新股与次新股;融资融券,11,603370
300576.SZ,33,光刻胶;先进封装;OLED;第三代半导体;PCB概念;芯片概念;MicroLED概念;专精特新;粤港澳大湾区;深股通;融资融券,11,300576
301066.SZ,33,共同富裕示范区;跨境电商;创投;数字经济;人工智能;NFT概念;AIGC概念;AI智能体;融资融券,9,301066
603327.SH,17,华为概念;MR(混合现实);西部大开发;国企改革;小米概念;柔性屏(折叠屏);比亚迪概念;新能源汽车;金属回收;特斯拉概念;储能;锂电池概念;消费电子概念;宁德时代概念;5G;苹果概念;AI眼镜;AI手机;2026中报预增;沪股通,20,603327
000050.SZ,33,电子纸;MicroLED概念;柔性屏(折叠屏);智能座舱;虚拟现实;智能穿戴;汽车电子;MiniLED;小米概念;苹果概念;消费电子概念;华为概念;智能家居;OLED;碳中和;芯片概念;国企改革;央企国企改革;深股通;融资融券,20,000050
000711.SZ,33,金属锌;小金属概念;金属回收;无人机;物联网;黑龙江自贸区;固废处理;一带一路;ST板块;水利;污水处理;土壤修复;雄安新区;乡村振兴;PPP概念,15,000711
603992.SH,17,C2M概念;养老概念;福建自贸区;智能家居;人民币贬值受益;人形机器人;机器人概念;2026一季报预增;沪股通,9,603992
600234.SH,17,算力租赁;物业管理;抖音概念(字节概念);文化传媒概念,4,600234
301323.SZ,33,稀土永磁;芯片概念;核污染防治;消费电子概念;传感器;专精特新;新能源汽车;安防;华为概念;机器人概念;粤港澳大湾区;食品安全;人民币贬值受益;智能家居;锂电池概念;医疗器械概念;一带一路;中俄贸易概念;建筑节能;三胎概念;俄乌冲突概念;深股通;股权转让(并购重组);融资融券,24,301323
002969.SZ,33,海峡两岸;啤酒概念;深股通;股权转让(并购重组),4,002969
301633.SZ,33,新型工业化;高端装备;机器人概念;信创;专精特新;融资融券,6,301633
603297.SH,17,光刻机;芯片概念;AI眼镜;PCB概念;商业航天;机器视觉;无人驾驶;虚拟现实;无人机;智能医疗;共同富裕示范区;沪股通;融资融券,13,603297
603324.SH,17,中芯国际概念;光刻胶;先进封装;芯片概念;专精特新;宁德时代概念;华为海思概念股;华为概念,8,603324
600207.SH,17,建筑节能;光热发电;光伏概念;医疗器械概念;储能;国企改革;天然气;富士康概念;芯片概念;沪股通;融资融券,11,600207
603533.SH,17,短剧游戏;AI语料;知识产权保护;ChatGPT概念;AIGC概念;抖音概念(字节概念);AI应用;文化传媒概念;数据要素;AI智能体;鸿蒙概念;独角兽概念;IP经济(谷子经济);人工智能;华为概念;电子纸;沪股通;AI视频,18,603533
688727.SH,17,存储芯片;光刻胶;科创次新股;芯片概念;注册制次新股;海峡两岸;福建自贸区;创投;新股与次新股;融资融券,10,688727
300586.SZ,33,PCB概念;固态电池;染料;钠离子电池;锂电池概念;芯片概念;宁德时代概念;可降解塑料;专精特新;消毒剂;燃料电池;储能;氢能源;深股通;融资融券,15,300586
301045.SZ,33,小米概念;华为概念;融资融券,3,301045
300686.SZ,33,富士康概念;OLED;消费电子概念;柔性屏(折叠屏);智能穿戴;小米概念;比亚迪概念;华为概念;虚拟现实;固态电池;新能源汽车;机器人概念;石墨烯,13,300686
002225.SZ,33,中俄贸易概念;燃料电池;氢能源;碳中和;小金属概念;俄乌冲突概念;证金持股;深股通,8,002225
002463.SZ,33,PCB概念;毫米波雷达;汽车电子;5G;芯片概念;2026一季报预增;数据中心(AIDC);无人驾驶;华为概念;深股通;同花顺出海50;海峡两岸;人民币贬值受益;污水处理;融资融券,15,002463
920274.BJ,151,海峡两岸;融资融券;国企改革;锂电池概念;专精特新,5,920274
920906.BJ,151,比亚迪概念;机器人概念;长安汽车概念;融资融券;无人驾驶;智能座舱;高端装备;新能源汽车,8,920906
002546.SZ,33,电力物联网;智能电网;虚拟电厂;数据要素;充电桩;物联网;深股通,7,002546
600703.SH,17,共封装光学(CPO);第三代半导体;MicroLED概念;MiniLED;汽车芯片;先进封装;AI眼镜;芯片概念;5G;消费电子概念;苹果概念;光伏概念;数据中心(AIDC);小米概念;卫星导航;商业航天;充电桩;比亚迪概念;无人驾驶;新能源汽车;华为汽车;安防;低空经济;海峡两岸;数字经济;福建自贸区;金属回收;沪股通;融资融券;同花顺漂亮100,30,600703
688093.SH,17,苹果概念;OLED;消费电子概念;专精特新;新能源汽车;华为概念;光刻胶;PCB概念;沪股通;融资融券,10,688093
301428.SZ,33,云计算;数据安全;网络安全;快手概念;抖音概念(字节概念);多模态AI;腾讯概念;华为概念;数据确权;ETC;AI智能体;物联网;数据要素;车联网(车路协同);鸿蒙概念;移动支付;智慧城市;AIGC概念;数字货币;无人驾驶;AI应用;新能源汽车;DeepSeek概念;人工智能;数字经济;互联网金融;网约车;乡村振兴;西部大开发;新疆振兴;宠物经济;机器人概念;融资融券,33,301428
000700.SZ,33,人形机器人;华为汽车;特斯拉概念;小米汽车;比亚迪概念;小米概念;新能源汽车;机器人概念;融资融券;智能医疗;参股银行;民营医院;深股通,13,000700
300398.SZ,33,存储芯片;光纤概念;中芯国际概念;先进封装;第三代半导体;光刻胶;OLED;芯片概念;电子纸;光伏概念;新能源汽车;深股通;玻璃基板;融资融券,14,300398
300697.SZ,33,金属铜;石墨烯;数据中心(AIDC);新能源汽车;高铁;氢能源;国企改革;深股通,8,300697
002838.SZ,33,5G;PEEK材料;钛白粉概念;华为概念;2026一季报预增;小米概念;锂电池概念;比亚迪概念;专精特新;军工;新能源汽车;特斯拉概念;机器人概念;可降解塑料;预制菜;股权转让(并购重组);融资融券;深股通,18,002838
603779.SH,17,白酒概念;乡村振兴;农业种植;股权转让(并购重组),4,603779
603112.SH,17,工业互联网;新能源汽车;DeepSeek概念;机器人概念;3D打印;光伏概念;绿色电力;沪股通,8,603112
920751.BJ,151,股权转让(并购重组);氢能源;专精特新;燃料电池;融资融券,5,920751
920493.BJ,151,数据中心(AIDC);商业航天;量子科技;算力租赁;百度概念;阿里巴巴概念;长安汽车概念;比亚迪概念;飞行汽车(eVTOL);融资融券;DeepSeek概念;云计算;华为概念;华为昇腾;智谱AI;华为鲲鹏;东数西算(算力);在线教育;AIGC概念;数字经济;低空经济,21,920493
600468.SH,17,柔性直流输电;智能电网;风电;核电;海工装备;储能;军民融合;可控核聚变;京津冀一体化;超导概念;氢能源;军工;一带一路;国企改革;沪股通,15,600468
603915.SH,17,减速器;人形机器人;高端装备;机器人概念;海工装备;水利;固废处理;光伏建筑一体化;融资融券;沪股通,10,603915
920720.BJ,151,专精特新;特斯拉概念;比亚迪概念;新能源汽车;融资融券;家用电器;5G;华为汽车;小米概念;宁德时代概念;富士康概念;减速器,12,920720
920770.BJ,151,绿色电力;融资融券;光伏概念,3,920770
300377.SZ,33,互联网金融;数字货币;华为鲲鹏;Web3.0;区块链;AI应用;华为昇腾;信创;AI智能体;DeepSeek概念;腾讯概念;阿里巴巴概念;人工智能;机器人概念;华为概念;粤港澳大湾区;深股通;股权转让(并购重组);融资融券,19,300377
300121.SZ,33,有机硅概念;第三代半导体;硅能源;芯片概念;数字经济;深股通,6,300121
920200.BJ,151,军工;风电;新股与次新股;融资融券,4,920200
920476.BJ,151,芯片概念;核电;绿色电力;医疗器械概念;鸿蒙概念;食品安全;融资融券;储能;宠物经济;专精特新;高端装备;人工智能,12,920476
603095.SH,17,参股银行;高端装备;创投;专精特新;工业互联网;机器视觉;华为概念,7,603095
300300.SZ,33,家庭医生;独角兽概念;数字经济;智慧城市;海峡两岸;文化传媒概念;人工智能;智能医疗;创投;东数西算(算力);国企改革;医疗器械概念;充电桩;数据中心(AIDC);深股通;融资融券;摘帽,17,300300
688683.SH,17,芯片概念;汽车电子;新能源汽车;粤港澳大湾区;固态电池;沪股通;融资融券,7,688683
001358.SZ,33,净水概念;碳中和;光刻胶;融资融券,4,001358
002803.SZ,33,抖音概念(字节概念);华为盘古;云计算;数据要素;ChatGPT概念;AIGC概念;AI应用;人工智能;华为概念;海峡两岸;福建自贸区;跨境电商;一带一路;专精特新;人民币贬值受益;宠物经济;新型烟草(电子烟);白酒概念;融资融券;深股通,20,002803
301337.SZ,33,国产操作系统;云计算;鸿蒙概念;信创;数据要素;AI应用;人工智能;智能医疗;养老概念;物联网;脑机接口;专精特新;机器人概念;融资融券,14,301337
688119.SH,17,军工;商业航天;核污染防治;核电;工业互联网;央企国企改革;国企改革;沪股通;中字头股票;融资融券,10,688119
002708.SZ,33,减速器;人形机器人;股权转让(并购重组);智能座舱;汽车电子;智能穿戴;消费电子概念;比亚迪概念;AI眼镜;机器人概念;新能源汽车;长安汽车概念;无人驾驶;飞行汽车(eVTOL);军工;低空经济;PCB概念;风电;国企改革;深股通,20,002708
603379.SH,17,PVDF概念;氟化工概念;锂电池概念;光伏概念;芯片概念;沪股通;融资融券,7,603379
688585.SH,17,人形机器人;机器人概念;燃料电池;一带一路;可降解塑料;氢能源;风电;沪股通;股权转让(并购重组);融资融券,10,688585
688329.SH,17,智能医疗;人工智能;DeepSeek概念;专精特新;医疗器械概念;低空经济;融资融券,7,688329
300748.SZ,33,稀土永磁;比亚迪概念;特斯拉概念;新能源汽车;人形机器人;低空经济;机器人概念;风电;绿色电力;融资融券;深股通,11,300748
002430.SZ,33,煤化工概念;天然气;高压氧舱;存储芯片;氢能源;国企改革;芯片概念;可控核聚变;深股通;超导概念;一带一路;储能;高端装备;商业航天;融资融券,15,002430
688031.SH,17,MLOps概念;AI PC;数字水印;华为昇腾;华为鲲鹏;多模态AI;数据安全;AIGC概念;信创;英伟达概念;数据要素;AI应用;AI智能体;独角兽概念;东数西算(算力);华为概念;DeepSeek概念;人工智能;工业互联网;沪股通;融资融券,21,688031
603687.SH,17,钙钛矿电池;烟草;数字水印;共同富裕示范区;数字孪生;光伏概念;AIGC概念;芯片概念;DeepSeek概念;人工智能;锂电池概念;工业互联网;物联网;ChatGPT概念;沪股通,15,603687
300606.SZ,33,存储芯片;PCB概念;芯片概念;第三代半导体;柔性屏(折叠屏);富士康概念;消费电子概念;3D打印;专精特新;比亚迪概念;工业母机;大飞机;新型工业化;机器人概念;高端装备,15,300606
600418.SH,17,DeepSeek概念;车联网(车路协同);百度概念;换电概念;工业互联网;华为汽车;低空经济;国企改革;飞行汽车(eVTOL);无人驾驶;华为概念;智能座舱;新能源汽车;沪股通;融资融券,15,600418
000632.SZ,33,ST板块;特色小镇;物业管理;国企改革;露营经济;旅游概念;跨境电商;创投;福建自贸区;海峡两岸,10,000632
002785.SZ,33,盐湖提锂;小金属概念;锂电池概念;海峡两岸;福建自贸区;中俄贸易概念;一带一路;核电;俄乌冲突概念;深股通,10,002785
300165.SZ,33,土壤修复;工业大麻;污水处理;食品安全;锂电池概念;氢能源;医疗器械概念;专精特新;无人机;华为概念;摘帽,11,300165
002718.SZ,33,长三角一体化;智能家居;网红经济;深股通;股权转让(并购重组),5,002718
002263.SZ,33,PET铜箔;石墨烯;特高压;比亚迪概念;军工;新能源汽车;柔性直流输电;光伏概念;共同富裕示范区;国企改革;深股通;融资融券,12,002263
603206.SH,17,智慧政务;云计算;鸿蒙概念;AI智能体;AI应用;智慧城市;智慧灯杆;DeepSeek概念;阿里巴巴概念;新型工业化;数字经济;人工智能;算力租赁;职业教育;物联网;工业互联网;东数西算(算力);华为概念;智能家居;卫星导航;商业航天;碳中和;数据中心(AIDC);充电桩;5G;储能;沪股通,27,603206
603050.SH,17,金属回收;高压快充;智能电网;虚拟电厂;充电桩;储能;京津冀一体化;雄安新区;光伏概念;绿色电力;特斯拉概念;沪股通;融资融券,13,603050
603663.SH,17,稀土永磁;芯片概念;固态电池;小金属概念;宁德时代概念;专精特新;一体化压铸;核电;海峡两岸;氢能源;沪股通;融资融券,12,603663
002822.SZ,33,ST板块;装配式建筑;物业管理;PPP概念;乡村振兴;新型城镇化;光伏建筑一体化;医疗器械概念;区块链;粤港澳大湾区;数字货币;风电;华为概念;算力租赁;数据中心(AIDC);光伏概念;东数西算(算力),17,002822
301321.SZ,33,MiniLED;消费电子概念;OLED;MicroLED概念;汽车电子;华为概念;虚拟现实;融资融券,8,301321
301172.SZ,33,光纤概念;共封装光学(CPO);数据中心(AIDC);华为昇腾;华为概念;安防;网络安全;信创;物联网;海峡两岸;华为鲲鹏;军工;低空经济;机器人概念;腾讯概念;时空大数据;智慧政务;鸿蒙概念;智慧城市;空间计算;AI智能体;人工智能;AIGC概念;区块链;数据要素;DeepSeek概念;AI应用;数字经济;数字乡村;智能医疗;水利;新型城镇化;西部大开发;地下管网;乡村振兴;融资融券,36,301172
300378.SZ,33,ERP概念;ChatGPT概念;多模态AI;华为鲲鹏;AIGC概念;数据安全;AI应用;AI智能体;数据要素;百度概念;抖音概念(字节概念);阿里巴巴概念;数字经济;DeepSeek概念;人工智能;工业互联网;C2M概念;华为概念;新型工业化;创投;海峡两岸;富士康概念;芯片概念;深股通;融资融券,25,300378
300476.SZ,33,共封装光学(CPO);PCB概念;富士康概念;AI PC;5G;AI手机;汽车电子;英伟达概念;芯片概念;数据中心(AIDC);小米概念;东数西算(算力);光伏概念;特斯拉概念;新能源汽车;人形机器人;虚拟现实;储能;智能电网;海峡两岸;机器人概念;粤港澳大湾区;物联网;人民币贬值受益;深股通;同花顺出海50;乡村振兴;融资融券,28,300476
300386.SZ,33,数字货币;移动支付;跨境支付(CIPS);国产操作系统;华为鲲鹏;区块链;鸿蒙概念;人脸识别;知识产权保护;AI智能体;网络安全;车联网(车路协同);物联网;量子科技;芯片概念;MCU芯片;汽车芯片;深股通,18,300386
300620.SZ,33,共封装光学(CPO);光纤概念;芯片概念;5G;3D打印;量子科技;数据中心(AIDC);商业航天;2026一季报预增;卫星导航;无人驾驶;海工装备;横琴新区;粤港澳大湾区;一带一路;国企改革;股权转让(并购重组);深股通;融资融券,19,300620
301560.SZ,33,空气能热泵;专精特新;液冷服务器;人民币贬值受益;储能;数据中心(AIDC);比亚迪概念;新能源汽车;汽车热管理;机器人概念;工业互联网;特斯拉概念;融资融券,13,301560
300260.SZ,33,光刻机;中芯国际概念;OLED;芯片概念;液冷服务器;数据中心(AIDC);海峡两岸;食品安全;融资融券;深股通,10,300260
688191.SH,17,特高压;智能电网;专精特新;机器视觉;华为昇腾;无人机;华为概念;风电;水利;数字孪生;多模态AI;人工智能;AI智能体;DeepSeek概念;鸿蒙概念;沪股通;融资融券,17,688191
301255.SZ,33,减速器;机器人概念;专精特新;海工装备;比亚迪概念;宁德时代概念;融资融券,7,301255
002324.SZ,33,军工;碳纤维;PEEK材料;商业航天;低空经济;卫星导航;脑机接口;6G概念;专精特新;机器人概念;新能源汽车;储能;长三角一体化;毫米波雷达;钠离子电池;锂电池概念;固态电池;消费电子概念;深股通;融资融券,20,002324
920270.BJ,151,人民币贬值受益;特斯拉概念;军工;机器人概念;专精特新;融资融券,6,920270
600143.SH,17,PEEK材料;人形机器人;特斯拉概念;机器人概念;碳纤维;低空经济;新能源汽车;无人机;氢能源;数字经济;储能;充电桩;锂电池概念;碳中和;固态电池;可降解塑料;创投;商业航天;粤港澳大湾区;光伏概念;东数西算(算力);数据中心(AIDC);医疗器械概念;5G;合成生物;沪股通;融资融券;铜缆高速连接,28,600143
603163.SH,17,中芯国际概念;芯片概念;富士康概念;海峡两岸;一带一路;沪股通,6,603163
600516.SH,17,石墨电极;碳纤维;石墨烯;工业互联网;西部大开发;参股银行;核电;人工智能;钠离子电池;可控核聚变;锂电池概念;固态电池;沪股通;融资融券;超级电容;第三代半导体;光纤概念;宁德时代概念,18,600516
300219.SZ,33,MicroLED概念;柔性屏(折叠屏);MiniLED;MR(混合现实);汽车电子;消费电子概念;小米概念;虚拟现实;华为汽车;长安汽车概念;比亚迪概念;芯片概念;新能源汽车;小米汽车;车联网(车路协同);华为概念;光刻机;无人机;粤港澳大湾区;互联网金融;文化传媒概念;国企改革;玻璃基板;深股通;融资融券,25,300219
301421.SZ,33,光刻机;PCB概念;芯片概念;消费电子概念;AI眼镜;3D打印;专精特新;机器视觉;无人机;无人驾驶;锂电池概念;机器人概念;安防;医疗器械概念;基因测序;深股通;融资融券,17,301421
920579.BJ,151,高铁;无人驾驶;比亚迪概念;数字孪生;污水处理;高端装备;机器人概念;芯片概念;物联网;第三代半导体;智能物流;新能源汽车;工业母机;新型工业化;机器视觉;烟草;车联网(车路协同);智能医疗;央企国企改革;工业互联网;融资融券;垃圾分类;专精特新;固废处理;国企改革;京津冀一体化;一体化压铸,27,920579
002976.SZ,33,5G;锂电池概念;储能;汽车电子;富士康概念;飞行汽车(eVTOL);比亚迪概念;车联网(车路协同);无人驾驶;新能源汽车;一带一路;特斯拉概念;智能座舱;长安汽车概念,14,002976
002816.SZ,33,污水处理;机器人概念;ST板块;国企改革;储能;高压快充;光刻机;芯片概念;先进封装;股权转让(并购重组),10,002816
002081.SZ,33,新型城镇化;光伏建筑一体化;装配式建筑;PPP概念;人工智能;一带一路;数据中心(AIDC);数字孪生;智能家居;深股通;融资融券;芯片概念;第三代半导体,13,002081
688108.SH,17,医疗器械概念;专精特新;沪股通;融资融券,4,688108
920564.BJ,151,商业航天;空间计算;智慧城市;西部大开发;融资融券;时空大数据;DeepSeek概念;华为昇腾;旅游概念;人工智能;数据要素;乡村振兴;数字乡村;华为鲲鹏;云计算;多模态AI;数字孪生,17,920564
300128.SZ,33,MR(混合现实);虚拟现实;人工智能;英伟达概念;华为概念;新型工业化;小米汽车;小米概念;储能;人形机器人;机器人概念;汽车电子;光伏概念;海峡两岸;液冷服务器;消费电子概念;汽车热管理;新能源汽车;宁德时代概念;苹果概念;富士康概念;锂电池概念;石墨烯;BC电池;国企改革;深股通;融资融券,27,300128
000795.SZ,33,稀土永磁;新能源汽车;比亚迪概念;专精特新;小金属概念;消费电子概念;苹果概念;新型工业化;机器人概念;人形机器人;无线耳机;减速器;医疗器械概念;养老概念;风电;深股通;融资融券,17,000795
688283.SH,17,军工信息化;卫星导航;商业航天;军民融合;专精特新;军工;5G;车联网(车路协同);西部大开发;沪股通;融资融券,11,688283
688010.SH,17,光刻机;MicroLED概念;商业航天;卫星导航;军民融合;军工;专精特新;福建自贸区;机器视觉;安防;华为概念;无人驾驶;海峡两岸;机器人概念;区块链;沪股通;融资融券,17,688010
300872.SZ,33,华为昇腾;数据中心(AIDC);数据安全;华为欧拉;信创;华为鲲鹏;算力租赁;数字货币;云计算;智慧政务;华为概念;阿里巴巴概念;腾讯概念;多模态AI;区块链;ChatGPT概念;数据要素;AI智能体;数字经济;数字乡村;互联网金融;人工智能;AI应用;DeepSeek概念;跨境支付(CIPS);创投;西部大开发;深股通;融资融券,29,300872
