股票代码,market_code,所属概念,所属概念数量,code
000798.SZ,33,预制菜;参股保险;国企改革;央企国企改革;人工智能;中字头股票,6,000798
688456.SH,17,先进封装;PCB概念;芯片概念;BC电池;航空发动机;卫星导航;商业航天;3D打印;金属镍;光伏概念;军工;军民融合;华为概念;数据中心(AIDC);机器人概念;华为昇腾;央企国企改革;国企改革;沪股通;融资融券,20,688456
603086.SH,17,大豆;生态农业;人民币贬值受益;创新药,4,603086
600688.SH,17,航运概念;国企改革;氢能源;央企国企改革;碳交易;燃料电池;碳纤维;沪股通;融资融券,9,600688
002812.SZ,33,钠离子电池;固态电池;锂电池概念;宁德时代概念;同花顺漂亮100;烟草;西部大开发;储能;比亚迪概念;充电桩;人工智能;专精特新;新能源汽车;深股通;消费电子概念;融资融券,16,002812
002745.SZ,33,MicroLED概念;MiniLED;PCB概念;光伏概念;小米概念;储能;粤港澳大湾区;智能家居;机器人概念;人民币贬值受益;人工智能;DeepSeek概念;深股通;2026中报预增;融资融券,15,002745
000936.SZ,33,创投;国企改革;参股银行;参股券商;深股通;融资融券,6,000936
002312.SZ,33,化肥;磷化工;农村电商;小金属概念;西部大开发;乡村振兴;国企改革;锂电池概念;数字乡村;融资融券;深股通,11,002312
600623.SH,17,煤化工概念;丙烯酸;消毒剂;氟化工概念;PVDF概念;新疆振兴;超级品牌;参股券商;上海国企改革;国企改革;锂电池概念;创投;DeepSeek概念;沪股通;芯片概念;融资融券,16,600623
300265.SZ,33,柔性直流输电;特高压;光纤概念;智能电网;成飞概念;风电;海工装备;光伏概念;5G;军工;商业航天;军民融合;大飞机;机器人概念;深股通;融资融券,16,300265
000539.SZ,33,超超临界发电;绿色电力;风电;国资云;东数西算(算力);参股保险;储能;国企改革;光伏概念;期货概念;创投;粤港澳大湾区;海工装备;深股通;融资融券,15,000539
300979.SZ,33,三胎概念;体育产业;人民币贬值受益;绿色电力;融资融券;深股通,6,300979
601116.SH,17,预制菜;冷链物流;共同富裕示范区;阿里巴巴概念;沪股通;融资融券,6,601116
601233.SH,17,互联网金融;长三角一体化;煤炭概念;沪股通;融资融券;2026中报预增,6,601233
002109.SZ,33,煤化工概念;ST板块;国企改革;西部大开发,4,002109
600152.SH,17,钠离子电池;固态电池;锂电池概念;共同富裕示范区;换电概念;新型烟草(电子烟);华为汽车;两轮车;无人机;机器人概念;华为概念;储能;消费电子概念;数据中心(AIDC);沪股通,15,600152
002783.SZ,33,民爆概念;生态农业;化肥;煤化工概念;国企改革;氢能源;燃料电池;军民融合;军工;新能源汽车;光伏概念;股权转让(并购重组);融资融券,13,002783
601166.SH,17,高股息精选;跨境支付(CIPS);沪股通;融资融券;福建自贸区;海峡两岸,6,601166
002885.SZ,33,第三代半导体;无线充电;富士康概念;消费电子概念;OLED;数据中心(AIDC);5G;高压快充;汽车电子;小米概念;光伏概念;比亚迪概念;充电桩;华为概念;储能;新能源汽车;华为汽车;粤港澳大湾区;2026中报预增;深股通;融资融券,21,002885
600028.SH,17,页岩气;可燃冰;煤化工概念;天然气;同花顺中特估100;高股息精选;证金持股;国企改革;央企国企改革;中字头股票;一带一路;氢能源;沪股通;融资融券;充电桩,15,600028
000921.SZ,33,高股息精选;家用电器;空气能热泵;深股通;融资融券;智能家居;汽车热管理;人形机器人;新能源汽车;DeepSeek概念;粤港澳大湾区,11,000921
603124.SH,17,PCB概念;PET铜箔;液冷服务器;专精特新;工业母机;2026中报预增;沪股通;融资融券,8,603124
603668.SH,17,养鸡;预制菜;C2M概念;福建自贸区;乡村振兴;海峡两岸;沪股通;融资融券,8,603668
603599.SH,17,草甘膦;染料;沪股通;融资融券,4,603599
688216.SH,17,存储芯片;先进封装;汽车芯片;MCU芯片;第三代半导体;芯片概念;消费电子概念;5G;传感器;专精特新;粤港澳大湾区;融资融券,12,688216
600618.SH,17,环氧丙烷;氟化工概念;消毒剂;国企改革;上海国企改革;沪股通;融资融券,7,600618
920926.BJ,151,鸿蒙概念;融资融券;跨境电商;物联网;智能家居;家用电器;人民币贬值受益,7,920926
000100.SZ,33,MicroLED概念;柔性屏(折叠屏);MiniLED;AI眼镜;OLED;小米概念;消费电子概念;硅能源;比亚迪概念;虚拟现实;光伏概念;AI PC;芯片概念;华为概念;工业互联网;粤港澳大湾区;绿色电力;参股银行;深股通;融资融券;超级品牌;玻璃基板;电子纸;智能座舱;人工智能;2026中报预增;PCB概念,27,000100
600691.SH,17,化肥;煤化工概念;磷化工;消毒剂;天然气;国企改革;氢能源;一带一路;燃料电池;储能;机器人概念;光伏概念;股权转让(并购重组);沪股通;融资融券,15,600691
301256.SZ,33,光刻胶;消毒剂;芯片概念;净水概念;光伏概念;化肥;专精特新;污水处理;西部大开发;深股通;融资融券,11,301256
920509.BJ,151,共封装光学(CPO);比亚迪概念;高端装备;高压快充;融资融券;芯片概念;第三代半导体;消费电子概念;汽车芯片;机器人概念;华为概念;人形机器人;军工;专精特新,14,920509
300162.SZ,33,MicroLED概念;足球概念;柔性屏(折叠屏);元宇宙;在线教育;MiniLED;智能家居;体育产业;安防;人工智能;商业航天;专精特新;DeepSeek概念;消费电子概念;人民币贬值受益;粤港澳大湾区;海峡两岸;先进封装;玻璃基板;芯片概念,21,300162
920809.BJ,151,动力电池回收;锂电池概念;西部大开发;融资融券;磷化工;比亚迪概念;宁德时代概念;储能;专精特新,9,920809
920367.BJ,151,仿制药一致性评价;人工智能;机器人概念;AI应用;医药电商;融资融券;维生素;流感;华为鲲鹏;智能医疗;创新药,11,920367
002867.SZ,33,高股息精选;IP经济(谷子经济);创投;黄金概念;深股通;融资融券,6,002867
600030.SH,17,期货概念;证金持股;同花顺中特估100;同花顺漂亮100;沪股通;融资融券;2026中报预增,7,600030
002077.SZ,33,汽车芯片;存储芯片;先进封装;芯片概念;汽车电子;锂电池概念;创投;固废处理;国企改革;2026中报预增;融资融券;深股通,12,002077
920299.BJ,151,数据中心(AIDC);商业航天;阿里巴巴概念;融资融券;特高压;智能电网,6,920299
300613.SZ,33,汽车芯片;芯片概念;智能音箱;AI眼镜;消费电子概念;智能穿戴;汽车电子;机器视觉;安防;比亚迪概念;专精特新;人脸识别;东数西算(算力);智能家居;人形机器人;机器人概念;鸿蒙概念;人工智能;深股通;2026中报预增;融资融券,21,300613
603063.SH,17,光伏概念;智能电网;储能;抽水蓄能;风电;粤港澳大湾区;海工装备;氢能源;沪股通;融资融券,10,603063
688325.SH,17,专精特新;芯片概念;锂电池概念;沪股通;融资融券,5,688325
300394.SZ,33,共封装光学(CPO);光纤概念;先进封装;英伟达概念;5G;数据中心(AIDC);无人驾驶;同花顺新质50;专精特新;华为概念;人民币贬值受益;深股通;融资融券,13,300394
000670.SZ,33,存储芯片;芯片概念;小米概念;虚拟现实;无人机;机器人概念;海峡两岸;智能家居;人民币贬值受益;深股通,10,000670
002921.SZ,33,农机;减速器;人民币贬值受益;机器人概念;乡村振兴;新能源汽车;燃料电池;光热发电;氢能源;光伏概念,10,002921
920837.BJ,151,燃料电池;氢能源;西部大开发;融资融券;国企改革;农机;专精特新,7,920837
601788.SH,17,期货概念;证金持股;国企改革;央企国企改革;沪股通;融资融券,5,601788
920720.BJ,151,专精特新;融资融券;特斯拉概念;比亚迪概念;新能源汽车;小米概念;富士康概念;家用电器;宁德时代概念;华为汽车;减速器;5G,12,920720
688158.SH,17,算力租赁;华为昇腾;东数西算(算力);中国AI 50;云计算;智谱AI;数据安全;云游戏;数据中心(AIDC);信创;液冷服务器;智慧政务;财税数字化;AI智能体;数据要素;华为概念;数字乡村;智慧城市;DeepSeek概念;商业航天;数字经济;人工智能;低空经济;工业互联网;无人驾驶;脑机接口;专精特新;智能医疗;机器人概念;融资融券,30,688158
603050.SH,17,金属回收;高压快充;智能电网;虚拟电厂;充电桩;储能;京津冀一体化;雄安新区;光伏概念;绿色电力;特斯拉概念;沪股通;融资融券,13,603050
920985.BJ,151,石墨电极;融资融券;氢能源;换电概念;光伏概念;储能;TOPCON电池;HJT电池,8,920985
002602.SZ,33,电子竞技;网络游戏;手机游戏;云游戏;NFT概念;IP经济(谷子经济);共同富裕示范区;同花顺出海50;虚拟数字人;元宇宙;AIGC概念;AI应用;长三角一体化;DeepSeek概念;脑机接口;人工智能;人民币贬值受益;腾讯概念;虚拟现实;数据安全;算力租赁;新能源汽车;比亚迪概念;华为概念;东数西算(算力);深股通;数据中心(AIDC);2026中报预增;融资融券;摘帽,30,002602
688199.SH,17,光刻胶;光刻机;芯片概念;PCB概念;3D打印;专精特新;锂电池概念;固态电池;储能;钠离子电池;京津冀一体化;融资融券,12,688199
688093.SH,17,苹果概念;OLED;消费电子概念;专精特新;新能源汽车;华为概念;汽车电子;光刻胶;PCB概念;沪股通;融资融券,11,688093
301309.SZ,33,共同富裕示范区;人民币贬值受益;智能家居;3D打印;专精特新;融资融券,6,301309
603112.SH,17,工业互联网;新能源汽车;DeepSeek概念;机器人概念;3D打印;光伏概念;绿色电力;沪股通,8,603112
688818.SH,17,卫星导航;商业航天;科创次新股;军工;无人机;注册制次新股;智能电网;机器人概念;光伏概念;储能;燃料电池;锂电池概念;央企国企改革;固态电池;国企改革;钠离子电池;新股与次新股;融资融券,18,688818
600721.SH,17,青蒿素;肝炎概念;物业管理;流感;细胞免疫治疗;创新药;合成生物;CRO概念;减肥药;新疆振兴;国企改革;西部大开发;股权转让(并购重组),12,600721
000776.SZ,33,期货概念;证金持股;同花顺漂亮100;深股通;融资融券;2026中报预增,6,000776
001280.SZ,33,小金属概念;稀土永磁;超导概念;军工;核电;注册制次新股;一带一路;央企国企改革;国企改革;深股通;中字头股票;新股与次新股;融资融券,13,001280
002170.SZ,33,化肥;磷化工;生态农业;农村电商;土地流转;转基因;乡村振兴;钠离子电池;垃圾分类;锂电池概念;数字乡村;人工智能;物联网;无人机;深股通,15,002170
688008.SH,17,存储芯片;中芯国际概念;芯片概念;消费电子概念;数据中心(AIDC);数据安全;人民币贬值受益;人工智能;2026中报预增;沪股通;融资融券,11,688008
300102.SZ,33,卫星导航;商业航天;军工;福建自贸区;海峡两岸;光伏概念;汽车电子;消费电子概念;芯片概念;智能家居;人脸识别;家用电器;第三代半导体;共封装光学(CPO);MicroLED概念;MiniLED;深股通;融资融券,18,300102
600871.SH,17,可燃冰;页岩气;俄乌冲突概念;天然气;国企改革;碳中和;央企国企改革;氢能源;雄安新区;一带一路;海工装备;融资融券;沪股通,13,600871
002735.SZ,33,可控核聚变;军工信息化;富士康概念;无线充电;军工;核电;光伏概念;低空经济;比亚迪概念;新能源汽车;飞行汽车(eVTOL);可降解塑料;医疗器械概念;信创;储能;两轮车;深股通,17,002735
002283.SZ,33,比亚迪概念;新能源汽车;高端装备;工业互联网;机器人概念;减速器;绿色电力;深股通;高股息精选;融资融券,10,002283
600150.SH,17,中船系;中字头股票;国产航母;航运概念;同花顺中特估100;同花顺出海50;国企改革;央企国企改革;一带一路;海工装备;军民融合;高端装备;军工;风电;DeepSeek概念;商业航天;2026中报预增;股权转让(并购重组);沪股通;融资融券,20,600150
603698.SH,17,军民融合;军工;高端装备;核电;氢能源;碳中和;国企改革;煤化工概念;沪股通;融资融券,10,603698
300283.SZ,33,PCB概念;工业母机;数据中心(AIDC);芯片概念;专精特新;消费电子概念;比亚迪概念;新能源汽车;智能电网;第三代半导体;光伏概念;锂电池概念;固态电池;储能;光伏建筑一体化;医疗器械概念,16,300283
002956.SZ,33,跨境电商;西部大开发;2026中报预增;深股通,4,002956
920971.BJ,151,存储芯片;先进封装;商业航天;锂电池概念;融资融券;芯片概念;光伏概念;专精特新,8,920971
688785.SH,17,中芯国际概念;科创次新股;芯片概念;注册制次新股;新股与次新股;融资融券,6,688785
601168.SH,17,金属锌;金属铅;黄金概念;金属铜;金属镍;小金属概念;金属回收;盐湖提锂;锂电池概念;钒电池;西部大开发;国企改革;沪股通;融资融券;2026中报预增,15,601168
300687.SZ,33,华为昇腾;算力租赁;华为欧拉;华为盘古;华为鲲鹏;信创;财税数字化;多模态AI;ERP概念;鸿蒙概念;C2M概念;AI智能体;华为概念;ChatGPT概念;AIGC概念;DeepSeek概念;人工智能;AI应用;PCB概念;新型工业化;粤港澳大湾区;工业互联网;机器人概念;创投;智能医疗;宁德时代概念;2026中报预增;融资融券;深股通,29,300687
601678.SH,17,环氧丙烷;氟化工概念;煤化工概念;消毒剂;氢能源;锂电池概念;参股银行;参股保险;燃料电池;绿色电力;芯片概念;沪股通;融资融券;商业航天;碳交易;2026中报预增,16,601678
920491.BJ,151,飞行汽车(eVTOL);融资融券;物联网;芯片概念;液冷服务器;消费电子概念;汽车电子;机器人概念;无人驾驶;智能家居;无人机;新能源汽车;安防;医疗器械概念;低空经济;传感器;人形机器人;专精特新,18,920491
301058.SZ,33,粮食概念;大豆;冰雪产业;乡村振兴;冷链物流;体育产业;国企改革;中俄贸易概念;央企国企改革;一带一路;农机;食品安全;高端装备;机器人概念;深股通;中字头股票;融资融券,17,301058
600744.SH,17,超超临界发电;虚拟电厂;绿色电力;碳交易;煤炭概念;风电;碳中和;央企国企改革;核电;融资融券;国企改革;沪股通,12,600744
920221.BJ,151,高压快充;融资融券;新能源汽车;减速器;专精特新,5,920221
920427.BJ,151,无人机;消费电子概念;融资融券;芯片概念;新型城镇化;地下管网;先进封装;房屋检测;低空经济,9,920427
600507.SH,17,特钢概念;化债概念(AMC概念);股权转让(并购重组);工业互联网;融资融券;沪股通;华为概念;宁德时代概念;新能源汽车,9,600507
002154.SZ,33,C2M概念;创投;数据要素;证金持股;融资融券;深股通,5,002154
600426.SH,17,化肥;煤化工概念;国企改革;沪股通;融资融券,5,600426
002766.SZ,33,数据要素;车联网(车路协同);智能座舱;人工智能;无人驾驶;物联网;人民币贬值受益;粤港澳大湾区;消费电子概念;5G;深股通,11,002766
301468.SZ,33,核电;海工装备;垃圾分类;人民币贬值受益;深股通;融资融券,6,301468
920855.BJ,151,融资融券;人民币贬值受益;专精特新,3,920855
600548.SH,17,参股券商;参股银行;PPP概念;国企改革;深圳国企改革;固废处理;汽车拆解概念;风电;百度概念;沪股通;融资融券;粤港澳大湾区,12,600548
000969.SZ,33,航空发动机;稀土永磁;大飞机;小金属概念;无线充电;可控核聚变;商业航天;3D打印;碳纤维;飞行汽车(eVTOL);军工;核电;MicroLED概念;核污染防治;华为手机;低空经济;苹果概念;第三代半导体;海工装备;OLED;芯片概念;中芯国际概念;比亚迪概念;新能源汽车;小米概念;燃料电池;5G;固态电池;机器人概念;氢能源;华为概念;央企国企改革;一带一路;创投;国企改革;京津冀一体化;深股通;融资融券;PCB概念,39,000969
600941.SH,17,超级品牌;高股息精选;同花顺中特估100;国企改革;国资云;虚拟数字人;数字经济;数字乡村;元宇宙;DeepSeek概念;数据要素;AI应用;人工智能;ChatGPT概念;移动支付;AI智能体;多模态AI;云计算;工业互联网;长安汽车概念;算力租赁;机器人概念;低空经济;量子科技;卫星导航;东数西算(算力);6G概念;数据中心(AIDC);中国AI 50;5G;中字头股票;融资融券;沪股通,33,600941
601033.SH,17,生物质能发电;绿色电力;PPP概念;国企改革;垃圾分类;固废处理;储能;粤港澳大湾区;沪股通;融资融券,10,601033
600483.SH,17,抽水蓄能;绿色电力;风电;高股息精选;国企改革;核电;海峡两岸;福建自贸区;沪股通;融资融券,10,600483
600590.SH,17,国产航母;电力物联网;太赫兹;军工信息化;6G概念;卫星导航;数据中心(AIDC);智能电网;腾讯概念;AI智能体;军民融合;区块链;无人机;军工;华为概念;低空经济;虚拟现实;碳纤维;机器人概念;光伏概念;储能;燃料电池;氢能源;智能医疗;一带一路;创投;IP经济(谷子经济);沪股通;融资融券,29,600590
688720.SH,17,国家大基金持股;存储芯片;中芯国际概念;先进封装;光刻胶;OLED;PCB概念;芯片概念;专精特新;沪股通;融资融券,11,688720
002560.SZ,33,柔性直流输电;特高压;成飞概念;智能电网;海工装备;风电;军民融合;数据中心(AIDC);大飞机;充电桩;军工;雅下水电概念;无人机;储能;光伏概念;2026一季报预增;一带一路;医疗器械概念;专精特新;碳中和;新能源汽车;机器人概念;深股通;融资融券,24,002560
601988.SH,17,高股息精选;同花顺中特估100;证金持股;跨境支付(CIPS);沪股通;融资融券,6,601988
300902.SZ,33,安防;物联网;军民融合;军工;低空经济;无人机;数据要素;福建自贸区;专精特新;飞行汽车(eVTOL);机器人概念;海峡两岸;长安汽车概念;比亚迪概念;一带一路;新能源汽车;储能;宁德时代概念;特高压;AI应用;融资融券,21,300902
600909.SH,17,期货概念;沪股通;国企改革;2026中报预增;融资融券,5,600909
301580.SZ,33,牙科医疗;3D打印;专精特新;医疗器械概念;人民币贬值受益;智能医疗;阿里巴巴概念;深股通;融资融券,9,301580
603045.SH,17,汽车电子;5G;比亚迪概念;新能源汽车;数据中心(AIDC);工业互联网;智能家居;BC电池;智能电网;高铁;充电桩;HJT电池;TOPCON电池;储能;金属回收;黄金概念;2026中报预增;融资融券,18,603045
002126.SZ,33,液冷服务器;小米汽车;汽车热管理;华为汽车;人形机器人;特斯拉概念;数据中心(AIDC);小米概念;长安汽车概念;比亚迪概念;新能源汽车;东数西算(算力);机器人概念;宁德时代概念;低空经济;充电桩;工业互联网;储能;燃料电池;创投;氢能源;深股通;融资融券,23,002126
920770.BJ,151,融资融券;绿色电力;光伏概念,3,920770
000818.SZ,33,算力租赁;云计算;东数西算(算力);数据中心(AIDC);英伟达概念;卫星导航;DeepSeek概念;5G;军工;人工智能;军民融合;创投;燃料电池;氢能源;芯片概念;国企改革;铜缆高速连接;共封装光学(CPO);环氧丙烷;存储芯片;深股通;2026中报预增;融资融券,23,000818
300175.SZ,33,土地流转;冷链物流;数字经济;人民币贬值受益;工业大麻;数据中心(AIDC);期货概念;摘帽,8,300175
603316.SH,17,数据中心(AIDC);存储芯片;房屋检测;消费电子概念;芯片概念;水利;地下管网;新型城镇化;先进封装;碳中和;PPP概念;污水处理;共同富裕示范区;特色小镇,14,603316
000028.SZ,33,医药电商;医美概念;冷链物流;国企改革;医疗器械概念;智能医疗;央企国企改革;智能物流;深股通;融资融券,10,000028
603799.SH,17,金属钴;金属镍;金属铜;盐湖提锂;小金属概念;金属回收;动力电池回收;钠离子电池;磷化工;固态电池;锂电池概念;宁德时代概念;飞行汽车(eVTOL);储能;特斯拉概念;比亚迪概念;人民币贬值受益;新能源汽车;同花顺漂亮100;人形机器人;长三角一体化;俄乌冲突概念;沪股通;融资融券,24,603799
300458.SZ,33,MCU芯片;汽车芯片;存储芯片;中芯国际概念;芯片概念;AI眼镜;智能穿戴;汽车电子;智能座舱;小米概念;EDR概念;东数西算(算力);华为概念;机器视觉;物联网;虚拟现实;无人驾驶;车联网(车路协同);腾讯概念;百度概念;阿里巴巴概念;智能家居;机器人概念;2026一季报预增;人工智能;长安汽车概念;家用电器;DeepSeek概念;创投;横琴新区;深股通;2026中报预增;融资融券,33,300458
002886.SZ,33,PEEK材料;人形机器人;毫米波雷达;小米概念;PCB概念;先进封装;富士康概念;3D打印;特斯拉概念;新型烟草(电子烟);华为汽车;机器人概念;芯片概念;5G;小米汽车;新能源汽车;华为概念;碳纤维;专精特新;粤港澳大湾区;石墨烯;无人机;低空经济;军工;6G概念;商业航天;光伏概念;合成生物;核电;特高压;深股通,31,002886
003033.SZ,33,人形机器人;长安汽车概念;比亚迪概念;机器人概念;农机;数字经济;专精特新;深股通,8,003033
605589.SH,17,光刻胶;先进封装;存储芯片;OLED;PCB概念;超级电容;芯片概念;丙烯酸;6G概念;硅能源;固态电池;石墨烯;染料;锂电池概念;钠离子电池;代糖概念;3D打印;储能;新能源汽车;商业航天;军工;核电;高铁;高端装备;风电;建筑节能;大飞机;光伏建筑一体化;绿色电力;合成生物;CRO概念;创新药;沪股通;融资融券,34,605589
603212.SH,17,BC电池;MicroLED概念;TOPCON电池;钙钛矿电池;特斯拉概念;新能源汽车;MiniLED;比亚迪概念;HJT电池;风电;高压快充;高铁;专精特新;先进封装;宁德时代概念;光伏概念;无线耳机;消费电子概念;储能;POE胶膜;芯片概念;锂电池概念;固态电池;AI应用;人工智能;OLED;长三角一体化;MLCC概念;沪股通;融资融券,30,603212
688623.SH,17,机器视觉;专精特新;比亚迪概念;传感器;锂电池概念;沪股通;融资融券,10,688623
688689.SH,17,先进封装;第三代半导体;芯片概念;汽车芯片;专精特新;传感器;汽车电子;5G;比亚迪概念;新能源汽车;无人驾驶;融资融券,12,688689
688733.SH,17,存储芯片;PCB概念;先进封装;芯片概念;固态电池;宁德时代概念;光伏概念;锂电池概念;专精特新;华为概念;新能源汽车;钠离子电池;燃料电池;沪股通;融资融券,15,688733
603985.SH,17,算力租赁;英伟达概念;东数西算(算力);智谱AI;核电;海工装备;DeepSeek概念;风电;高端装备;国企改革;2026中报预增;融资融券;沪股通,13,603985
603990.SH,17,DRG/DIP;民营医院;养老概念;三胎概念;国企改革;人形机器人;华为鲲鹏;AI应用;物联网;无人机;低空经济;人工智能;机器人概念;WiFi 6;DeepSeek概念;智能医疗;华为概念;辅助生殖;股权转让(并购重组);融资融券,20,603990
000920.SZ,33,盐湖提锂;芯片概念;液冷服务器;央企国企改革;净水概念;西部大开发;污水处理;参股银行;国企改革;参股券商;深股通,11,000920
300274.SZ,33,宁德时代概念;虚拟电厂;储能;氢能源;充电桩;风电;光伏概念;同花顺漂亮100;新能源汽车;深股通;融资融券;数据中心(AIDC);数字经济,13,300274
300689.SZ,33,芯片概念;专精特新;液冷服务器;第三代半导体;粤港澳大湾区;消费电子概念;车联网(车路协同);人民币贬值受益;深股通,9,300689
688295.SH,17,碳纤维;风电;大飞机;氢能源;商业航天;低空经济;国企改革;飞行汽车(eVTOL);专精特新;机器人概念;体育产业;沪股通;中字头股票;融资融券,14,688295
605033.SH,17,乡村振兴;西部大开发,2,605033
603370.SH,17,注册制次新股;家用电器;工业母机;机器人概念;新能源汽车;比亚迪概念;专精特新;液冷服务器;储能;新股与次新股;融资融券,11,603370
002741.SZ,33,PET铜箔;PCB概念;先进封装;共封装光学(CPO);芯片概念;富士康概念;5G;固态电池;宁德时代概念;锂电池概念;钠离子电池;比亚迪概念;氟化工概念;动力电池回收;消毒剂;2026中报预增;融资融券;深股通,18,002741
002508.SZ,33,高股息精选;家用电器;DeepSeek概念;人工智能;深股通;融资融券,6,002508
002208.SZ,33,租售同权;新型城镇化;创投;养老概念;长三角一体化;物业管理;国企改革;融资融券;深股通,9,002208
603267.SH,17,共封装光学(CPO);汽车电子;芯片概念;卫星导航;商业航天;专精特新;军工;京津冀一体化;MLCC概念;融资融券;沪股通,11,603267
920924.BJ,151,数据中心(AIDC);AI应用;高铁;阿里巴巴概念;车联网(车路协同);融资融券;网络安全;算力租赁;物业管理;智慧灯杆;智慧城市;数字经济;抖音概念(字节概念);安防;华为概念;区块链;养老概念;信创;人工智能;东数西算(算力);专精特新;5G,22,920924
603379.SH,17,PVDF概念;氟化工概念;锂电池概念;光伏概念;芯片概念;沪股通;融资融券,7,603379
002179.SZ,33,铜缆高速连接;芯片概念;光纤概念;共封装光学(CPO);6G概念;液冷服务器;5G;光伏概念;可控核聚变;卫星导航;高压快充;商业航天;比亚迪概念;数据中心(AIDC);专精特新;新能源汽车;储能;量子科技;充电桩;成飞概念;东数西算(算力);无人机;华为概念;特斯拉概念;大飞机;军工;换电概念;无人驾驶;国产航母;低空经济;军民融合;智能电网;核电;机器人概念;车联网(车路协同);国企改革;深股通;融资融券;人形机器人;中字头股票,40,002179
002455.SZ,33,磷化工;石墨电极;钠离子电池;动力电池回收;金属回收;锂电池概念;固态电池;储能;宁德时代概念;光刻胶;新能源汽车;深股通;融资融券,13,002455
603262.SH,17,三胎概念;AI智能体;人民币贬值受益;融资融券,4,603262
300634.SZ,33,云办公;华为昇腾;智谱AI;华为鲲鹏;数据安全;云计算;ChatGPT概念;多模态AI;智慧政务;信创;网络安全;百度概念;抖音概念(字节概念);AIGC概念;鸿蒙概念;阿里巴巴概念;算力租赁;AI智能体;腾讯概念;数据要素;AI应用;虚拟数字人;东数西算(算力);区块链;元宇宙;智慧城市;DeepSeek概念;数据中心(AIDC);车联网(车路协同);数字经济;人工智能;华为概念;虚拟现实;智能医疗;低空经济;5G;无人驾驶;机器人概念;IP经济(谷子经济);6G概念;创投;粤港澳大湾区;飞行汽车(eVTOL);融资融券;深股通,45,300634
920036.BJ,151,多模态AI;物联网;AI应用;AI智能体;新股与次新股;融资融券;人民币贬值受益,7,920036
601898.SH,17,煤炭概念;煤化工概念;中字头股票;化肥;高股息精选;同花顺中特估100;证金持股;乡村振兴;国企改革;央企国企改革;沪股通;融资融券,12,601898
301535.SZ,33,小米汽车;无人驾驶;长安汽车概念;专精特新;小米概念;智能座舱;新能源汽车;汽车电子;深股通;融资融券,10,301535
300688.SZ,33,智谱AI;Web3.0;财税数字化;ChatGPT概念;元宇宙;知识产权保护;AIGC概念;虚拟数字人;智慧政务;云计算;在线教育;AI应用;AI智能体;抖音概念(字节概念);数据要素;阿里巴巴概念;职业教育;区块链;数字经济;DeepSeek概念;人工智能;算力租赁;华为概念;独角兽概念;东数西算(算力);创投;股权转让(并购重组);深股通,28,300688
601328.SH,17,高股息精选;同花顺中特估100;证金持股;跨境支付(CIPS);沪股通;融资融券,6,601328
000519.SZ,33,培育钻石;太赫兹;芯片概念;商业航天;军工;军民融合;无人机;央企国企改革;新能源汽车;国企改革;冷链物流;同花顺中特估100;石墨电极;中字头股票;深股通;融资融券,16,000519
601778.SH,17,算力租赁;东数西算(算力);数据中心(AIDC);虚拟电厂;绿色电力;光伏建筑一体化;储能;风电;光伏概念;阿里巴巴概念;碳交易;腾讯概念;碳中和;氢能源;沪股通;融资融券,16,601778
002397.SZ,33,C2M概念;智能家居;三胎概念;网红经济;IP经济(谷子经济),5,002397
601066.SH,17,同花顺中特估100;沪股通;腾讯概念;2026中报预增;融资融券,5,601066
688095.SH,17,AIGC概念;智慧政务;AI应用;信创;鸿蒙概念;DeepSeek概念;人工智能;福建自贸区;海峡两岸;人民币贬值受益;沪股通;融资融券,12,688095
603373.SH,17,安防;无人机;低空经济;职业教育;国企改革;阿里巴巴概念;沪股通;融资融券,8,603373
600699.SH,17,EDR概念;人形机器人;华为汽车;汽车热管理;智能座舱;英伟达概念;长安汽车概念;特斯拉概念;无人驾驶;无线充电;汽车电子;传感器;机器人概念;小米概念;新能源汽车;车联网(车路协同);比亚迪概念;华为概念;鸿蒙概念;5G;AI智能体;AI应用;人民币贬值受益;阿里巴巴概念;共封装光学(CPO);DeepSeek概念;充电桩;数字经济;芯片概念;高压快充;创投;储能;固态电池;汽车芯片;碳中和;沪股通;融资融券,37,600699
300450.SZ,33,固态电池;钠离子电池;宁德时代概念;锂电池概念;储能;BC电池;钙钛矿电池;光伏概念;PET铜箔;比亚迪概念;HJT电池;特斯拉概念;消费电子概念;TOPCON电池;3D打印;新能源汽车;燃料电池;PCB概念;氢能源;高端装备;OLED;机器视觉;新型工业化;人形机器人;智能物流;同花顺漂亮100;深股通;融资融券,28,300450
688282.SH,17,卫星导航;商业航天;无人机;军民融合;军工;无人驾驶;专精特新;沪股通;融资融券,9,688282
920242.BJ,151,传感器;跨境电商;融资融券;特斯拉概念;汽车电子;汽车拆解概念;毫米波雷达;无人驾驶;机器人概念;人民币贬值受益;新能源汽车;一带一路,12,920242
600505.SH,17,绿色电力;风电;央企国企改革;国企改革;西部大开发;充电桩;光伏概念;2026中报预增;沪股通;融资融券,10,600505
300939.SZ,33,MiniLED;电子纸;汽车电子;5G;充电桩;无人驾驶;物联网;机器人概念;安防;比亚迪概念;新能源汽车;储能;智能家居;长安汽车概念;智慧城市;家用电器;人工智能;融资融券,18,300939
