股票代码,market_code,code,所属同花顺行业
600010.SH,17,600010,钢铁-钢铁-普钢
601886.SH,17,601886,建筑装饰-建筑装饰-装饰园林
603959.SH,17,603959,电力设备-电池-锂电专用设备
002349.SZ,33,002349,医药生物-中药-中药Ⅲ
600535.SH,17,600535,医药生物-中药-中药Ⅲ
600892.SH,22,600892,传媒-游戏-游戏Ⅲ
000813.SZ,33,000813,医药生物-化学制药-化学制剂
300558.SZ,33,300558,医药生物-化学制药-化学制剂
603192.SH,17,603192,基础化工-化学制品-聚氨酯
002043.SZ,33,002043,建筑材料-建筑材料-其他建材
301116.SZ,33,301116,食品饮料-食品加工制造-肉制品
603706.SH,17,603706,公用事业-燃气-燃气Ⅲ
600018.SH,17,600018,交通运输-港口航运-港口
002424.SZ,33,002424,医药生物-中药-中药Ⅲ
601869.SH,17,601869,通信-通信设备-通信线缆及配套
300741.SZ,33,300741,基础化工-化学制品-食品及饲料添加剂
603231.SH,17,603231,农林牧渔-农产品加工-粮油加工
601827.SH,17,601827,环保-环境治理-固废治理
002650.SZ,33,002650,食品饮料-食品加工制造-调味发酵品
600150.SH,17,600150,国防军工-军工装备-航海装备
003017.SZ,33,003017,基础化工-化学原料-无机盐
603551.SH,17,603551,家用电器-厨卫电器-厨卫电器Ⅲ
603215.SH,17,603215,家用电器-小家电-小家电Ⅲ
605303.SH,17,605303,建筑装饰-建筑装饰-装饰园林
002561.SZ,33,002561,商贸零售-零售-百货零售
601916.SH,17,601916,银行-银行-股份制银行
300534.SZ,33,300534,医药生物-中药-中药Ⅲ
000973.SZ,33,000973,基础化工-塑料制品-膜材料
000869.SZ,33,000869,食品饮料-饮料制造-其他酒类
002136.SZ,33,002136,基础化工-化学原料-钛白粉
603717.SH,17,603717,农林牧渔-养殖业-生猪养殖
001227.SZ,33,001227,银行-银行-城商行
601166.SH,17,601166,银行-银行-股份制银行
601606.SH,17,601606,国防军工-军工装备-地面兵装
300289.SZ,33,300289,医药生物-医疗器械-体外诊断
603395.SH,17,603395,基础化工-农化制品-复合肥
002809.SZ,33,002809,基础化工-化学制品-其他化学制品
603739.SH,17,603739,基础化工-化学制品-食品及饲料添加剂
600319.SH,17,600319,基础化工-化学原料-氯碱
002656.SZ,33,002656,纺织服饰-服装家纺-服装
600125.SH,17,600125,交通运输-公路铁路运输-铁路运输
002481.SZ,33,002481,农林牧渔-农产品加工-其他农产品加工
601908.SH,17,601908,公用事业-电力-新能源发电
688166.SH,17,688166,医药生物-化学制药-原料药
300314.SZ,33,300314,医药生物-医疗器械-医疗设备
603379.SH,17,603379,基础化工-化学制品-氟化工
000931.SZ,33,000931,医药生物-化学制药-化学制剂
002825.SZ,33,002825,基础化工-塑料制品-其他塑料制品
600032.SH,17,600032,公用事业-电力-新能源发电
000722.SZ,33,000722,公用事业-电力-水电
605599.SH,17,605599,纺织服饰-服装家纺-饰品
603296.SH,17,603296,电子-消费电子-消费电子零部件及组装
688519.SH,17,688519,电子-元件-印制电路板
603230.SH,17,603230,传媒-文化传媒-出版
600917.SH,17,600917,公用事业-燃气-燃气Ⅲ
002068.SZ,33,002068,基础化工-橡胶制品-炭黑
603206.SH,17,603206,通信-通信服务-通信工程及服务
300135.SZ,33,300135,石油石化-石油加工贸易-石油加工
600479.SH,17,600479,医药生物-中药-中药Ⅲ
001369.SZ,33,001369,基础化工-化学纤维-其他纤维
000698.SZ,33,000698,石油石化-石油加工贸易-石油加工
601169.SH,17,601169,银行-银行-城商行
600308.SH,17,600308,轻工制造-造纸-造纸Ⅲ
002311.SZ,33,002311,农林牧渔-农产品加工-水产饲料
301206.SZ,33,301206,基础化工-化学制品-食品及饲料添加剂
603123.SH,17,603123,非银金融-多元金融-多元金融Ⅲ
600660.SH,17,600660,汽车-汽车零部件-车身附件及饰件
601128.SH,17,601128,银行-银行-农商行
600731.SH,17,600731,基础化工-农化制品-农药
603168.SH,17,603168,医药生物-化学制药-化学制剂
002007.SZ,33,002007,医药生物-生物制品-血液制品
603010.SH,17,603010,基础化工-化学制品-其他化学制品
603928.SH,17,603928,基础化工-塑料制品-合成树脂
301097.SZ,33,301097,医药生物-医疗器械-医疗耗材
002099.SZ,33,002099,医药生物-化学制药-原料药
600784.SH,17,600784,基础化工-化学原料-无机盐
002733.SZ,33,002733,电力设备-电池-其他电池
601018.SH,17,601018,交通运输-港口航运-港口
001217.SZ,33,001217,基础化工-化学原料-其他化学原料
688373.SH,17,688373,医药生物-化学制药-化学制剂
002124.SZ,33,002124,农林牧渔-养殖业-生猪养殖
300429.SZ,33,300429,电子-电子化学品-电子化学品Ⅲ
600521.SH,17,600521,医药生物-化学制药-化学制剂
603353.SH,17,603353,石油石化-石油加工贸易-油品石化贸易
000651.SZ,33,000651,家用电器-白色家电-空调
601818.SH,17,601818,银行-银行-股份制银行
603363.SH,17,603363,农林牧渔-农产品加工-畜禽饲料
300255.SZ,33,300255,医药生物-化学制药-化学制剂
301509.SZ,33,301509,医药生物-医疗服务-医疗研发外包
600737.SH,17,600737,农林牧渔-农产品加工-其他农产品加工
002083.SZ,33,002083,纺织服饰-纺织制造-棉纺
002800.SZ,33,002800,交通运输-物流-物流Ⅲ
600389.SH,17,600389,基础化工-农化制品-农药
600812.SH,17,600812,医药生物-化学制药-化学制剂
300261.SZ,33,300261,基础化工-农化制品-农药
300620.SZ,33,300620,通信-通信设备-通信网络设备及器件
600398.SH,17,600398,纺织服饰-服装家纺-服装
002468.SZ,33,002468,交通运输-物流-物流Ⅲ
300610.SZ,33,300610,基础化工-化学制品-其他化学制品
600538.SH,17,600538,医药生物-医疗器械-体外诊断
600467.SH,17,600467,农林牧渔-养殖业-水产养殖
605286.SH,17,605286,机械设备-专用设备-楼宇设备
600863.SH,17,600863,公用事业-电力-火电
600689.SH,17,600689,综合-综合-综合Ⅲ
920402.BJ,151,920402,电子-电子化学品-电子化学品Ⅲ
000529.SZ,33,000529,食品饮料-食品加工制造-肉制品
300710.SZ,33,300710,通信-通信设备-通信网络设备及器件
000828.SZ,33,000828,交通运输-公路铁路运输-高速公路
603708.SH,17,603708,商贸零售-零售-百货零售
601668.SH,17,601668,建筑装饰-建筑装饰-房屋建设
601665.SH,17,601665,银行-银行-城商行
002966.SZ,33,002966,银行-银行-城商行
600610.SH,17,600610,基础化工-化学原料-其他化学原料
600612.SH,17,600612,纺织服饰-服装家纺-饰品
000692.SZ,33,000692,公用事业-电力-热力
000650.SZ,33,000650,医药生物-中药-中药Ⅲ
601816.SH,17,601816,交通运输-公路铁路运输-铁路运输
601011.SH,17,601011,煤炭-煤炭开采加工-焦炭加工
600305.SH,17,600305,食品饮料-食品加工制造-调味发酵品
002234.SZ,33,002234,农林牧渔-养殖业-肉鸡养殖
002971.SZ,33,002971,基础化工-化学制品-其他化学制品
605068.SH,17,605068,汽车-汽车零部件-车身附件及饰件
600084.SH,17,600084,食品饮料-饮料制造-其他酒类
600141.SH,17,600141,基础化工-农化制品-磷肥及磷化工
688234.SH,17,688234,电子-半导体-半导体材料
605369.SH,17,605369,医药生物-医疗器械-医疗耗材
300826.SZ,33,300826,建筑装饰-建筑装饰-工程咨询服务
600236.SH,17,600236,公用事业-电力-水电
600072.SH,17,600072,电力设备-风电设备-风电整机
300329.SZ,33,300329,轻工制造-家居用品-文娱用品
300519.SZ,33,300519,医药生物-中药-中药Ⅲ
688136.SH,17,688136,医药生物-生物制品-其他生物制品
920159.BJ,151,920159,基础化工-农化制品-复合肥
002999.SZ,33,002999,基础化工-农化制品-复合肥
600750.SH,17,600750,医药生物-中药-中药Ⅲ
000762.SZ,33,000762,有色金属-能源金属-锂
600333.SH,17,600333,公用事业-燃气-燃气Ⅲ
300437.SZ,33,300437,基础化工-化学制品-其他化学制品
688189.SH,17,688189,医药生物-化学制药-化学制剂
300452.SZ,33,300452,医药生物-化学制药-原料药
600518.SH,17,600518,医药生物-中药-中药Ⅲ
300313.SZ,33,300313,农林牧渔-养殖业-其他养殖
000793.SZ,33,000793,传媒-文化传媒-出版
002275.SZ,33,002275,医药生物-中药-中药Ⅲ
920970.BJ,151,920970,基础化工-化学制品-食品及饲料添加剂
001299.SZ,33,001299,公用事业-燃气-燃气Ⅲ
002140.SZ,33,002140,建筑装饰-建筑装饰-专业工程
688314.SH,17,688314,医药生物-医疗器械-医疗耗材
000951.SZ,33,000951,汽车-汽车整车-商用载货车
603896.SH,17,603896,医药生物-中药-中药Ⅲ
000668.SZ,33,000668,房地产-房地产-住宅开发
000513.SZ,33,000513,医药生物-化学制药-化学制剂
603301.SH,17,603301,医药生物-医疗器械-医疗耗材
600023.SH,17,600023,公用事业-电力-火电
001289.SZ,33,001289,公用事业-电力-新能源发电
600354.SH,17,600354,农林牧渔-种植业与林业-种子生产
600000.SH,17,600000,银行-银行-股份制银行
000723.SZ,33,000723,煤炭-煤炭开采加工-焦炭加工
300347.SZ,33,300347,医药生物-医疗服务-医疗研发外包
603816.SH,17,603816,轻工制造-家居用品-成品家居
300022.SZ,33,300022,商贸零售-零售-专业连锁
601969.SH,17,601969,钢铁-钢铁-冶钢原料
600730.SH,17,600730,社会服务-教育-教育Ⅲ
001286.SZ,33,001286,公用事业-电力-火电
603065.SH,17,603065,基础化工-化学制品-其他化学制品
603207.SH,17,603207,医药生物-化学制药-化学制剂
605296.SH,17,605296,农林牧渔-养殖业-生猪养殖
002041.SZ,33,002041,农林牧渔-种植业与林业-种子生产
601007.SH,17,601007,社会服务-旅游及酒店-酒店
300122.SZ,33,300122,医药生物-生物制品-疫苗
603233.SH,17,603233,医药生物-医药商业-药店
600265.SH,22,600265,农林牧渔-种植业与林业-林业
600177.SH,17,600177,纺织服饰-服装家纺-服装
600789.SH,17,600789,医药生物-化学制药-化学制剂
002620.SZ,33,002620,建筑装饰-建筑装饰-装饰园林
603127.SH,17,603127,医药生物-医疗服务-医疗研发外包
002749.SZ,33,002749,基础化工-农化制品-农药
300326.SZ,33,300326,医药生物-医疗器械-医疗耗材
301552.SZ,33,301552,汽车-汽车零部件-车身附件及饰件
301277.SZ,33,301277,医药生物-化学制药-原料药
600113.SH,17,600113,商贸零售-零售-商业物业经营
300772.SZ,33,300772,电力设备-风电设备-风电整机
605090.SH,17,605090,公用事业-燃气-燃气Ⅲ
603368.SH,17,603368,医药生物-医药商业-医药流通
603086.SH,17,603086,基础化工-农化制品-农药
000858.SZ,33,000858,食品饮料-白酒-白酒Ⅲ
600025.SH,17,600025,公用事业-电力-水电
301665.SZ,33,301665,基础化工-农化制品-农药
000999.SZ,33,000999,医药生物-中药-中药Ⅲ
300387.SZ,33,300387,基础化工-农化制品-复合肥
300658.SZ,33,300658,美容护理-美容护理-个护用品
603515.SH,17,603515,电子-光学光电子-LED
603683.SH,17,603683,基础化工-化学制品-其他化学制品
301349.SZ,33,301349,电力设备-电池-电池化学品
300238.SZ,33,300238,医药生物-医疗器械-医疗耗材
002142.SZ,33,002142,银行-银行-城商行
300363.SZ,33,300363,医药生物-医疗服务-医疗研发外包
600327.SH,17,600327,商贸零售-零售-百货零售
300439.SZ,33,300439,医药生物-医疗器械-体外诊断
002982.SZ,33,002982,农林牧渔-养殖业-肉鸡养殖
300091.SZ,33,300091,机械设备-通用设备-其他通用设备
300908.SZ,33,300908,食品饮料-食品加工制造-调味发酵品
600073.SH,17,600073,食品饮料-食品加工制造-肉制品
603609.SH,17,603609,农林牧渔-农产品加工-畜禽饲料
603658.SH,17,603658,医药生物-医疗器械-体外诊断
600557.SH,17,600557,医药生物-中药-中药Ⅲ
000848.SZ,33,000848,食品饮料-饮料制造-软饮料
600285.SH,17,600285,医药生物-中药-中药Ⅲ
300759.SZ,33,300759,医药生物-医疗服务-医疗研发外包
000411.SZ,33,000411,医药生物-医药商业-医药流通
600201.SH,17,600201,农林牧渔-养殖业-动物保健
600066.SH,17,600066,汽车-汽车整车-商用载客车
000550.SZ,33,000550,汽车-汽车整车-商用载货车
300871.SZ,33,300871,农林牧渔-养殖业-动物保健
002386.SZ,33,002386,基础化工-化学原料-氯碱
603409.SH,17,603409,汽车-汽车零部件-车身附件及饰件
603217.SH,17,603217,基础化工-化学制品-其他化学制品
002847.SZ,33,002847,食品饮料-食品加工制造-休闲食品
301089.SZ,33,301089,医药生物-化学制药-原料药
300404.SZ,33,300404,医药生物-医疗服务-医疗研发外包
600348.SH,17,600348,煤炭-煤炭开采加工-煤炭开采
688180.SH,17,688180,医药生物-生物制品-其他生物制品
002567.SZ,33,002567,农林牧渔-农产品加工-畜禽饲料
600905.SH,17,600905,公用事业-电力-新能源发电
605136.SH,17,605136,商贸零售-互联网电商-互联网电商Ⅲ
601939.SH,17,601939,银行-银行-国有大型银行
603227.SH,17,603227,基础化工-化学制品-民爆用品
000927.SZ,33,000927,交通运输-物流-物流Ⅲ
601006.SH,17,601006,交通运输-公路铁路运输-铁路运输
603389.SH,22,603389,轻工制造-家居用品-成品家居
000565.SZ,33,000565,基础化工-化学制品-涂料油墨
300955.SZ,33,300955,美容护理-美容护理-化妆品
300158.SZ,33,300158,医药生物-中药-中药Ⅲ
600015.SH,17,600015,银行-银行-股份制银行
600926.SH,17,600926,银行-银行-城商行
002287.SZ,33,002287,医药生物-中药-中药Ⅲ
600714.SH,17,600714,基础化工-化学原料-无机盐
600801.SH,17,600801,建筑材料-建筑材料-水泥
002869.SZ,33,002869,计算机-计算机设备-其他计算机设备
688163.SH,17,688163,医药生物-生物制品-血液制品
002753.SZ,33,002753,基础化工-橡胶制品-炭黑
600998.SH,17,600998,医药生物-医药商业-医药流通
300134.SZ,33,300134,通信-通信设备-通信网络设备及器件
300381.SZ,33,300381,医药生物-化学制药-原料药
603260.SH,17,603260,基础化工-化学制品-有机硅
601985.SH,17,601985,公用事业-电力-新能源发电
603529.SH,17,603529,汽车-汽车服务及其他-其他运输设备
301081.SZ,33,301081,环保-环保设备-环保设备Ⅲ
601187.SH,17,601187,银行-银行-城商行
603998.SH,17,603998,医药生物-中药-中药Ⅲ
001872.SZ,33,001872,交通运输-港口航运-港口
601113.SH,17,601113,基础化工-化学纤维-其他纤维
000895.SZ,33,000895,食品饮料-食品加工制造-肉制品
603939.SH,17,603939,医药生物-医药商业-药店
600378.SH,17,600378,基础化工-化学制品-氟化工
000820.SZ,33,000820,环保-环保设备-环保设备Ⅲ
003816.SZ,33,003816,公用事业-电力-新能源发电
603833.SH,17,603833,轻工制造-家居用品-定制家居
002299.SZ,33,002299,农林牧渔-养殖业-肉鸡养殖
603722.SH,17,603722,基础化工-化学制品-其他化学制品
002047.SZ,33,002047,建筑装饰-建筑装饰-装饰园林
002763.SZ,33,002763,纺织服饰-服装家纺-服装
600573.SH,17,600573,食品饮料-饮料制造-啤酒
001226.SZ,33,001226,机械设备-工程机械-工程机械Ⅲ
600925.SH,17,600925,煤炭-煤炭开采加工-煤炭开采
601838.SH,17,601838,银行-银行-城商行
600223.SH,17,600223,美容护理-美容护理-化妆品
000756.SZ,33,000756,医药生物-化学制药-原料药
603689.SH,17,603689,公用事业-燃气-燃气Ⅲ
000963.SZ,33,000963,医药生物-化学制药-化学制剂
600232.SH,17,600232,纺织服饰-纺织制造-其他纺织
301592.SZ,33,301592,国防军工-军工电子-军工电子Ⅲ
000695.SZ,33,000695,电力设备-电池-电池化学品
002840.SZ,33,002840,食品饮料-食品加工制造-肉制品
002422.SZ,33,002422,医药生物-化学制药-化学制剂
300705.SZ,33,300705,医药生物-化学制药-化学制剂
600419.SH,17,600419,食品饮料-饮料制造-乳品
000876.SZ,33,000876,农林牧渔-农产品加工-畜禽饲料
600919.SH,17,600919,银行-银行-城商行
603811.SH,17,603811,医药生物-化学制药-化学制剂
600163.SH,17,600163,公用事业-电力-新能源发电
600062.SH,17,600062,医药生物-化学制药-化学制剂
002758.SZ,33,002758,基础化工-农化制品-复合肥
603053.SH,17,603053,公用事业-燃气-燃气Ⅲ
301520.SZ,33,301520,医药生物-医疗服务-医疗研发外包
000333.SZ,33,000333,家用电器-白色家电-空调
600873.SH,17,600873,基础化工-化学制品-食品及饲料添加剂
603586.SH,17,603586,汽车-汽车零部件-底盘与发动机系统
600377.SH,17,600377,交通运输-公路铁路运输-高速公路
600774.SH,17,600774,医药生物-化学制药-化学制剂
002972.SZ,33,002972,机械设备-轨交设备-轨交设备Ⅲ
601825.SH,17,601825,银行-银行-农商行
688151.SH,17,688151,医药生物-医疗器械-医疗耗材
000421.SZ,33,000421,公用事业-燃气-燃气Ⅲ
002166.SZ,33,002166,基础化工-化学制品-食品及饲料添加剂
603787.SH,17,603787,汽车-汽车服务及其他-其他运输设备
605189.SH,17,605189,纺织服饰-纺织制造-印染
300293.SZ,33,300293,机械设备-专用设备-其他专用设备
603170.SH,17,603170,食品饮料-食品加工制造-调味发酵品
301584.SZ,33,301584,医药生物-医药商业-医药流通
600833.SH,17,600833,医药生物-医药商业-药店
002020.SZ,33,002020,医药生物-化学制药-化学制剂
603213.SH,17,603213,基础化工-化学原料-氯碱
600316.SH,17,600316,国防军工-军工装备-航空装备
002168.SZ,33,002168,医药生物-化学制药-化学制剂
300586.SZ,33,300586,基础化工-塑料制品-改性塑料
002024.SZ,33,002024,商贸零售-互联网电商-互联网电商Ⅲ
001213.SZ,33,001213,交通运输-公路铁路运输-铁路运输
000656.SZ,33,000656,房地产-房地产-住宅开发
603716.SH,17,603716,医药生物-医药商业-医药流通
600566.SH,17,600566,医药生物-中药-中药Ⅲ
601229.SH,17,601229,银行-银行-城商行
002521.SZ,33,002521,轻工制造-造纸-造纸Ⅲ
000957.SZ,33,000957,汽车-汽车整车-商用载客车
600380.SH,17,600380,医药生物-化学制药-化学制剂
300009.SZ,33,300009,医药生物-生物制品-其他生物制品
600121.SH,17,600121,煤炭-煤炭开采加工-煤炭开采
603198.SH,17,603198,食品饮料-白酒-白酒Ⅲ
600600.SH,17,600600,食品饮料-饮料制造-啤酒
603235.SH,17,603235,医药生物-化学制药-原料药
600976.SH,17,600976,医药生物-中药-中药Ⅲ
601728.SH,17,601728,通信-通信服务-电信运营商
600572.SH,17,600572,医药生物-中药-中药Ⅲ
600444.SH,17,600444,机械设备-专用设备-其他专用设备
601086.SH,17,601086,商贸零售-零售-百货零售
605266.SH,17,605266,医药生物-医药商业-药店
000525.SZ,33,000525,基础化工-农化制品-农药
600886.SH,17,600886,公用事业-电力-水电
003000.SZ,33,003000,食品饮料-食品加工制造-休闲食品
002808.SZ,33,002808,电子-光学光电子-光学元件
600106.SH,17,600106,交通运输-公路铁路运输-高速公路
002688.SZ,33,002688,农林牧渔-养殖业-动物保健
601919.SH,17,601919,交通运输-港口航运-航运
002556.SZ,33,002556,农林牧渔-种植业与林业-农业综合
600941.SH,17,600941,通信-通信服务-电信运营商
600741.SH,17,600741,汽车-汽车零部件-车身附件及饰件
002737.SZ,33,002737,医药生物-中药-中药Ⅲ
600211.SH,17,600211,医药生物-生物制品-其他生物制品
920304.BJ,151,920304,基础化工-化学原料-其他化学原料
002267.SZ,33,002267,公用事业-燃气-燃气Ⅲ
002289.SZ,33,002289,通信-通信服务-通信应用增值服务
600251.SH,17,600251,农林牧渔-农产品加工-果蔬加工
002330.SZ,33,002330,食品饮料-食品加工制造-肉制品
002728.SZ,33,002728,医药生物-中药-中药Ⅲ
688247.SH,17,688247,医药生物-化学制药-化学制剂
000786.SZ,33,000786,建筑材料-建筑材料-其他建材
605368.SH,17,605368,公用事业-燃气-燃气Ⅲ
300636.SZ,33,300636,医药生物-化学制药-原料药
600726.SH,17,600726,煤炭-煤炭开采加工-煤炭开采
603858.SH,17,603858,医药生物-中药-中药Ⅲ
920729.BJ,151,920729,农林牧渔-养殖业-动物保健
300204.SZ,33,300204,医药生物-化学制药-化学制剂
603976.SH,17,603976,医药生物-医疗器械-医疗耗材
688087.SH,17,688087,基础化工-塑料制品-其他塑料制品
603237.SH,17,603237,食品饮料-食品加工制造-预加工食品
600420.SH,17,600420,医药生物-化学制药-化学制剂
688266.SH,17,688266,医药生物-化学制药-化学制剂
002192.SZ,33,002192,有色金属-能源金属-锂
603214.SH,17,603214,商贸零售-零售-专业连锁
002551.SZ,33,002551,医药生物-医疗器械-医疗耗材
600975.SH,17,600975,农林牧渔-养殖业-生猪养殖
600395.SH,17,600395,煤炭-煤炭开采加工-煤炭开采
603886.SH,17,603886,食品饮料-食品加工制造-休闲食品
301216.SZ,33,301216,基础化工-塑料制品-其他塑料制品
002419.SZ,33,002419,商贸零售-零售-百货零售
603055.SH,17,603055,纺织服饰-纺织制造-其他纺织
603668.SH,17,603668,农林牧渔-农产品加工-水产饲料
688799.SH,17,688799,医药生物-化学制药-化学制剂
000715.SZ,33,000715,商贸零售-零售-百货零售
000678.SZ,33,000678,汽车-汽车零部件-底盘与发动机系统
002942.SZ,33,002942,基础化工-农化制品-农药
600798.SH,17,600798,交通运输-港口航运-航运
605169.SH,17,605169,公用事业-燃气-燃气Ⅲ
002385.SZ,33,002385,农林牧渔-农产品加工-畜禽饲料
002476.SZ,33,002476,石油石化-石油加工贸易-石油加工
000096.SZ,33,000096,石油石化-石油加工贸易-油品石化贸易
002746.SZ,33,002746,农林牧渔-养殖业-肉鸡养殖
002773.SZ,33,002773,医药生物-生物制品-其他生物制品
002132.SZ,33,002132,机械设备-通用设备-金属制品
603808.SH,17,603808,纺织服饰-服装家纺-服装
600681.SH,17,600681,公用事业-燃气-燃气Ⅲ
000652.SZ,33,000652,综合-综合-综合Ⅲ
000713.SZ,33,000713,农林牧渔-种植业与林业-种子生产
600618.SH,17,600618,基础化工-化学原料-氯碱
002898.SZ,33,002898,医药生物-化学制药-化学制剂
600026.SH,17,600026,交通运输-港口航运-航运
001965.SZ,33,001965,交通运输-公路铁路运输-高速公路
600196.SH,17,600196,医药生物-化学制药-化学制剂
688726.SH,17,688726,电力设备-光伏设备-光伏加工设备
002265.SZ,33,002265,国防军工-军工装备-地面兵装
000593.SZ,33,000593,公用事业-燃气-燃气Ⅲ
301201.SZ,33,301201,医药生物-医疗服务-医疗研发外包
002352.SZ,33,002352,交通运输-物流-物流Ⅲ
300937.SZ,33,300937,医药生物-医药商业-医药流通
002458.SZ,33,002458,农林牧渔-养殖业-肉鸡养殖
600887.SH,17,600887,食品饮料-饮料制造-乳品
301035.SZ,33,301035,基础化工-农化制品-农药
600511.SH,17,600511,医药生物-医药商业-医药流通
000998.SZ,33,000998,农林牧渔-种植业与林业-种子生产
002462.SZ,33,002462,医药生物-医药商业-医药流通
003020.SZ,33,003020,医药生物-化学制药-化学制剂
688351.SH,17,688351,医药生物-医疗器械-医疗耗材
301327.SZ,33,301327,电力设备-电池-锂电池
603590.SH,17,603590,医药生物-生物制品-其他生物制品
300019.SZ,33,300019,基础化工-化学制品-有机硅
603229.SH,17,603229,医药生物-化学制药-原料药
605116.SH,17,605116,医药生物-化学制药-原料药
600252.SH,17,600252,医药生物-中药-中药Ⅲ
600900.SH,17,600900,公用事业-电力-水电
002588.SZ,33,002588,基础化工-农化制品-复合肥
002584.SZ,33,002584,电子-电子化学品-电子化学品Ⅲ
300082.SZ,33,300082,基础化工-化学原料-其他化学原料
603639.SH,17,603639,基础化工-农化制品-农药
688382.SH,17,688382,医药生物-化学制药-化学制剂
601009.SH,17,601009,银行-银行-城商行
600233.SH,17,600233,交通运输-物流-物流Ⅲ
301008.SZ,33,301008,家用电器-白色家电-家电零部件
600367.SH,17,600367,基础化工-化学原料-无机盐
002644.SZ,33,002644,医药生物-中药-中药Ⅲ
688646.SH,22,688646,机械设备-自动化设备-激光设备
002022.SZ,33,002022,医药生物-医疗器械-体外诊断
002332.SZ,33,002332,医药生物-化学制药-化学制剂
603027.SH,17,603027,食品饮料-食品加工制造-调味发酵品
002755.SZ,33,002755,医药生物-化学制药-化学制剂
603970.SH,17,603970,基础化工-农化制品-农药
000429.SZ,33,000429,交通运输-公路铁路运输-高速公路
002726.SZ,33,002726,食品饮料-食品加工制造-肉制品
000983.SZ,33,000983,煤炭-煤炭开采加工-煤炭开采
301357.SZ,33,301357,国防军工-军工装备-地面兵装
603365.SH,17,603365,纺织服饰-服装家纺-家纺
002631.SZ,33,002631,轻工制造-家居用品-瓷砖地板
600350.SH,17,600350,交通运输-公路铁路运输-高速公路
603938.SH,17,603938,基础化工-化学原料-其他化学原料
000953.SZ,33,000953,医药生物-化学制药-原料药
600359.SH,17,600359,农林牧渔-种植业与林业-其他种植业
600007.SH,17,600007,房地产-房地产-商业地产
000809.SZ,33,000809,电力设备-风电设备-风电零部件
605589.SH,17,605589,基础化工-塑料制品-合成树脂
600128.SH,17,600128,商贸零售-贸易-贸易Ⅲ
300936.SZ,33,300936,电子-元件-印制电路板
600158.SH,17,600158,社会服务-其他社会服务-体育
002329.SZ,33,002329,食品饮料-饮料制造-乳品
000422.SZ,33,000422,基础化工-农化制品-磷肥及磷化工
600132.SH,17,600132,食品饮料-饮料制造-啤酒
600792.SH,17,600792,煤炭-煤炭开采加工-焦炭加工
000812.SZ,33,000812,轻工制造-包装印刷-包装
605566.SH,17,605566,基础化工-化学制品-纺织化学用品
603281.SH,17,603281,基础化工-化学制品-有机硅
000705.SZ,33,000705,医药生物-医药商业-医药流通
000989.SZ,33,000989,医药生物-中药-中药Ⅲ
600309.SH,17,600309,基础化工-化学制品-聚氨酯
300434.SZ,33,300434,医药生物-化学制药-化学制剂
600643.SH,17,600643,非银金融-多元金融-多元金融Ⅲ
300584.SZ,33,300584,医药生物-化学制药-化学制剂
600129.SH,17,600129,医药生物-中药-中药Ⅲ
600107.SH,22,600107,纺织服饰-服装家纺-服装
300006.SZ,33,300006,医药生物-化学制药-化学制剂
600149.SH,17,600149,公用事业-电力-热力
300093.SZ,33,300093,电力设备-光伏设备-光伏电池组件
002538.SZ,33,002538,基础化工-农化制品-复合肥
001201.SZ,33,001201,农林牧渔-养殖业-生猪养殖
000729.SZ,33,000729,食品饮料-饮料制造-啤酒
605399.SH,17,605399,基础化工-化学制品-有机硅
600674.SH,17,600674,公用事业-电力-水电
001203.SZ,33,001203,钢铁-钢铁-冶钢原料
601998.SH,17,601998,银行-银行-股份制银行
603079.SH,17,603079,基础化工-化学制品-食品及饲料添加剂
300796.SZ,33,300796,基础化工-农化制品-农药
920099.BJ,151,920099,建筑装饰-建筑装饰-专业工程
603458.SH,17,603458,建筑装饰-建筑装饰-工程咨询服务
002531.SZ,33,002531,电力设备-风电设备-风电零部件
603439.SH,17,603439,医药生物-中药-中药Ⅲ
300149.SZ,33,300149,医药生物-医疗服务-医疗研发外包
688622.SH,17,688622,机械设备-通用设备-仪器仪表
300390.SZ,33,300390,电力设备-电池-电池化学品
603367.SH,17,603367,医药生物-化学制药-化学制剂
601607.SH,17,601607,医药生物-医药商业-医药流通
688488.SH,17,688488,医药生物-生物制品-其他生物制品
000538.SZ,33,000538,医药生物-中药-中药Ⅲ
300497.SZ,33,300497,医药生物-化学制药-原料药
300344.SZ,37,300344,计算机-软件开发-垂直应用软件
600735.SH,22,600735,纺织服饰-服装家纺-饰品
600355.SH,22,600355,通信-通信设备-通信终端及配件
603182.SH,17,603182,农林牧渔-农产品加工-粮油加工
603391.SH,17,603391,机械设备-专用设备-能源及重型设备
300575.SZ,33,300575,基础化工-农化制品-农药
603933.SH,17,603933,电子-其他电子-其他电子Ⅲ
600965.SH,17,600965,农林牧渔-养殖业-其他养殖
002306.SZ,33,002306,社会服务-旅游及酒店-餐饮
603199.SH,17,603199,社会服务-旅游及酒店-自然景点
601020.SH,17,601020,有色金属-工业金属-铅锌
000639.SZ,33,000639,食品饮料-食品加工制造-其他食品
605018.SH,17,605018,汽车-汽车零部件-其他汽车零部件
601328.SH,17,601328,银行-银行-国有大型银行
300026.SZ,33,300026,医药生物-中药-中药Ⅲ
300086.SZ,33,300086,医药生物-化学制药-化学制剂
603676.SH,17,603676,医药生物-化学制药-化学制剂
