code,所属同花顺行业,market_code,股票代码
002661,食品饮料-食品加工制造-预加工食品,33,002661.SZ
601618,建筑装饰-建筑装饰-专业工程,17,601618.SH
601686,钢铁-钢铁-普钢,17,601686.SH
600757,传媒-文化传媒-出版,17,600757.SH
600983,家用电器-白色家电-冰洗,17,600983.SH
688334,社会服务-其他社会服务-专业服务,17,688334.SH
003041,纺织服饰-服装家纺-家纺,33,003041.SZ
002722,机械设备-专用设备-纺织服装设备,33,002722.SZ
601868,建筑装饰-建筑装饰-基础建设,17,601868.SH
002789,建筑装饰-建筑装饰-装饰园林,33,002789.SZ
601012,电力设备-光伏设备-光伏电池组件,17,601012.SH
002348,轻工制造-家居用品-文娱用品,33,002348.SZ
300584,医药生物-化学制药-化学制剂,33,300584.SZ
688236,医药生物-医疗器械-医疗耗材,17,688236.SH
001279,轻工制造-包装印刷-印刷,33,001279.SZ
300399,计算机-IT服务-IT服务Ⅲ,33,300399.SZ
002918,轻工制造-家居用品-瓷砖地板,33,002918.SZ
603122,医药生物-医药商业-医药流通,17,603122.SH
002535,机械设备-专用设备-能源及重型设备,33,002535.SZ
300737,建筑材料-建筑材料-其他建材,33,300737.SZ
001393,电力设备-电网设备-输变电设备,33,001393.SZ
002416,商贸零售-零售-专业连锁,33,002416.SZ
000498,建筑装饰-建筑装饰-基础建设,33,000498.SZ
601187,银行-银行-城商行,17,601187.SH
000541,电子-光学光电子-LED,33,000541.SZ
002614,家用电器-小家电-小家电Ⅲ,33,002614.SZ
920258,基础化工-化学制品-其他化学制品,151,920258.BJ
300396,医药生物-医疗器械-体外诊断,33,300396.SZ
920491,机械设备-通用设备-仪器仪表,151,920491.BJ
300949,建筑装饰-建筑装饰-装饰园林,33,300949.SZ
300941,计算机-计算机设备-其他计算机设备,33,300941.SZ
600582,机械设备-专用设备-能源及重型设备,17,600582.SH
301398,汽车-汽车零部件-车身附件及饰件,33,301398.SZ
603348,汽车-汽车零部件-其他汽车零部件,17,603348.SH
301303,机械设备-通用设备-仪器仪表,33,301303.SZ
920116,计算机-IT服务-IT服务Ⅲ,151,920116.BJ
000576,国防军工-军工装备-地面兵装,33,000576.SZ
603278,机械设备-通用设备-金属制品,17,603278.SH
600056,医药生物-医药商业-医药流通,17,600056.SH
603628,电力设备-光伏设备-光伏辅材,17,603628.SH
300102,电子-光学光电子-LED,33,300102.SZ
002116,建筑装饰-建筑装饰-专业工程,33,002116.SZ
300768,计算机-软件开发-横向通用软件,33,300768.SZ
603387,医药生物-医疗器械-体外诊断,17,603387.SH
000922,电力设备-电机-电机Ⅲ,33,000922.SZ
603135,机械设备-专用设备-能源及重型设备,17,603135.SH
002036,电子-光学光电子-光学元件,33,002036.SZ
002858,社会服务-其他社会服务-体育,33,002858.SZ
301055,轻工制造-家居用品-其他家居用品,33,301055.SZ
002923,医药生物-化学制药-化学制剂,33,002923.SZ
002230,计算机-软件开发-横向通用软件,33,002230.SZ
601200,环保-环境治理-固废治理,17,601200.SH
002037,基础化工-化学制品-民爆用品,33,002037.SZ
605598,建筑装饰-建筑装饰-专业工程,17,605598.SH
600967,国防军工-军工装备-地面兵装,17,600967.SH
300553,机械设备-通用设备-仪器仪表,33,300553.SZ
300508,计算机-计算机设备-其他计算机设备,33,300508.SZ
603213,基础化工-化学原料-氯碱,17,603213.SH
688469,电子-半导体-集成电路制造,17,688469.SH
300893,汽车-汽车零部件-车身附件及饰件,33,300893.SZ
301279,机械设备-工程机械-工程机械Ⅲ,33,301279.SZ
001965,交通运输-公路铁路运输-高速公路,33,001965.SZ
300100,汽车-汽车零部件-车身附件及饰件,33,300100.SZ
600581,钢铁-钢铁-普钢,22,600581.SH
300942,医药生物-医疗器械-体外诊断,33,300942.SZ
300235,计算机-软件开发-垂直应用软件,33,300235.SZ
300582,电子-光学光电子-LED,33,300582.SZ
002564,机械设备-专用设备-能源及重型设备,33,002564.SZ
002869,计算机-计算机设备-其他计算机设备,33,002869.SZ
301575,轻工制造-家居用品-其他家居用品,33,301575.SZ
301212,基础化工-化学制品-其他化学制品,33,301212.SZ
300079,计算机-IT服务-IT服务Ⅲ,33,300079.SZ
301231,传媒-文化传媒-出版,33,301231.SZ
605117,电力设备-光伏设备-逆变器,17,605117.SH
920128,电子-元件-被动元件,151,920128.BJ
920570,机械设备-通用设备-其他通用设备,151,920570.BJ
600802,建筑材料-建筑材料-水泥,17,600802.SH
603326,轻工制造-家居用品-定制家居,17,603326.SH
600079,医药生物-化学制药-化学制剂,22,600079.SH
300872,计算机-IT服务-IT服务Ⅲ,33,300872.SZ
301606,电子-消费电子-品牌消费电子,33,301606.SZ
920111,电力设备-电网设备-输变电设备,151,920111.BJ
002102,医药生物-化学制药-原料药,33,002102.SZ
601216,基础化工-化学原料-氯碱,17,601216.SH
002598,机械设备-通用设备-其他通用设备,33,002598.SZ
600537,电力设备-光伏设备-光伏电池组件,22,600537.SH
600526,环保-环保设备-环保设备Ⅲ,17,600526.SH
300741,基础化工-化学制品-食品及饲料添加剂,33,300741.SZ
300259,机械设备-通用设备-仪器仪表,33,300259.SZ
688330,电力设备-电网设备-电气自控设备,17,688330.SH
600633,传媒-游戏-游戏Ⅲ,17,600633.SH
300796,基础化工-农化制品-农药,33,300796.SZ
301589,计算机-计算机设备-其他计算机设备,33,301589.SZ
000409,计算机-IT服务-IT服务Ⅲ,33,000409.SZ
601985,公用事业-电力-新能源发电,17,601985.SH
688819,电力设备-电池-其他电池,17,688819.SH
002532,有色金属-工业金属-铝,33,002532.SZ
300374,建筑材料-建筑材料-其他建材,33,300374.SZ
301559,机械设备-通用设备-金属制品,33,301559.SZ
002942,基础化工-农化制品-农药,33,002942.SZ
688192,医药生物-化学制药-化学制剂,17,688192.SH
002108,基础化工-塑料制品-其他塑料制品,33,002108.SZ
600481,电力设备-光伏设备-硅料硅片,17,600481.SH
001356,轻工制造-家居用品-其他家居用品,33,001356.SZ
000089,交通运输-机场航运-机场,33,000089.SZ
600871,石油石化-油气开采及服务-油服工程,17,600871.SH
603978,有色金属-金属新材料-其他金属新材料,17,603978.SH
000589,汽车-汽车零部件-轮胎轮毂,33,000589.SZ
603119,汽车-汽车零部件-其他汽车零部件,17,603119.SH
688616,电力设备-电网设备-电气自控设备,17,688616.SH
600533,房地产-房地产-住宅开发,17,600533.SH
301004,轻工制造-家居用品-其他家居用品,33,301004.SZ
603015,机械设备-自动化设备-工控设备,17,603015.SH
603767,汽车-汽车零部件-底盘与发动机系统,17,603767.SH
002627,社会服务-旅游及酒店-旅游综合,33,002627.SZ
601872,交通运输-港口航运-航运,17,601872.SH
000635,基础化工-化学原料-氯碱,33,000635.SZ
301668,电力设备-电网设备-输变电设备,33,301668.SZ
301636,电力设备-光伏设备-光伏电池组件,33,301636.SZ
688593,电子-半导体-数字芯片设计,17,688593.SH
000030,汽车-汽车零部件-底盘与发动机系统,33,000030.SZ
600855,国防军工-军工电子-军工电子Ⅲ,17,600855.SH
300230,基础化工-塑料制品-其他塑料制品,33,300230.SZ
600605,商贸零售-零售-商业物业经营,17,600605.SH
603225,基础化工-化学纤维-涤纶,17,603225.SH
301058,建筑装饰-建筑装饰-工程咨询服务,33,301058.SZ
605111,电子-半导体-分立器件,17,605111.SH
603215,家用电器-小家电-小家电Ⅲ,17,603215.SH
601665,银行-银行-城商行,17,601665.SH
600875,电力设备-其他电源设备-其他电源设备Ⅲ,17,600875.SH
603323,银行-银行-农商行,17,603323.SH
600299,基础化工-化学制品-食品及饲料添加剂,17,600299.SH
601226,建筑装饰-建筑装饰-专业工程,17,601226.SH
688776,国防军工-军工电子-军工电子Ⅲ,17,688776.SH
003002,基础化工-化学制品-民爆用品,33,003002.SZ
600169,机械设备-专用设备-能源及重型设备,22,600169.SH
000408,基础化工-农化制品-钾肥,33,000408.SZ
301487,电力设备-电池-电池化学品,33,301487.SZ
920056,基础化工-塑料制品-其他塑料制品,151,920056.BJ
300013,交通运输-物流-物流Ⅲ,33,300013.SZ
301075,医药生物-化学制药-化学制剂,33,301075.SZ
600539,商贸零售-互联网电商-互联网电商Ⅲ,17,600539.SH
603023,汽车-汽车零部件-汽车电子电气系统,17,603023.SH
002117,轻工制造-包装印刷-印刷,33,002117.SZ
300729,轻工制造-家居用品-其他家居用品,33,300729.SZ
300085,计算机-软件开发-垂直应用软件,33,300085.SZ
600618,基础化工-化学原料-氯碱,17,600618.SH
603900,纺织服饰-服装家纺-饰品,17,603900.SH
603585,基础化工-农化制品-农药,17,603585.SH
603982,汽车-汽车零部件-底盘与发动机系统,17,603982.SH
600900,公用事业-电力-水电,17,600900.SH
002855,电子-消费电子-消费电子零部件及组装,33,002855.SZ
605305,机械设备-工程机械-工程机械Ⅲ,17,605305.SH
600775,通信-通信设备-通信终端及配件,17,600775.SH
301036,基础化工-化学制品-涂料油墨,33,301036.SZ
002441,电力设备-电网设备-输变电设备,33,002441.SZ
600377,交通运输-公路铁路运输-高速公路,17,600377.SH
688119,建筑材料-建筑材料-耐火材料,17,688119.SH
300648,电力设备-电池-锂电专用设备,33,300648.SZ
000565,基础化工-化学制品-涂料油墨,33,000565.SZ
300375,汽车-汽车零部件-底盘与发动机系统,33,300375.SZ
300103,机械设备-专用设备-其他专用设备,33,300103.SZ
000898,钢铁-钢铁-普钢,33,000898.SZ
601111,交通运输-机场航运-航空运输,17,601111.SH
002830,建筑装饰-建筑装饰-装饰园林,33,002830.SZ
001313,农林牧渔-农产品加工-水产饲料,33,001313.SZ
003005,计算机-IT服务-IT服务Ⅲ,33,003005.SZ
600368,交通运输-公路铁路运输-高速公路,17,600368.SH
002139,电子-消费电子-消费电子零部件及组装,33,002139.SZ
603966,机械设备-专用设备-能源及重型设备,17,603966.SH
002388,电子-其他电子-其他电子Ⅲ,33,002388.SZ
002168,医药生物-化学制药-化学制剂,33,002168.SZ
300278,机械设备-自动化设备-工控设备,33,300278.SZ
001269,电力设备-光伏设备-光伏辅材,33,001269.SZ
001378,基础化工-塑料制品-膜材料,33,001378.SZ
688099,电子-半导体-数字芯片设计,17,688099.SH
002641,建筑材料-建筑材料-管材,33,002641.SZ
002790,轻工制造-家居用品-其他家居用品,33,002790.SZ
603192,基础化工-化学制品-聚氨酯,17,603192.SH
301500,环保-环境治理-固废治理,33,301500.SZ
920679,机械设备-通用设备-金属制品,151,920679.BJ
688357,基础化工-化学制品-其他化学制品,17,688357.SH
301177,纺织服饰-服装家纺-饰品,33,301177.SZ
920351,交通运输-物流-物流Ⅲ,151,920351.BJ
000713,农林牧渔-种植业与林业-种子生产,33,000713.SZ
920781,机械设备-专用设备-能源及重型设备,151,920781.BJ
300879,机械设备-专用设备-农用机械,33,300879.SZ
300074,计算机-软件开发-垂直应用软件,33,300074.SZ
600742,汽车-汽车零部件-车身附件及饰件,17,600742.SH
605255,汽车-汽车零部件-底盘与发动机系统,17,605255.SH
688051,计算机-IT服务-IT服务Ⅲ,17,688051.SH
301197,机械设备-通用设备-仪器仪表,33,301197.SZ
600699,汽车-汽车零部件-汽车电子电气系统,17,600699.SH
000012,建筑材料-建筑材料-玻璃玻纤,33,000012.SZ
601398,银行-银行-国有大型银行,17,601398.SH
688455,机械设备-通用设备-其他通用设备,17,688455.SH
301035,基础化工-农化制品-农药,33,301035.SZ
002130,电子-其他电子-其他电子Ⅲ,33,002130.SZ
001382,电力设备-电网设备-线缆部件及其他,33,001382.SZ
601177,机械设备-通用设备-金属制品,17,601177.SH
600269,交通运输-公路铁路运输-高速公路,17,600269.SH
300841,医药生物-生物制品-疫苗,33,300841.SZ
688439,国防军工-军工电子-军工电子Ⅲ,17,688439.SH
301345,汽车-汽车服务及其他-其他运输设备,33,301345.SZ
603373,社会服务-其他社会服务-专业服务,17,603373.SH
688526,农林牧渔-养殖业-动物保健,17,688526.SH
002393,医药生物-化学制药-化学制剂,33,002393.SZ
002510,汽车-汽车零部件-其他汽车零部件,33,002510.SZ
300836,机械设备-专用设备-其他专用设备,33,300836.SZ
601163,汽车-汽车零部件-轮胎轮毂,17,601163.SH
001300,轻工制造-家居用品-文娱用品,33,001300.SZ
300080,电力设备-光伏设备-光伏辅材,33,300080.SZ
601997,银行-银行-城商行,17,601997.SH
603168,医药生物-化学制药-化学制剂,17,603168.SH
002451,电力设备-电网设备-线缆部件及其他,33,002451.SZ
603310,基础化工-化学制品-氟化工,17,603310.SH
002841,电子-消费电子-品牌消费电子,33,002841.SZ
301206,基础化工-化学制品-食品及饲料添加剂,33,301206.SZ
603171,计算机-IT服务-IT服务Ⅲ,17,603171.SH
600547,有色金属-贵金属-贵金属Ⅲ,17,600547.SH
300195,机械设备-专用设备-印刷包装机械,33,300195.SZ
001308,电子-光学光电子-面板,33,001308.SZ
603988,电力设备-电机-电机Ⅲ,17,603988.SH
605077,基础化工-化学制品-食品及饲料添加剂,17,605077.SH
002242,家用电器-小家电-小家电Ⅲ,33,002242.SZ
000421,综合-综合-综合Ⅲ,33,000421.SZ
000729,食品饮料-饮料制造-啤酒,33,000729.SZ
301556,计算机-IT服务-IT服务Ⅲ,33,301556.SZ
920076,建筑材料-建筑材料-耐火材料,151,920076.BJ
601838,银行-银行-城商行,17,601838.SH
301601,机械设备-专用设备-能源及重型设备,33,301601.SZ
920006,国防军工-军工装备-航空装备,151,920006.BJ
920751,有色金属-金属新材料-其他金属新材料,151,920751.BJ
002672,环保-环境治理-固废治理,33,002672.SZ
920855,机械设备-通用设备-其他通用设备,151,920855.BJ
603206,通信-通信服务-通信工程及服务,17,603206.SH
600819,建筑材料-建筑材料-玻璃玻纤,17,600819.SH
000695,电力设备-电池-电池化学品,33,000695.SZ
603197,汽车-汽车零部件-其他汽车零部件,17,603197.SH
600648,房地产-房地产-产业地产,17,600648.SH
301295,电力设备-电网设备-输变电设备,33,301295.SZ
000897,房地产-房地产-住宅开发,33,000897.SZ
600461,环保-环境治理-水务及水治理,17,600461.SH
600425,建筑材料-建筑材料-水泥,17,600425.SH
920033,基础化工-化学制品-其他化学制品,151,920033.BJ
688162,机械设备-专用设备-其他专用设备,17,688162.SH
002019,医药生物-化学制药-化学制剂,33,002019.SZ
603858,医药生物-中药-中药Ⅲ,17,603858.SH
603018,建筑装饰-建筑装饰-工程咨询服务,17,603018.SH
603903,环保-环境治理-水务及水治理,17,603903.SH
300483,石油石化-油气开采及服务-油气开采,33,300483.SZ
301586,国防军工-军工装备-航空装备,33,301586.SZ
000558,社会服务-旅游及酒店-自然景点,33,000558.SZ
002936,银行-银行-城商行,33,002936.SZ
688382,医药生物-化学制药-化学制剂,17,688382.SH
001213,交通运输-公路铁路运输-铁路运输,33,001213.SZ
000652,综合-综合-综合Ⅲ,33,000652.SZ
601002,机械设备-通用设备-金属制品,17,601002.SH
002769,交通运输-物流-物流Ⅲ,33,002769.SZ
920252,电力设备-电池-锂电池,151,920252.BJ
300015,医药生物-医疗服务-医院,33,300015.SZ
001333,基础化工-塑料制品-合成树脂,33,001333.SZ
688301,医药生物-医疗器械-医疗设备,17,688301.SH
002639,机械设备-通用设备-制冷空调设备,33,002639.SZ
920132,轻工制造-家居用品-成品家居,151,920132.BJ
002688,农林牧渔-养殖业-动物保健,33,002688.SZ
000157,机械设备-工程机械-工程机械Ⅲ,33,000157.SZ
600323,环保-环境治理-固废治理,17,600323.SH
600131,计算机-IT服务-IT服务Ⅲ,17,600131.SH
000719,传媒-文化传媒-出版,33,000719.SZ
600665,房地产-房地产-住宅开发,17,600665.SH
600551,传媒-文化传媒-出版,17,600551.SH
605500,轻工制造-造纸-造纸Ⅲ,17,605500.SH
600271,计算机-IT服务-IT服务Ⅲ,17,600271.SH
300982,建筑装饰-建筑装饰-基础建设,33,300982.SZ
300007,机械设备-通用设备-仪器仪表,33,300007.SZ
601633,汽车-汽车整车-乘用车,17,601633.SH
600720,建筑装饰-建筑装饰-工程咨询服务,17,600720.SH
000100,电子-光学光电子-面板,33,000100.SZ
688520,医药生物-生物制品-其他生物制品,17,688520.SH
603210,汽车-汽车零部件-其他汽车零部件,17,603210.SH
601939,银行-银行-国有大型银行,17,601939.SH
000156,传媒-文化传媒-电视广播,33,000156.SZ
002768,基础化工-塑料制品-改性塑料,33,002768.SZ
600511,医药生物-医药商业-医药流通,17,600511.SH
600035,交通运输-公路铁路运输-高速公路,17,600035.SH
688187,机械设备-轨交设备-轨交设备Ⅲ,17,688187.SH
600250,社会服务-旅游及酒店-旅游综合,17,600250.SH
688556,电力设备-光伏设备-光伏加工设备,17,688556.SH
920304,基础化工-化学原料-其他化学原料,151,920304.BJ
601113,基础化工-化学纤维-其他纤维,17,601113.SH
603787,汽车-汽车服务及其他-其他运输设备,17,603787.SH
600018,交通运输-港口航运-港口,17,600018.SH
605089,食品饮料-食品加工制造-预加工食品,17,605089.SH
600822,汽车-汽车服务及其他-汽车服务,17,600822.SH
600998,医药生物-医药商业-医药流通,17,600998.SH
603368,医药生物-医药商业-医药流通,17,603368.SH
300264,计算机-IT服务-IT服务Ⅲ,33,300264.SZ
601065,基础化工-化学原料-无机盐,17,601065.SH
600724,房地产-房地产-商业地产,17,600724.SH
300969,汽车-汽车零部件-其他汽车零部件,33,300969.SZ
600575,公用事业-电力-火电,17,600575.SH
600029,交通运输-机场航运-航空运输,17,600029.SH
000829,商贸零售-零售-专业连锁,33,000829.SZ
688631,计算机-软件开发-垂直应用软件,17,688631.SH
600216,医药生物-化学制药-原料药,17,600216.SH
002050,家用电器-白色家电-家电零部件,33,002050.SZ
601702,有色金属-工业金属-铝,17,601702.SH
000559,汽车-汽车零部件-底盘与发动机系统,33,000559.SZ
300750,电力设备-电池-锂电池,33,300750.SZ
688180,医药生物-生物制品-其他生物制品,17,688180.SH
688702,电子-半导体-数字芯片设计,17,688702.SH
000751,有色金属-工业金属-铅锌,33,000751.SZ
002663,建筑装饰-建筑装饰-装饰园林,33,002663.SZ
300173,电力设备-电池-锂电专用设备,33,300173.SZ
603040,汽车-汽车零部件-底盘与发动机系统,17,603040.SH
300894,家用电器-厨卫电器-厨卫电器Ⅲ,33,300894.SZ
601169,银行-银行-城商行,17,601169.SH
000639,食品饮料-食品加工制造-其他食品,33,000639.SZ
300048,机械设备-自动化设备-工控设备,33,300048.SZ
002899,轻工制造-家居用品-文娱用品,33,002899.SZ
000507,交通运输-港口航运-港口,33,000507.SZ
601658,银行-银行-国有大型银行,17,601658.SH
688013,医药生物-医疗器械-医疗耗材,17,688013.SH
603258,传媒-游戏-游戏Ⅲ,17,603258.SH
300226,计算机-软件开发-垂直应用软件,33,300226.SZ
002664,汽车-汽车零部件-汽车电子电气系统,33,002664.SZ
002803,商贸零售-互联网电商-互联网电商Ⅲ,33,002803.SZ
300462,计算机-计算机设备-其他计算机设备,33,300462.SZ
002662,汽车-汽车零部件-车身附件及饰件,33,002662.SZ
603181,基础化工-化学制品-其他化学制品,17,603181.SH
003028,电子-消费电子-消费电子零部件及组装,33,003028.SZ
002232,计算机-IT服务-IT服务Ⅲ,33,002232.SZ
601399,机械设备-专用设备-能源及重型设备,17,601399.SH
601279,汽车-汽车零部件-其他汽车零部件,17,601279.SH
300153,电力设备-其他电源设备-其他电源设备Ⅲ,33,300153.SZ
603578,家用电器-白色家电-家电零部件,17,603578.SH
300300,计算机-IT服务-IT服务Ⅲ,33,300300.SZ
300906,机械设备-轨交设备-轨交设备Ⅲ,33,300906.SZ
300434,医药生物-化学制药-化学制剂,33,300434.SZ
920204,轻工制造-包装印刷-包装,151,920204.BJ
301233,汽车-汽车零部件-底盘与发动机系统,33,301233.SZ
301122,医药生物-医疗器械-医疗耗材,33,301122.SZ
603518,纺织服饰-服装家纺-服装,17,603518.SH
600178,汽车-汽车零部件-底盘与发动机系统,17,600178.SH
300948,环保-环境治理-综合环境治理,33,300948.SZ
000885,环保-环境治理-固废治理,33,000885.SZ
603768,汽车-汽车零部件-其他汽车零部件,17,603768.SH
000048,农林牧渔-养殖业-生猪养殖,33,000048.SZ
000952,医药生物-化学制药-原料药,33,000952.SZ
688399,医药生物-医疗器械-体外诊断,17,688399.SH
300407,电力设备-电网设备-电气自控设备,33,300407.SZ
688581,医药生物-医疗器械-医疗耗材,17,688581.SH
002892,电力设备-电机-电机Ⅲ,33,002892.SZ
002617,公用事业-电力-新能源发电,33,002617.SZ
301325,电力设备-电池-锂电专用设备,33,301325.SZ
601106,机械设备-专用设备-能源及重型设备,17,601106.SH
601006,交通运输-公路铁路运输-铁路运输,17,601006.SH
003025,机械设备-通用设备-机床工具,33,003025.SZ
603406,基础化工-化学纤维-涤纶,17,603406.SH
601512,房地产-房地产-产业地产,17,601512.SH
001326,电子-光学光电子-LED,33,001326.SZ
002373,计算机-IT服务-IT服务Ⅲ,33,002373.SZ
600728,计算机-IT服务-IT服务Ⅲ,17,600728.SH
600663,房地产-房地产-商业地产,17,600663.SH
600894,机械设备-专用设备-楼宇设备,17,600894.SH
600794,交通运输-物流-物流Ⅲ,17,600794.SH
600278,商贸零售-贸易-贸易Ⅲ,17,600278.SH
920639,电力设备-电网设备-线缆部件及其他,151,920639.BJ
300952,纺织服饰-服装家纺-鞋帽及其他,33,300952.SZ
300458,电子-半导体-数字芯片设计,33,300458.SZ
002028,电力设备-电网设备-输变电设备,33,002028.SZ
600959,传媒-文化传媒-电视广播,17,600959.SH
920634,有色金属-工业金属-铅锌,151,920634.BJ
300732,建筑装饰-建筑装饰-工程咨询服务,33,300732.SZ
600535,医药生物-中药-中药Ⅲ,17,600535.SH
600692,房地产-房地产-住宅开发,17,600692.SH
600282,钢铁-钢铁-特钢,17,600282.SH
301585,基础化工-化学制品-纺织化学用品,33,301585.SZ
002238,传媒-文化传媒-电视广播,33,002238.SZ
300612,传媒-文化传媒-广告营销,33,300612.SZ
601128,银行-银行-农商行,17,601128.SH
301370,医药生物-医药商业-医药流通,33,301370.SZ
601599,纺织服饰-纺织制造-其他纺织,17,601599.SH
002574,纺织服饰-服装家纺-饰品,33,002574.SZ
000567,非银金融-多元金融-多元金融Ⅲ,33,000567.SZ
000915,医药生物-化学制药-化学制剂,33,000915.SZ
300290,计算机-IT服务-IT服务Ⅲ,33,300290.SZ
002283,汽车-汽车零部件-底盘与发动机系统,33,002283.SZ
688306,机械设备-自动化设备-其他自动化设备,17,688306.SH
000166,非银金融-证券-证券Ⅲ,33,000166.SZ
002370,医药生物-化学制药-化学制剂,33,002370.SZ
688005,电力设备-电池-电池化学品,17,688005.SH
600405,电力设备-其他电源设备-其他电源设备Ⅲ,17,600405.SH
000707,基础化工-化学原料-纯碱,33,000707.SZ
600064,房地产-房地产-住宅开发,17,600064.SH
603036,机械设备-专用设备-能源及重型设备,17,603036.SH
601818,银行-银行-股份制银行,17,601818.SH
002026,机械设备-通用设备-金属制品,33,002026.SZ
601368,环保-环境治理-水务及水治理,17,601368.SH
600004,交通运输-机场航运-机场,17,600004.SH
603222,医药生物-医疗器械-医疗耗材,17,603222.SH
300289,医药生物-医疗器械-体外诊断,33,300289.SZ
002350,电力设备-电网设备-输变电设备,33,002350.SZ
688369,计算机-软件开发-横向通用软件,17,688369.SH
603209,交通运输-港口航运-航运,17,603209.SH
300707,汽车-汽车零部件-其他汽车零部件,33,300707.SZ
002940,医药生物-化学制药-化学制剂,33,002940.SZ
600089,综合-综合-综合Ⅲ,17,600089.SH
600491,建筑装饰-建筑装饰-房屋建设,22,600491.SH
002656,纺织服饰-服装家纺-服装,33,002656.SZ
600416,电力设备-电机-电机Ⅲ,17,600416.SH
002352,交通运输-物流-物流Ⅲ,33,002352.SZ
002843,机械设备-通用设备-金属制品,33,002843.SZ
300660,电力设备-电机-电机Ⅲ,33,300660.SZ
000563,非银金融-多元金融-多元金融Ⅲ,33,000563.SZ
601800,建筑装饰-建筑装饰-基础建设,17,601800.SH
603566,农林牧渔-养殖业-动物保健,17,603566.SH
003039,环保-环境治理-水务及水治理,33,003039.SZ
603915,机械设备-通用设备-金属制品,17,603915.SH
603014,医药生物-医疗器械-医疗耗材,17,603014.SH
300864,环保-环境治理-综合环境治理,33,300864.SZ
300536,计算机-IT服务-IT服务Ⅲ,33,300536.SZ
002161,电子-其他电子-其他电子Ⅲ,33,002161.SZ
688678,电子-消费电子-消费电子零部件及组装,17,688678.SH
600654,社会服务-其他社会服务-专业服务,17,600654.SH
002896,机械设备-通用设备-金属制品,33,002896.SZ
300967,农林牧渔-养殖业-肉鸡养殖,33,300967.SZ
300927,基础化工-化学原料-其他化学原料,33,300927.SZ
688480,环保-环境治理-综合环境治理,17,688480.SH
002249,电力设备-电机-电机Ⅲ,33,002249.SZ
300844,建筑装饰-建筑装饰-工程咨询服务,33,300844.SZ
000523,食品饮料-饮料制造-软饮料,33,000523.SZ
601377,非银金融-证券-证券Ⅲ,17,601377.SH
688331,医药生物-生物制品-其他生物制品,17,688331.SH
601390,建筑装饰-建筑装饰-基础建设,17,601390.SH
688190,有色金属-金属新材料-其他金属新材料,17,688190.SH
603755,食品饮料-食品加工制造-调味发酵品,17,603755.SH
688393,医药生物-医疗器械-体外诊断,17,688393.SH
300160,家用电器-白色家电-家电零部件,33,300160.SZ
688793,家用电器-小家电-小家电Ⅲ,17,688793.SH
300409,电力设备-电池-电池化学品,33,300409.SZ
300350,交通运输-物流-物流Ⅲ,33,300350.SZ
600104,汽车-汽车整车-乘用车,17,600104.SH
600841,汽车-汽车零部件-底盘与发动机系统,17,600841.SH
300133,传媒-影视院线-影视院线Ⅲ,33,300133.SZ
300245,计算机-IT服务-IT服务Ⅲ,33,300245.SZ
605018,汽车-汽车零部件-其他汽车零部件,17,605018.SH
300682,计算机-IT服务-IT服务Ⅲ,33,300682.SZ
688576,医药生物-医疗器械-医疗耗材,17,688576.SH
300279,家用电器-白色家电-家电零部件,33,300279.SZ
688621,医药生物-医疗服务-医疗研发外包,17,688621.SH
300520,计算机-软件开发-垂直应用软件,33,300520.SZ
920819,基础化工-农化制品-农药,151,920819.BJ
300652,汽车-汽车零部件-轮胎轮毂,33,300652.SZ
600438,电力设备-光伏设备-硅料硅片,17,600438.SH
300294,医药生物-生物制品-血液制品,33,300294.SZ
003037,建筑材料-建筑材料-水泥,33,003037.SZ
688078,计算机-软件开发-垂直应用软件,17,688078.SH
000628,建筑装饰-建筑装饰-房屋建设,33,000628.SZ
601678,基础化工-化学原料-氯碱,17,601678.SH
300339,计算机-IT服务-IT服务Ⅲ,33,300339.SZ
000909,房地产-房地产-产业地产,33,000909.SZ
300601,医药生物-生物制品-疫苗,33,300601.SZ
002479,公用事业-电力-热力,33,002479.SZ
301397,汽车-汽车零部件-底盘与发动机系统,33,301397.SZ
002001,医药生物-化学制药-原料药,33,002001.SZ
002351,电子-消费电子-品牌消费电子,33,002351.SZ
000505,农林牧渔-农产品加工-粮油加工,33,000505.SZ
001299,公用事业-燃气-燃气Ⅲ,33,001299.SZ
920627,电力设备-电池-其他电池,151,920627.BJ
000828,交通运输-公路铁路运输-高速公路,33,000828.SZ
002034,环保-环境治理-固废治理,33,002034.SZ
603058,轻工制造-包装印刷-包装,17,603058.SH
300033,计算机-软件开发-垂直应用软件,33,300033.SZ
301552,汽车-汽车零部件-车身附件及饰件,33,301552.SZ
002073,机械设备-专用设备-其他专用设备,33,002073.SZ
603078,电子-电子化学品-电子化学品Ⅲ,17,603078.SH
603121,汽车-汽车零部件-底盘与发动机系统,17,603121.SH
002519,国防军工-军工电子-军工电子Ⅲ,33,002519.SZ
000681,传媒-文化传媒-数字媒体,33,000681.SZ
603828,建筑装饰-建筑装饰-装饰园林,22,603828.SH
600586,基础化工-化学原料-纯碱,17,600586.SH
600874,环保-环境治理-水务及水治理,17,600874.SH
002430,基础化工-化学制品-其他化学制品,33,002430.SZ
688425,机械设备-工程机械-工程机械Ⅲ,17,688425.SH
300633,医药生物-医疗器械-医疗设备,33,300633.SZ
603888,传媒-文化传媒-数字媒体,17,603888.SH
