股票代码,code,所属同花顺行业,market_code
301528.SZ,301528,机械设备-通用设备-仪器仪表,33
300032.SZ,300032,电子-消费电子-消费电子零部件及组装,33
688259.SH,688259,电子-半导体-数字芯片设计,17
300648.SZ,300648,电力设备-电池-锂电专用设备,33
603331.SH,603331,机械设备-通用设备-其他通用设备,17
600885.SH,600885,电力设备-电网设备-输变电设备,17
300897.SZ,300897,机械设备-通用设备-仪器仪表,33
603960.SH,603960,汽车-汽车零部件-底盘与发动机系统,17
000557.SZ,000557,交通运输-公路铁路运输-铁路运输,33
003043.SZ,003043,电子-半导体-半导体设备,33
688486.SH,688486,电子-半导体-数字芯片设计,17
300720.SZ,300720,机械设备-通用设备-仪器仪表,33
301603.SZ,301603,机械设备-通用设备-机床工具,33
920873.BJ,920873,建筑装饰-建筑装饰-工程咨询服务,151
605068.SH,605068,汽车-汽车零部件-车身附件及饰件,17
603012.SH,603012,机械设备-专用设备-能源及重型设备,17
000517.SZ,000517,房地产-房地产-住宅开发,33
603033.SH,603033,基础化工-橡胶制品-其他橡胶制品,17
301233.SZ,301233,汽车-汽车零部件-底盘与发动机系统,33
603505.SH,603505,基础化工-化学制品-氟化工,17
002399.SZ,002399,医药生物-化学制药-化学制剂,33
300929.SZ,300929,环保-环境治理-水务及水治理,33
002993.SZ,002993,电子-消费电子-消费电子零部件及组装,33
002301.SZ,002301,轻工制造-家居用品-文娱用品,33
002563.SZ,002563,纺织服饰-服装家纺-服装,33
688246.SH,688246,计算机-软件开发-垂直应用软件,17
688577.SH,688577,机械设备-通用设备-机床工具,17
603617.SH,603617,机械设备-通用设备-其他通用设备,17
920060.BJ,920060,电子-元件-印制电路板,151
920090.BJ,920090,计算机-计算机设备-其他计算机设备,151
600879.SH,600879,国防军工-军工装备-航天装备,17
300838.SZ,300838,机械设备-通用设备-金属制品,33
300176.SZ,300176,汽车-汽车零部件-底盘与发动机系统,33
000677.SZ,000677,基础化工-化学纤维-粘胶,33
000938.SZ,000938,计算机-IT服务-IT服务Ⅲ,33
603868.SH,603868,家用电器-小家电-小家电Ⅲ,17
603297.SH,603297,电子-光学光电子-光学元件,17
000568.SZ,000568,食品饮料-白酒-白酒Ⅲ,33
002459.SZ,002459,电力设备-光伏设备-光伏电池组件,33
301599.SZ,301599,电力设备-电池-锂电专用设备,33
000889.SZ,000889,通信-通信服务-通信工程及服务,33
002931.SZ,002931,机械设备-通用设备-金属制品,33
300257.SZ,300257,机械设备-通用设备-其他通用设备,33
002855.SZ,002855,电子-消费电子-消费电子零部件及组装,33
688669.SH,688669,基础化工-塑料制品-改性塑料,17
301279.SZ,301279,机械设备-工程机械-工程机械Ⅲ,33
600476.SH,600476,计算机-IT服务-IT服务Ⅲ,22
301282.SZ,301282,电子-元件-印制电路板,33
603706.SH,603706,公用事业-燃气-燃气Ⅲ,17
002403.SZ,002403,家用电器-小家电-小家电Ⅲ,33
301017.SZ,301017,医药生物-医药商业-药店,33
300616.SZ,300616,轻工制造-家居用品-定制家居,33
301479.SZ,301479,电子-光学光电子-光学元件,33
688213.SH,688213,电子-半导体-数字芯片设计,17
000908.SZ,000908,医药生物-化学制药-化学制剂,33
002508.SZ,002508,家用电器-厨卫电器-厨卫电器Ⅲ,33
603210.SH,603210,汽车-汽车零部件-其他汽车零部件,17
300393.SZ,300393,电力设备-光伏设备-光伏电池组件,33
300296.SZ,300296,电子-光学光电子-LED,33
002943.SZ,002943,机械设备-通用设备-机床工具,33
300055.SZ,300055,石油石化-石油加工贸易-石油加工,33
688305.SH,688305,机械设备-通用设备-机床工具,17
002520.SZ,002520,机械设备-通用设备-机床工具,33
003019.SZ,003019,电子-光学光电子-面板,33
603977.SH,603977,基础化工-化学制品-民爆用品,17
601010.SH,601010,商贸零售-零售-百货零售,22
300679.SZ,300679,电子-消费电子-消费电子零部件及组装,33
920699.BJ,920699,家用电器-白色家电-家电零部件,151
601619.SH,601619,公用事业-电力-新能源发电,17
600959.SH,600959,传媒-文化传媒-电视广播,17
600023.SH,600023,公用事业-电力-火电,17
603718.SH,603718,医药生物-医疗器械-医疗耗材,22
000951.SZ,000951,汽车-汽车整车-商用载货车,33
688739.SH,688739,医药生物-生物制品-疫苗,17
002691.SZ,002691,机械设备-专用设备-能源及重型设备,33
600188.SH,600188,煤炭-煤炭开采加工-煤炭开采,17
300036.SZ,300036,计算机-软件开发-垂直应用软件,33
603889.SH,603889,纺织服饰-纺织制造-其他纺织,17
300442.SZ,300442,通信-通信服务-通信应用增值服务,33
000551.SZ,000551,环保-环保设备-环保设备Ⅲ,33
300778.SZ,300778,建筑装饰-建筑装饰-工程咨询服务,33
300817.SZ,300817,机械设备-通用设备-金属制品,33
003031.SZ,003031,通信-通信设备-通信终端及配件,33
300955.SZ,300955,美容护理-美容护理-化妆品,33
600448.SH,600448,纺织服饰-纺织制造-印染,17
002350.SZ,002350,电力设备-电网设备-输变电设备,33
688002.SH,688002,国防军工-军工电子-军工电子Ⅲ,17
600516.SH,600516,钢铁-钢铁-冶钢原料,17
300499.SZ,300499,机械设备-专用设备-其他专用设备,33
301439.SZ,301439,电力设备-电网设备-线缆部件及其他,33
603310.SH,603310,基础化工-化学制品-氟化工,17
688818.SH,688818,国防军工-军工装备-航天装备,17
301075.SZ,301075,医药生物-化学制药-化学制剂,33
688195.SH,688195,电子-光学光电子-光学元件,17
300087.SZ,300087,农林牧渔-种植业与林业-种子生产,33
300157.SZ,300157,机械设备-通用设备-其他通用设备,33
002909.SZ,002909,基础化工-化学制品-有机硅,33
000573.SZ,000573,房地产-房地产-住宅开发,33
603116.SH,603116,纺织服饰-服装家纺-鞋帽及其他,17
603915.SH,603915,机械设备-通用设备-金属制品,17
605177.SH,605177,医药生物-化学制药-原料药,17
603130.SH,603130,纺织服饰-纺织制造-其他纺织,17
002313.SZ,002313,通信-通信设备-通信终端及配件,33
300013.SZ,300013,交通运输-物流-物流Ⅲ,33
603598.SH,603598,传媒-文化传媒-广告营销,17
601811.SH,601811,传媒-文化传媒-出版,17
688273.SH,688273,医药生物-医疗器械-医疗设备,17
920207.BJ,920207,计算机-软件开发-垂直应用软件,151
603291.SH,603291,环保-环境治理-水务及水治理,17
920378.BJ,920378,汽车-汽车零部件-底盘与发动机系统,151
603289.SH,603289,机械设备-专用设备-其他专用设备,17
601369.SH,601369,机械设备-专用设备-能源及重型设备,17
920703.BJ,920703,机械设备-专用设备-能源及重型设备,151
000727.SZ,000727,电子-光学光电子-面板,33
600630.SH,600630,纺织服饰-服装家纺-服装,17
301248.SZ,301248,计算机-IT服务-IT服务Ⅲ,33
301631.SZ,301631,汽车-汽车零部件-汽车电子电气系统,33
301515.SZ,301515,医药生物-医疗器械-医疗设备,33
688007.SH,688007,电子-消费电子-品牌消费电子,17
688365.SH,688365,计算机-IT服务-IT服务Ⅲ,17
600725.SH,600725,商贸零售-贸易-贸易Ⅲ,17
301363.SZ,301363,医药生物-医疗器械-医疗设备,33
601898.SH,601898,煤炭-煤炭开采加工-煤炭开采,17
002150.SZ,002150,电力设备-光伏设备-逆变器,33
001314.SZ,001314,电子-消费电子-消费电子零部件及组装,33
003015.SZ,003015,电子-光学光电子-光学元件,33
300862.SZ,300862,环保-环保设备-环保设备Ⅲ,33
002925.SZ,002925,电子-消费电子-消费电子零部件及组装,33
300946.SZ,300946,机械设备-通用设备-金属制品,33
688767.SH,688767,医药生物-医疗器械-体外诊断,17
605336.SH,605336,家用电器-厨卫电器-厨卫电器Ⅲ,22
300615.SZ,300615,通信-通信设备-通信终端及配件,33
301181.SZ,301181,汽车-汽车零部件-底盘与发动机系统,33
600888.SH,600888,有色金属-工业金属-铝,17
002310.SZ,002310,公用事业-电力-新能源发电,33
300313.SZ,300313,农林牧渔-养殖业-其他养殖,33
002681.SZ,002681,电子-消费电子-消费电子零部件及组装,33
600108.SH,600108,农林牧渔-种植业与林业-其他种植业,17
002304.SZ,002304,食品饮料-白酒-白酒Ⅲ,33
600975.SH,600975,农林牧渔-养殖业-生猪养殖,17
300590.SZ,300590,通信-通信设备-通信终端及配件,33
300304.SZ,300304,汽车-汽车零部件-汽车电子电气系统,33
600618.SH,600618,基础化工-化学原料-氯碱,17
605011.SH,605011,公用事业-电力-热力,17
600589.SH,600589,计算机-IT服务-IT服务Ⅲ,17
603728.SH,603728,电力设备-电机-电机Ⅲ,17
603098.SH,603098,建筑装饰-建筑装饰-专业工程,17
002850.SZ,002850,电力设备-电池-锂电池,33
600382.SH,600382,钢铁-钢铁-冶钢原料,17
600483.SH,600483,公用事业-电力-电能综合服务,17
920418.BJ,920418,汽车-汽车零部件-底盘与发动机系统,151
603138.SH,603138,计算机-软件开发-横向通用软件,17
301525.SZ,301525,机械设备-通用设备-制冷空调设备,33
688090.SH,688090,机械设备-自动化设备-机器人,17
301617.SZ,301617,基础化工-化学制品-其他化学制品,33
603803.SH,603803,通信-通信设备-通信终端及配件,17
300217.SZ,300217,家用电器-白色家电-家电零部件,33
300660.SZ,300660,电力设备-电机-电机Ⅲ,33
920509.BJ,920509,机械设备-通用设备-仪器仪表,151
603788.SH,603788,汽车-汽车零部件-底盘与发动机系统,17
688207.SH,688207,计算机-IT服务-IT服务Ⅲ,17
600941.SH,600941,通信-通信服务-电信运营商,17
600809.SH,600809,食品饮料-白酒-白酒Ⅲ,17
002558.SZ,002558,传媒-游戏-游戏Ⅲ,33
600053.SH,600053,非银金融-多元金融-多元金融Ⅲ,22
600060.SH,600060,家用电器-黑色家电-彩电,17
002208.SZ,002208,房地产-房地产-住宅开发,33
600982.SH,600982,公用事业-电力-热力,17
688052.SH,688052,电子-半导体-模拟芯片设计,17
300099.SZ,300099,机械设备-专用设备-能源及重型设备,33
600666.SH,600666,计算机-IT服务-IT服务Ⅲ,17
603327.SH,603327,电子-消费电子-消费电子零部件及组装,17
003027.SZ,003027,环保-环境治理-大气治理,33
300161.SZ,300161,机械设备-通用设备-机床工具,33
603859.SH,603859,计算机-IT服务-IT服务Ⅲ,17
000681.SZ,000681,传媒-文化传媒-数字媒体,33
920007.BJ,920007,电力设备-光伏设备-光伏辅材,151
688556.SH,688556,电力设备-光伏设备-光伏加工设备,17
301020.SZ,301020,汽车-汽车零部件-底盘与发动机系统,33
300040.SZ,300040,公用事业-电力-电能综合服务,33
002404.SZ,002404,纺织服饰-服装家纺-服装,33
920985.BJ,920985,电力设备-光伏设备-光伏电池组件,151
688004.SH,688004,计算机-IT服务-IT服务Ⅲ,17
301178.SZ,301178,计算机-IT服务-IT服务Ⅲ,33
300823.SZ,300823,机械设备-专用设备-其他专用设备,33
600611.SH,600611,交通运输-公路铁路运输-公交,17
300237.SZ,300237,汽车-汽车零部件-其他汽车零部件,33
603613.SH,603613,商贸零售-互联网电商-互联网电商Ⅲ,17
688496.SH,688496,电子-光学光电子-面板,22
002256.SZ,002256,公用事业-电力-新能源发电,33
000520.SZ,000520,交通运输-港口航运-航运,33
001289.SZ,001289,公用事业-电力-新能源发电,33
002875.SZ,002875,纺织服饰-服装家纺-服装,33
002658.SZ,002658,环保-环保设备-环保设备Ⅲ,33
605499.SH,605499,食品饮料-饮料制造-软饮料,17
688127.SH,688127,电子-光学光电子-光学元件,17
300756.SZ,300756,机械设备-专用设备-其他专用设备,33
688551.SH,688551,电力设备-其他电源设备-其他电源设备Ⅲ,17
300417.SZ,300417,机械设备-通用设备-仪器仪表,33
301234.SZ,301234,医药生物-医疗器械-医疗耗材,33
002317.SZ,002317,医药生物-中药-中药Ⅲ,33
300852.SZ,300852,电子-元件-印制电路板,33
603662.SH,603662,机械设备-通用设备-仪器仪表,17
603163.SH,603163,建筑装饰-建筑装饰-专业工程,17
002723.SZ,002723,电子-光学光电子-LED,33
301209.SZ,301209,基础化工-化学制品-涂料油墨,33
002557.SZ,002557,食品饮料-食品加工制造-休闲食品,33
002230.SZ,002230,计算机-软件开发-横向通用软件,33
603125.SH,603125,基础化工-化学制品-其他化学制品,17
300326.SZ,300326,医药生物-医疗器械-医疗耗材,33
603626.SH,603626,电子-消费电子-消费电子零部件及组装,17
688629.SH,688629,国防军工-军工电子-军工电子Ⅲ,17
301581.SZ,301581,汽车-汽车零部件-汽车电子电气系统,33
605099.SH,605099,轻工制造-家居用品-其他家居用品,17
002615.SZ,002615,轻工制造-家居用品-其他家居用品,33
920108.BJ,920108,家用电器-白色家电-家电零部件,151
301000.SZ,301000,汽车-汽车零部件-其他汽车零部件,33
300938.SZ,300938,社会服务-其他社会服务-专业服务,33
920177.BJ,920177,机械设备-专用设备-其他专用设备,151
002759.SZ,002759,电力设备-电池-电池化学品,33
688110.SH,688110,电子-半导体-数字芯片设计,17
603088.SH,603088,机械设备-通用设备-机床工具,17
603920.SH,603920,电子-元件-印制电路板,17
605028.SH,605028,公用事业-电力-热力,17
002586.SZ,002586,建筑装饰-建筑装饰-基础建设,33
300462.SZ,300462,计算机-计算机设备-其他计算机设备,33
603336.SH,603336,农林牧渔-种植业与林业-其他种植业,17
002975.SZ,002975,机械设备-自动化设备-工控设备,33
920223.BJ,920223,机械设备-通用设备-金属制品,151
920427.BJ,920427,建筑装饰-建筑装饰-工程咨询服务,151
688308.SH,688308,机械设备-通用设备-金属制品,17
601588.SH,601588,社会服务-其他社会服务-专业服务,17
920047.BJ,920047,医药生物-生物制品-其他生物制品,151
300464.SZ,300464,商贸零售-互联网电商-互联网电商Ⅲ,33
000876.SZ,000876,农林牧渔-农产品加工-畜禽饲料,33
300983.SZ,300983,建筑装饰-建筑装饰-工程咨询服务,33
301419.SZ,301419,通信-通信设备-通信网络设备及器件,33
300982.SZ,300982,建筑装饰-建筑装饰-基础建设,33
601208.SH,601208,基础化工-塑料制品-膜材料,17
002989.SZ,002989,建筑装饰-建筑装饰-装饰园林,33
688449.SH,688449,电子-半导体-数字芯片设计,17
603578.SH,603578,家用电器-白色家电-家电零部件,17
603311.SH,603311,家用电器-白色家电-家电零部件,17
600981.SH,600981,商贸零售-贸易-贸易Ⅲ,17
600039.SH,600039,建筑装饰-建筑装饰-基础建设,17
600379.SH,600379,电力设备-电网设备-输变电设备,17
600052.SH,600052,公用事业-电力-热力,17
688458.SH,688458,电子-半导体-模拟芯片设计,17
603881.SH,603881,通信-通信服务-通信应用增值服务,17
300167.SZ,300167,计算机-IT服务-IT服务Ⅲ,33
920249.BJ,920249,通信-通信设备-通信终端及配件,151
002259.SZ,002259,公用事业-燃气-燃气Ⅲ,33
688360.SH,688360,机械设备-通用设备-其他通用设备,17
300043.SZ,300043,传媒-游戏-游戏Ⅲ,33
002012.SZ,002012,轻工制造-造纸-造纸Ⅲ,33
603416.SH,603416,机械设备-自动化设备-机器人,17
000962.SZ,000962,有色金属-小金属-其他小金属,33
300503.SZ,300503,机械设备-通用设备-其他通用设备,33
002062.SZ,002062,建筑装饰-建筑装饰-基础建设,33
000066.SZ,000066,计算机-计算机设备-其他计算机设备,33
603638.SH,603638,机械设备-工程机械-工程机械Ⅲ,17
603236.SH,603236,通信-通信设备-通信终端及配件,17
688813.SH,688813,机械设备-专用设备-其他专用设备,17
300628.SZ,300628,通信-通信设备-通信终端及配件,33
605178.SH,605178,建筑装饰-建筑装饰-装饰园林,17
000586.SZ,000586,通信-通信设备-通信线缆及配套,33
002082.SZ,002082,医药生物-中药-中药Ⅲ,33
920493.BJ,920493,计算机-IT服务-IT服务Ⅲ,151
300901.SZ,300901,纺织服饰-服装家纺-鞋帽及其他,33
002979.SZ,002979,机械设备-自动化设备-机器人,33
300687.SZ,300687,计算机-IT服务-IT服务Ⅲ,33
603917.SH,603917,汽车-汽车零部件-其他汽车零部件,17
605133.SH,605133,汽车-汽车零部件-底盘与发动机系统,17
300007.SZ,300007,机械设备-通用设备-仪器仪表,33
920978.BJ,920978,汽车-汽车零部件-汽车电子电气系统,151
688558.SH,688558,机械设备-通用设备-机床工具,17
002395.SZ,002395,基础化工-塑料制品-合成树脂,33
920720.BJ,920720,汽车-汽车零部件-其他汽车零部件,151
301122.SZ,301122,医药生物-医疗器械-医疗耗材,33
600876.SH,600876,电力设备-光伏设备-光伏辅材,17
300056.SZ,300056,环保-环保设备-环保设备Ⅲ,33
920808.BJ,920808,计算机-计算机设备-其他计算机设备,151
688101.SH,688101,环保-环境治理-水务及水治理,17
300491.SZ,300491,电力设备-其他电源设备-其他电源设备Ⅲ,33
603213.SH,603213,基础化工-化学原料-氯碱,17
000698.SZ,000698,石油石化-石油加工贸易-石油加工,33
920770.BJ,920770,公用事业-电力-新能源发电,151
601137.SH,601137,有色金属-金属新材料-其他金属新材料,17
000935.SZ,000935,非银金融-多元金融-多元金融Ⅲ,33
002184.SZ,002184,机械设备-自动化设备-工控设备,33
603912.SH,603912,机械设备-通用设备-制冷空调设备,17
688322.SH,688322,电子-光学光电子-光学元件,17
300421.SZ,300421,机械设备-通用设备-金属制品,33
301165.SZ,301165,通信-通信设备-通信网络设备及器件,33
002531.SZ,002531,电力设备-风电设备-风电零部件,33
601689.SH,601689,汽车-汽车零部件-底盘与发动机系统,17
603897.SH,603897,电力设备-电网设备-线缆部件及其他,17
002579.SZ,002579,电子-元件-印制电路板,33
603636.SH,603636,计算机-IT服务-IT服务Ⅲ,17
300083.SZ,300083,机械设备-通用设备-机床工具,33
603665.SH,603665,纺织服饰-服装家纺-鞋帽及其他,17
301024.SZ,301024,建筑装饰-建筑装饰-工程咨询服务,33
301076.SZ,301076,基础化工-化学制品-其他化学制品,33
002036.SZ,002036,电子-光学光电子-光学元件,33
603195.SH,603195,轻工制造-家居用品-其他家居用品,17
605056.SH,605056,机械设备-通用设备-仪器仪表,17
002475.SZ,002475,电子-消费电子-消费电子零部件及组装,33
600721.SH,600721,医药生物-医疗服务-医疗研发外包,17
603666.SH,603666,机械设备-自动化设备-机器人,17
688028.SH,688028,机械设备-通用设备-磨具磨料,17
301696.SZ,301696,国防军工-军工装备-航空装备,33
301042.SZ,301042,计算机-计算机设备-安防设备,33
000609.SZ,000609,房地产-房地产-住宅开发,33
301085.SZ,301085,计算机-IT服务-IT服务Ⅲ,33
300410.SZ,300410,电力设备-电池-锂电专用设备,33
300918.SZ,300918,纺织服饰-纺织制造-其他纺织,33
688652.SH,688652,电子-半导体-半导体设备,17
600396.SH,600396,公用事业-电力-火电,17
300424.SZ,300424,国防军工-军工装备-航空装备,33
300474.SZ,300474,国防军工-军工电子-军工电子Ⅲ,33
600096.SH,600096,基础化工-农化制品-磷肥及磷化工,17
300959.SZ,300959,通信-通信服务-通信应用增值服务,33
603936.SH,603936,电子-元件-印制电路板,17
300860.SZ,300860,社会服务-其他社会服务-专业服务,33
603895.SH,603895,机械设备-专用设备-其他专用设备,17
601012.SH,601012,电力设备-光伏设备-光伏电池组件,17
002501.SZ,002501,有色金属-工业金属-铝,33
603038.SH,603038,建筑材料-建筑材料-其他建材,17
001979.SZ,001979,房地产-房地产-商业地产,33
920221.BJ,920221,汽车-汽车零部件-其他汽车零部件,151
688150.SH,688150,电子-电子化学品-电子化学品Ⅲ,17
002179.SZ,002179,国防军工-军工电子-军工电子Ⅲ,33
601678.SH,601678,基础化工-化学原料-氯碱,17
688499.SH,688499,电力设备-电池-锂电专用设备,17
688347.SH,688347,电子-半导体-集成电路制造,17
002463.SZ,002463,电子-元件-印制电路板,33
002779.SZ,002779,机械设备-专用设备-农用机械,33
001365.SZ,001365,汽车-汽车零部件-汽车电子电气系统,33
002409.SZ,002409,电子-半导体-半导体材料,33
002516.SZ,002516,汽车-汽车零部件-车身附件及饰件,33
920932.BJ,920932,计算机-软件开发-垂直应用软件,151
601869.SH,601869,通信-通信设备-通信线缆及配套,17
002606.SZ,002606,电力设备-电网设备-线缆部件及其他,33
600522.SH,600522,通信-通信设备-通信线缆及配套,17
600938.SH,600938,石油石化-油气开采及服务-油气开采,17
002432.SZ,002432,医药生物-医疗器械-医疗设备,33
688618.SH,688618,通信-通信设备-通信网络设备及器件,17
688590.SH,688590,计算机-软件开发-垂直应用软件,17
688653.SH,688653,电子-半导体-模拟芯片设计,17
600408.SH,600408,煤炭-煤炭开采加工-焦炭加工,17
600719.SH,600719,公用事业-电力-热力,17
688092.SH,688092,机械设备-专用设备-其他专用设备,17
002388.SZ,002388,电子-其他电子-其他电子Ⅲ,33
301373.SZ,301373,基础化工-化学制品-其他化学制品,33
301220.SZ,301220,基础化工-化学制品-食品及饲料添加剂,33
300450.SZ,300450,电力设备-电池-锂电专用设备,33
002706.SZ,002706,电力设备-电网设备-输变电设备,33
688097.SH,688097,机械设备-自动化设备-其他自动化设备,17
688800.SH,688800,电子-其他电子-其他电子Ⅲ,17
301611.SZ,301611,电子-半导体-半导体材料,33
002377.SZ,002377,石油石化-石油加工贸易-石油加工,33
600505.SH,600505,公用事业-电力-电能综合服务,17
002125.SZ,002125,电力设备-电池-电池化学品,33
603285.SH,603285,基础化工-化学制品-其他化学制品,17
601799.SH,601799,汽车-汽车零部件-车身附件及饰件,17
688501.SH,688501,环保-环保设备-环保设备Ⅲ,17
301555.SZ,301555,基础化工-塑料制品-合成树脂,33
688585.SH,688585,基础化工-塑料制品-合成树脂,17
002886.SZ,002886,基础化工-塑料制品-改性塑料,33
002897.SZ,002897,通信-通信设备-通信网络设备及器件,33
300585.SZ,300585,汽车-汽车零部件-底盘与发动机系统,33
001393.SZ,001393,电力设备-电网设备-输变电设备,33
603185.SH,603185,电力设备-光伏设备-硅料硅片,17
002995.SZ,002995,传媒-文化传媒-广告营销,33
920188.BJ,920188,基础化工-橡胶制品-其他橡胶制品,151
688416.SH,688416,电子-半导体-数字芯片设计,17
688120.SH,688120,电子-半导体-半导体设备,17
600011.SH,600011,公用事业-电力-火电,17
603256.SH,603256,电子-电子化学品-电子化学品Ⅲ,17
603667.SH,603667,机械设备-通用设备-金属制品,17
002129.SZ,002129,电力设备-光伏设备-硅料硅片,33
688211.SH,688211,机械设备-通用设备-其他通用设备,17
300252.SZ,300252,国防军工-军工电子-军工电子Ⅲ,33
600641.SH,600641,电子-半导体-半导体材料,17
603378.SH,603378,建筑材料-建筑材料-其他建材,22
603031.SH,603031,电力设备-电池-其他电池,17
002213.SZ,002213,电子-半导体-数字芯片设计,33
000970.SZ,000970,有色金属-金属新材料-磁性材料,33
603229.SH,603229,医药生物-化学制药-原料药,17
300214.SZ,300214,基础化工-化学制品-其他化学制品,33
301305.SZ,301305,环保-环境治理-固废治理,33
688343.SH,688343,计算机-IT服务-IT服务Ⅲ,17
603315.SH,603315,环保-环境治理-大气治理,17
688620.SH,688620,电子-半导体-数字芯片设计,17
601566.SH,601566,纺织服饰-服装家纺-服装,17
301261.SZ,301261,机械设备-通用设备-金属制品,33
300740.SZ,300740,美容护理-美容护理-化妆品,33
002656.SZ,002656,纺织服饰-服装家纺-服装,33
603006.SH,603006,交通运输-物流-物流Ⅲ,17
688072.SH,688072,电子-半导体-半导体设备,17
300001.SZ,300001,电力设备-电网设备-输变电设备,33
603717.SH,603717,农林牧渔-养殖业-生猪养殖,17
605277.SH,605277,电子-消费电子-消费电子零部件及组装,17
002331.SZ,002331,计算机-IT服务-IT服务Ⅲ,33
300651.SZ,300651,轻工制造-家居用品-文娱用品,33
688069.SH,688069,环保-环境治理-水务及水治理,17
001266.SZ,001266,机械设备-自动化设备-工控设备,33
002769.SZ,002769,交通运输-物流-物流Ⅲ,33
920247.BJ,920247,汽车-汽车零部件-其他汽车零部件,151
688081.SH,688081,国防军工-军工电子-军工电子Ⅲ,17
301096.SZ,301096,医药生物-医疗服务-医疗研发外包,33
688665.SH,688665,机械设备-通用设备-仪器仪表,17
688682.SH,688682,国防军工-军工电子-军工电子Ⅲ,17
688061.SH,688061,电子-半导体-模拟芯片设计,17
603062.SH,603062,基础化工-化学制品-涂料油墨,17
301198.SZ,301198,轻工制造-包装印刷-包装,33
002837.SZ,002837,机械设备-专用设备-其他专用设备,33
002522.SZ,002522,基础化工-塑料制品-膜材料,33
920974.BJ,920974,基础化工-化学制品-其他化学制品,151
001313.SZ,001313,农林牧渔-农产品加工-水产饲料,33
603009.SH,603009,汽车-汽车零部件-底盘与发动机系统,17
300842.SZ,300842,电力设备-光伏设备-光伏辅材,33
688313.SH,688313,通信-通信设备-通信网络设备及器件,17
300488.SZ,300488,机械设备-通用设备-金属制品,33
688335.SH,688335,环保-环保设备-环保设备Ⅲ,17
600776.SH,600776,通信-通信设备-其他通信设备,17
002881.SZ,002881,通信-通信设备-通信终端及配件,33
600158.SH,600158,社会服务-其他社会服务-体育,17
603896.SH,603896,医药生物-中药-中药Ⅲ,17
300623.SZ,300623,电子-半导体-分立器件,33
688612.SH,688612,汽车-汽车零部件-汽车电子电气系统,17
601778.SH,601778,公用事业-电力-新能源发电,17
301310.SZ,301310,汽车-汽车零部件-汽车电子电气系统,33
603828.SH,603828,建筑装饰-建筑装饰-装饰园林,22
688057.SH,688057,环保-环境治理-水务及水治理,17
688693.SH,688693,电子-半导体-分立器件,17
301070.SZ,301070,机械设备-通用设备-制冷空调设备,33
688678.SH,688678,电子-消费电子-消费电子零部件及组装,17
688008.SH,688008,电子-半导体-数字芯片设计,17
000620.SZ,000620,房地产-房地产-住宅开发,33
603306.SH,603306,汽车-汽车零部件-车身附件及饰件,17
688677.SH,688677,医药生物-医疗器械-医疗设备,17
002134.SZ,002134,电子-元件-印制电路板,33
002453.SZ,002453,基础化工-化学制品-其他化学制品,33
002443.SZ,002443,钢铁-钢铁-特钢,33
001216.SZ,001216,轻工制造-家居用品-其他家居用品,33
688279.SH,688279,电子-半导体-数字芯片设计,17
300572.SZ,300572,机械设备-通用设备-仪器仪表,33
300951.SZ,300951,电子-消费电子-消费电子零部件及组装,33
001324.SZ,001324,机械设备-轨交设备-轨交设备Ⅲ,33
301112.SZ,301112,机械设备-自动化设备-机器人,33
300763.SZ,300763,电力设备-光伏设备-逆变器,33
002848.SZ,002848,家用电器-黑色家电-其他黑色家电,33
300166.SZ,300166,计算机-IT服务-IT服务Ⅲ,33
000509.SZ,000509,电子-光学光电子-面板,33
001326.SZ,001326,电子-光学光电子-LED,33
002861.SZ,002861,电子-消费电子-消费电子零部件及组装,33
688291.SH,688291,计算机-软件开发-垂直应用软件,17
688166.SH,688166,医药生物-化学制药-原料药,17
300037.SZ,300037,电力设备-电池-电池化学品,33
002915.SZ,002915,基础化工-化学制品-氟化工,33
301626.SZ,301626,电子-消费电子-消费电子零部件及组装,33
600844.SH,600844,基础化工-化学原料-煤化工,17
300163.SZ,300163,轻工制造-家居用品-其他家居用品,33
688625.SH,688625,基础化工-化学制品-其他化学制品,17
001332.SZ,001332,机械设备-专用设备-能源及重型设备,33
600750.SH,600750,医药生物-中药-中药Ⅲ,17
301418.SZ,301418,机械设备-自动化设备-工控设备,33
688234.SH,688234,电子-半导体-半导体材料,17
603051.SH,603051,基础化工-化学制品-其他化学制品,17
300106.SZ,300106,食品饮料-饮料制造-乳品,33
301093.SZ,301093,医药生物-医疗器械-医疗耗材,33
688270.SH,688270,电子-半导体-模拟芯片设计,22
002396.SZ,002396,通信-通信设备-通信网络设备及器件,33
300461.SZ,300461,机械设备-自动化设备-其他自动化设备,33
603316.SH,603316,电子-半导体-数字芯片设计,17
002489.SZ,002489,轻工制造-家居用品-成品家居,33
920037.BJ,920037,电力设备-电网设备-线缆部件及其他,151
002860.SZ,002860,家用电器-白色家电-家电零部件,33
300293.SZ,300293,机械设备-专用设备-其他专用设备,33
002191.SZ,002191,轻工制造-包装印刷-包装,33
300227.SZ,300227,机械设备-自动化设备-激光设备,33
688037.SH,688037,电子-半导体-半导体设备,17
601636.SH,601636,建筑材料-建筑材料-玻璃玻纤,17
300643.SZ,300643,汽车-汽车零部件-其他汽车零部件,33
002334.SZ,002334,机械设备-自动化设备-工控设备,33
300931.SZ,300931,机械设备-专用设备-楼宇设备,33
000159.SZ,000159,电力设备-光伏设备-光伏辅材,33
