market_code,股票代码,所属同花顺行业,code
17,600797.SH,计算机-IT服务-IT服务Ⅲ,600797
17,688623.SH,机械设备-自动化设备-其他自动化设备,688623
151,920128.BJ,电子-元件-被动元件,920128
33,300710.SZ,通信-通信设备-通信网络设备及器件,300710
33,000037.SZ,公用事业-电力-火电,000037
33,301129.SZ,机械设备-通用设备-仪器仪表,301129
37,002898.SZ,医药生物-化学制药-化学制剂,002898
17,688711.SH,电子-半导体-分立器件,688711
33,300513.SZ,通信-通信服务-通信工程及服务,300513
33,002769.SZ,交通运输-物流-物流Ⅲ,002769
17,603281.SH,基础化工-化学制品-有机硅,603281
33,002284.SZ,汽车-汽车零部件-底盘与发动机系统,002284
17,688363.SH,美容护理-美容护理-医疗美容,688363
17,603122.SH,医药生物-医药商业-医药流通,603122
33,300185.SZ,电力设备-风电设备-风电零部件,300185
17,688350.SH,基础化工-化学制品-其他化学制品,688350
17,600847.SH,电力设备-电池-其他电池,600847
151,920454.BJ,汽车-汽车零部件-底盘与发动机系统,920454
33,300365.SZ,计算机-软件开发-垂直应用软件,300365
33,300229.SZ,计算机-软件开发-垂直应用软件,300229
17,600162.SH,商贸零售-零售-商业物业经营,600162
151,920001.BJ,电子-光学光电子-面板,920001
33,300112.SZ,机械设备-通用设备-仪器仪表,300112
33,300177.SZ,国防军工-军工电子-军工电子Ⅲ,300177
33,002918.SZ,轻工制造-家居用品-瓷砖地板,002918
33,002692.SZ,电力设备-电网设备-线缆部件及其他,002692
33,300923.SZ,机械设备-轨交设备-轨交设备Ⅲ,300923
33,002478.SZ,钢铁-钢铁-特钢,002478
151,920099.BJ,建筑装饰-建筑装饰-专业工程,920099
17,600863.SH,公用事业-电力-火电,600863
33,301608.SZ,汽车-汽车零部件-汽车电子电气系统,301608
33,300605.SZ,计算机-软件开发-垂直应用软件,300605
33,000917.SZ,传媒-文化传媒-广告营销,000917
17,601608.SH,机械设备-专用设备-能源及重型设备,601608
17,603955.SH,建筑装饰-建筑装饰-装饰园林,603955
33,002801.SZ,电力设备-电机-电机Ⅲ,002801
33,002687.SZ,纺织服饰-服装家纺-服装,002687
17,688290.SH,机械设备-自动化设备-机器人,688290
17,688582.SH,电子-半导体-模拟芯片设计,688582
33,301288.SZ,环保-环保设备-环保设备Ⅲ,301288
17,688027.SH,通信-通信设备-通信终端及配件,688027
33,301503.SZ,计算机-计算机设备-其他计算机设备,301503
33,002286.SZ,农林牧渔-农产品加工-其他农产品加工,002286
17,688291.SH,计算机-软件开发-垂直应用软件,688291
33,301186.SZ,汽车-汽车零部件-其他汽车零部件,301186
17,688501.SH,环保-环保设备-环保设备Ⅲ,688501
33,000014.SZ,房地产-房地产-住宅开发,000014
33,300587.SZ,基础化工-橡胶制品-其他橡胶制品,300587
33,300984.SZ,机械设备-通用设备-其他通用设备,300984
17,688100.SH,通信-通信设备-通信终端及配件,688100
33,002161.SZ,电子-其他电子-其他电子Ⅲ,002161
33,002434.SZ,汽车-汽车零部件-底盘与发动机系统,002434
33,300971.SZ,机械设备-专用设备-其他专用设备,300971
33,002176.SZ,电力设备-电机-电机Ⅲ,002176
17,688133.SH,基础化工-化学制品-其他化学制品,688133
33,300681.SZ,汽车-汽车零部件-汽车电子电气系统,300681
33,002848.SZ,家用电器-黑色家电-其他黑色家电,002848
22,603008.SH,轻工制造-家居用品-成品家居,603008
33,300407.SZ,电力设备-电网设备-电气自控设备,300407
33,301208.SZ,计算机-IT服务-IT服务Ⅲ,301208
22,600965.SH,农林牧渔-养殖业-其他养殖,600965
17,603878.SH,钢铁-钢铁-普钢,603878
17,688737.SH,汽车-汽车零部件-其他汽车零部件,688737
17,603863.SH,轻工制造-造纸-造纸Ⅲ,603863
17,600982.SH,公用事业-电力-热力,600982
33,300905.SZ,基础化工-化学纤维-其他纤维,300905
33,003040.SZ,通信-通信设备-通信终端及配件,003040
33,300164.SZ,石油石化-油气开采及服务-油服工程,300164
33,300707.SZ,汽车-汽车零部件-其他汽车零部件,300707
17,600510.SH,房地产-房地产-住宅开发,600510
33,000509.SZ,电子-光学光电子-面板,000509
33,002501.SZ,有色金属-工业金属-铝,002501
17,688234.SH,电子-半导体-半导体材料,688234
33,002045.SZ,电子-消费电子-品牌消费电子,002045
17,603331.SH,机械设备-通用设备-其他通用设备,603331
151,920971.BJ,基础化工-非金属材料-非金属材料Ⅲ,920971
33,300370.SZ,机械设备-通用设备-仪器仪表,300370
33,301303.SZ,机械设备-通用设备-仪器仪表,301303
33,002890.SZ,机械设备-专用设备-农用机械,002890
33,300217.SZ,家用电器-白色家电-家电零部件,300217
33,001211.SZ,轻工制造-家居用品-其他家居用品,001211
17,600152.SH,电力设备-电池-锂电池,600152
17,688651.SH,计算机-软件开发-横向通用软件,688651
17,601226.SH,建筑装饰-建筑装饰-专业工程,601226
33,301083.SZ,机械设备-通用设备-其他通用设备,301083
33,300285.SZ,电子-电子化学品-电子化学品Ⅲ,300285
17,600699.SH,汽车-汽车零部件-汽车电子电气系统,600699
17,600336.SH,家用电器-白色家电-冰洗,600336
151,920374.BJ,通信-通信设备-其他通信设备,920374
33,300803.SZ,计算机-软件开发-垂直应用软件,300803
33,300348.SZ,计算机-软件开发-垂直应用软件,300348
33,002459.SZ,电力设备-光伏设备-光伏电池组件,002459
17,603956.SH,机械设备-专用设备-其他专用设备,603956
17,688395.SH,机械设备-自动化设备-工控设备,688395
33,300182.SZ,传媒-影视院线-影视院线Ⅲ,300182
17,688248.SH,公用事业-电力-电能综合服务,688248
151,920418.BJ,汽车-汽车零部件-底盘与发动机系统,920418
33,300982.SZ,建筑装饰-建筑装饰-基础建设,300982
33,301212.SZ,基础化工-化学制品-其他化学制品,301212
33,002795.SZ,机械设备-通用设备-金属制品,002795
17,688793.SH,家用电器-小家电-小家电Ⅲ,688793
33,300123.SZ,国防军工-军工电子-军工电子Ⅲ,300123
33,003026.SZ,电子-半导体-半导体材料,003026
33,300014.SZ,电力设备-电池-锂电池,300014
33,000551.SZ,环保-环保设备-环保设备Ⅲ,000551
17,603306.SH,汽车-汽车零部件-车身附件及饰件,603306
17,688122.SH,国防军工-军工装备-航空装备,688122
33,300797.SZ,社会服务-其他社会服务-专业服务,300797
33,300861.SZ,机械设备-通用设备-磨具磨料,300861
33,301159.SZ,计算机-软件开发-垂直应用软件,301159
33,001282.SZ,汽车-汽车零部件-底盘与发动机系统,001282
33,002535.SZ,机械设备-专用设备-能源及重型设备,002535
17,688506.SH,医药生物-化学制药-化学制剂,688506
151,920242.BJ,汽车-汽车零部件-底盘与发动机系统,920242
17,600032.SH,公用事业-电力-新能源发电,600032
33,002102.SZ,医药生物-化学制药-原料药,002102
17,603185.SH,电力设备-光伏设备-硅料硅片,603185
17,688608.SH,电子-半导体-数字芯片设计,688608
17,688320.SH,机械设备-自动化设备-工控设备,688320
17,603867.SH,基础化工-化学制品-其他化学制品,603867
33,001278.SZ,汽车-汽车零部件-车身附件及饰件,001278
33,002015.SZ,公用事业-电力-新能源发电,002015
17,688005.SH,电力设备-电池-电池化学品,688005
33,003017.SZ,基础化工-化学原料-无机盐,003017
33,300080.SZ,电力设备-光伏设备-光伏辅材,300080
33,300786.SZ,环保-环保设备-环保设备Ⅲ,300786
151,920168.BJ,汽车-汽车零部件-车身附件及饰件,920168
33,002881.SZ,通信-通信设备-通信终端及配件,002881
33,300092.SZ,机械设备-专用设备-能源及重型设备,300092
17,688548.SH,电子-电子化学品-电子化学品Ⅲ,688548
33,301331.SZ,医药生物-中药-中药Ⅲ,301331
33,300228.SZ,机械设备-通用设备-金属制品,300228
33,301229.SZ,汽车-汽车零部件-底盘与发动机系统,301229
33,301265.SZ,环保-环境治理-固废治理,301265
17,601689.SH,汽车-汽车零部件-底盘与发动机系统,601689
33,300275.SZ,机械设备-专用设备-能源及重型设备,300275
33,002112.SZ,电力设备-电网设备-输变电设备,002112
33,300082.SZ,基础化工-化学原料-其他化学原料,300082
33,002698.SZ,机械设备-自动化设备-机器人,002698
17,603337.SH,机械设备-专用设备-纺织服装设备,603337
151,920146.BJ,汽车-汽车零部件-底盘与发动机系统,920146
151,920000.BJ,汽车-汽车零部件-底盘与发动机系统,920000
17,688755.SH,机械设备-专用设备-其他专用设备,688755
33,002869.SZ,计算机-计算机设备-其他计算机设备,002869
33,002855.SZ,电子-消费电子-消费电子零部件及组装,002855
33,300078.SZ,计算机-IT服务-IT服务Ⅲ,300078
17,603636.SH,计算机-IT服务-IT服务Ⅲ,603636
17,605162.SH,公用事业-电力-热力,605162
33,300637.SZ,基础化工-化学制品-其他化学制品,300637
33,300730.SZ,计算机-软件开发-垂直应用软件,300730
33,300793.SZ,电子-消费电子-消费电子零部件及组装,300793
17,601127.SH,汽车-汽车整车-乘用车,601127
17,688592.SH,通信-通信设备-通信终端及配件,688592
151,920433.BJ,医药生物-中药-中药Ⅲ,920433
22,688201.SH,计算机-软件开发-横向通用软件,688201
33,000407.SZ,公用事业-燃气-燃气Ⅲ,000407
33,002935.SZ,国防军工-军工电子-军工电子Ⅲ,002935
17,688084.SH,国防军工-军工电子-军工电子Ⅲ,688084
17,688099.SH,电子-半导体-数字芯片设计,688099
17,600192.SH,电力设备-电网设备-输变电设备,600192
17,603028.SH,机械设备-通用设备-金属制品,603028
33,300509.SZ,机械设备-专用设备-印刷包装机械,300509
33,000793.SZ,传媒-文化传媒-出版,000793
33,002651.SZ,国防军工-军工装备-航空装备,002651
33,300968.SZ,电子-消费电子-消费电子零部件及组装,300968
17,688489.SH,计算机-计算机设备-安防设备,688489
33,002177.SZ,商贸零售-零售-商业物业经营,002177
151,920523.BJ,电力设备-电池-锂电池,920523
33,300346.SZ,电子-电子化学品-电子化学品Ⅲ,300346
17,603459.SH,电子-元件-印制电路板,603459
17,603396.SH,电力设备-光伏设备-光伏加工设备,603396
17,605365.SH,电子-光学光电子-LED,605365
33,300844.SZ,建筑装饰-建筑装饰-工程咨询服务,300844
33,300598.SZ,计算机-软件开发-垂直应用软件,300598
33,300977.SZ,建筑装饰-建筑装饰-工程咨询服务,300977
17,603500.SH,机械设备-轨交设备-轨交设备Ⅲ,603500
33,001255.SZ,基础化工-塑料制品-合成树脂,001255
33,002400.SZ,传媒-文化传媒-广告营销,002400
17,688429.SH,电力设备-光伏设备-光伏电池组件,688429
33,300680.SZ,汽车-汽车零部件-底盘与发动机系统,300680
33,001314.SZ,电子-消费电子-消费电子零部件及组装,001314
33,301082.SZ,电力设备-电网设备-线缆部件及其他,301082
17,688584.SH,电子-半导体-半导体材料,688584
33,300719.SZ,国防军工-军工装备-航空装备,300719
33,301190.SZ,基础化工-化学原料-其他化学原料,301190
33,002474.SZ,计算机-IT服务-IT服务Ⅲ,002474
33,002017.SZ,通信-通信设备-通信终端及配件,002017
17,601231.SH,电子-消费电子-消费电子零部件及组装,601231
17,603293.SH,汽车-汽车零部件-汽车电子电气系统,603293
33,001288.SZ,机械设备-专用设备-能源及重型设备,001288
151,920834.BJ,基础化工-橡胶制品-其他橡胶制品,920834
17,600173.SH,公用事业-电力-新能源发电,600173
17,605123.SH,国防军工-军工装备-航空装备,605123
33,002362.SZ,计算机-软件开发-垂直应用软件,002362
17,603798.SH,石油石化-石油加工贸易-石油加工,603798
33,300426.SZ,传媒-影视院线-影视院线Ⅲ,300426
33,002577.SZ,计算机-计算机设备-其他计算机设备,002577
33,002866.SZ,电子-消费电子-消费电子零部件及组装,002866
17,600362.SH,有色金属-工业金属-铜,600362
33,301336.SZ,轻工制造-家居用品-成品家居,301336
17,688600.SH,机械设备-通用设备-仪器仪表,688600
17,601882.SH,机械设备-通用设备-机床工具,601882
33,000839.SZ,通信-通信服务-通信应用增值服务,000839
33,301168.SZ,电力设备-光伏设备-光伏电池组件,301168
151,920496.BJ,电力设备-电网设备-输变电设备,920496
22,601010.SH,商贸零售-零售-百货零售,601010
33,002813.SZ,汽车-汽车零部件-汽车电子电气系统,002813
17,601798.SH,机械设备-专用设备-能源及重型设备,601798
17,600611.SH,交通运输-公路铁路运输-公交,600611
33,300548.SZ,通信-通信设备-通信网络设备及器件,300548
33,300340.SZ,电力设备-电池-电池化学品,300340
22,600753.SH,交通运输-物流-物流Ⅲ,600753
33,301310.SZ,汽车-汽车零部件-汽车电子电气系统,301310
33,300101.SZ,国防军工-军工电子-军工电子Ⅲ,300101
151,920580.BJ,建筑材料-建筑材料-耐火材料,920580
33,300135.SZ,石油石化-石油加工贸易-石油加工,300135
17,688659.SH,基础化工-化学制品-其他化学制品,688659
17,600439.SH,纺织服饰-服装家纺-饰品,600439
33,300785.SZ,传媒-文化传媒-数字媒体,300785
33,300540.SZ,机械设备-专用设备-其他专用设备,300540
33,002237.SZ,有色金属-贵金属-贵金属Ⅲ,002237
33,000420.SZ,基础化工-化学纤维-粘胶,000420
17,688312.SH,机械设备-自动化设备-其他自动化设备,688312
33,002916.SZ,电子-元件-印制电路板,002916
33,000801.SZ,家用电器-黑色家电-其他黑色家电,000801
33,301315.SZ,计算机-软件开发-横向通用软件,301315
33,301234.SZ,医药生物-医疗器械-医疗耗材,301234
17,601026.SH,基础化工-塑料制品-合成树脂,601026
33,300881.SZ,钢铁-钢铁-特钢,300881
17,688722.SH,基础化工-化学纤维-其他纤维,688722
17,688118.SH,计算机-软件开发-垂直应用软件,688118
33,300615.SZ,通信-通信设备-通信终端及配件,300615
17,688181.SH,电子-光学光电子-面板,688181
17,600410.SH,计算机-IT服务-IT服务Ⅲ,600410
33,300951.SZ,电子-消费电子-消费电子零部件及组装,300951
33,300111.SZ,医药生物-化学制药-原料药,300111
33,000586.SZ,通信-通信设备-通信线缆及配套,000586
33,300563.SZ,通信-通信设备-通信线缆及配套,300563
17,601218.SH,电力设备-风电设备-风电零部件,601218
33,002346.SZ,电力设备-电网设备-输变电设备,002346
17,601616.SH,电力设备-电网设备-输变电设备,601616
17,689009.SH,汽车-汽车服务及其他-其他运输设备,689009
33,301136.SZ,建筑装饰-建筑装饰-工程咨询服务,301136
33,300150.SZ,计算机-IT服务-IT服务Ⅲ,300150
151,920066.BJ,基础化工-塑料制品-改性塑料,920066
33,002849.SZ,机械设备-通用设备-仪器仪表,002849
33,301378.SZ,计算机-软件开发-垂直应用软件,301378
33,001225.SZ,机械设备-专用设备-能源及重型设备,001225
151,920239.BJ,电力设备-电池-其他电池,920239
33,002902.SZ,通信-通信设备-通信网络设备及器件,002902
22,600735.SH,纺织服饰-服装家纺-饰品,600735
17,688386.SH,基础化工-塑料制品-膜材料,688386
33,300245.SZ,计算机-IT服务-IT服务Ⅲ,300245
33,001316.SZ,石油石化-石油加工贸易-油品石化贸易,001316
17,603160.SH,电子-半导体-模拟芯片设计,603160
33,301110.SZ,商贸零售-互联网电商-互联网电商Ⅲ,301110
17,688125.SH,机械设备-自动化设备-工控设备,688125
33,300487.SZ,基础化工-塑料制品-合成树脂,300487
33,301042.SZ,计算机-计算机设备-安防设备,301042
17,603025.SH,机械设备-自动化设备-工控设备,603025
17,688095.SH,计算机-软件开发-横向通用软件,688095
33,300792.SZ,商贸零售-互联网电商-互联网电商Ⅲ,300792
33,300538.SZ,基础化工-塑料制品-改性塑料,300538
33,300031.SZ,传媒-游戏-游戏Ⅲ,300031
33,300846.SZ,通信-通信服务-通信应用增值服务,300846
17,688680.SH,电力设备-光伏设备-光伏辅材,688680
33,300699.SZ,国防军工-军工装备-航空装备,300699
17,603239.SH,汽车-汽车零部件-其他汽车零部件,603239
33,300076.SZ,电子-光学光电子-面板,300076
17,688368.SH,电子-半导体-模拟芯片设计,688368
17,688163.SH,医药生物-生物制品-血液制品,688163
17,600969.SH,公用事业-电力-电能综合服务,600969
33,002875.SZ,纺织服饰-服装家纺-服装,002875
151,920748.BJ,计算机-IT服务-IT服务Ⅲ,920748
17,688186.SH,电力设备-风电设备-风电零部件,688186
17,605299.SH,轻工制造-家居用品-文娱用品,605299
151,920753.BJ,社会服务-其他社会服务-专业服务,920753
17,603683.SH,基础化工-化学制品-其他化学制品,603683
33,301050.SZ,国防军工-军工电子-军工电子Ⅲ,301050
17,603262.SH,食品饮料-食品加工制造-其他食品,603262
33,301052.SZ,传媒-文化传媒-出版,301052
33,300766.SZ,计算机-软件开发-横向通用软件,300766
33,301330.SZ,计算机-计算机设备-安防设备,301330
17,605128.SH,汽车-汽车零部件-车身附件及饰件,605128
33,301609.SZ,电力设备-电网设备-电气自控设备,301609
17,603486.SH,家用电器-小家电-小家电Ⅲ,603486
33,300659.SZ,计算机-计算机设备-其他计算机设备,300659
17,600232.SH,纺织服饰-纺织制造-其他纺织,600232
17,605056.SH,机械设备-通用设备-仪器仪表,605056
33,301373.SZ,基础化工-化学制品-其他化学制品,301373
33,300220.SZ,机械设备-自动化设备-激光设备,300220
17,600807.SH,医药生物-医疗器械-体外诊断,600807
33,300130.SZ,计算机-计算机设备-其他计算机设备,300130
33,301356.SZ,轻工制造-家居用品-瓷砖地板,301356
33,002214.SZ,国防军工-军工电子-军工电子Ⅲ,002214
33,300960.SZ,机械设备-轨交设备-轨交设备Ⅲ,300960
33,300695.SZ,汽车-汽车零部件-轮胎轮毂,300695
33,000561.SZ,国防军工-军工装备-航空装备,000561
33,300988.SZ,机械设备-专用设备-其他专用设备,300988
33,000065.SZ,建筑装饰-建筑装饰-专业工程,000065
33,002426.SZ,电子-消费电子-消费电子零部件及组装,002426
22,600119.SH,交通运输-物流-物流Ⅲ,600119
33,001330.SZ,传媒-影视院线-影视院线Ⅲ,001330
33,300931.SZ,机械设备-专用设备-楼宇设备,300931
17,600683.SH,房地产-房地产-住宅开发,600683
17,688229.SH,计算机-IT服务-IT服务Ⅲ,688229
33,002467.SZ,通信-通信服务-通信应用增值服务,002467
17,603289.SH,机械设备-专用设备-其他专用设备,603289
17,603677.SH,家用电器-白色家电-家电零部件,603677
33,301510.SZ,机械设备-自动化设备-工控设备,301510
151,920856.BJ,机械设备-专用设备-其他专用设备,920856
17,688776.SH,国防军工-军工电子-军工电子Ⅲ,688776
17,688369.SH,计算机-软件开发-横向通用软件,688369
33,300006.SZ,医药生物-化学制药-化学制剂,300006
17,603409.SH,汽车-汽车零部件-车身附件及饰件,603409
33,300479.SZ,计算机-计算机设备-其他计算机设备,300479
17,600577.SH,电力设备-电网设备-线缆部件及其他,600577
33,301361.SZ,电力设备-电网设备-输变电设备,301361
17,600635.SH,公用事业-燃气-燃气Ⅲ,600635
17,605098.SH,社会服务-教育-教育Ⅲ,605098
151,920195.BJ,汽车-汽车零部件-底盘与发动机系统,920195
151,920508.BJ,电力设备-电网设备-电气自控设备,920508
17,600071.SH,电子-光学光电子-光学元件,600071
33,002277.SZ,商贸零售-零售-百货零售,002277
17,603738.SH,电子-元件-被动元件,603738
33,300751.SZ,电力设备-光伏设备-光伏加工设备,300751
33,300594.SZ,机械设备-轨交设备-轨交设备Ⅲ,300594
17,603117.SH,交通运输-物流-物流Ⅲ,603117
33,002882.SZ,电力设备-电网设备-线缆部件及其他,002882
33,300063.SZ,传媒-文化传媒-广告营销,300063
33,002906.SZ,汽车-汽车零部件-汽车电子电气系统,002906
33,300053.SZ,电子-半导体-数字芯片设计,300053
151,920640.BJ,通信-通信设备-通信网络设备及器件,920640
33,301586.SZ,国防军工-军工装备-航空装备,301586
33,300902.SZ,机械设备-专用设备-其他专用设备,300902
17,603275.SH,机械设备-自动化设备-工控设备,603275
17,603933.SH,机械设备-自动化设备-工控设备,603933
17,603895.SH,机械设备-专用设备-其他专用设备,603895
17,688786.SH,有色金属-金属新材料-磁性材料,688786
33,002197.SZ,计算机-IT服务-IT服务Ⅲ,002197
33,300651.SZ,轻工制造-家居用品-文娱用品,300651
33,301535.SZ,汽车-汽车零部件-其他汽车零部件,301535
33,300411.SZ,机械设备-专用设备-其他专用设备,300411
33,000530.SZ,机械设备-通用设备-制冷空调设备,000530
33,002276.SZ,电力设备-电网设备-线缆部件及其他,002276
33,001203.SZ,钢铁-钢铁-冶钢原料,001203
33,300506.SZ,建筑装饰-建筑装饰-装饰园林,300506
33,301053.SZ,机械设备-专用设备-纺织服装设备,301053
33,002248.SZ,机械设备-通用设备-机床工具,002248
33,001319.SZ,汽车-汽车零部件-车身附件及饰件,001319
33,002883.SZ,建筑装饰-建筑装饰-工程咨询服务,002883
17,603030.SH,建筑装饰-建筑装饰-装饰园林,603030
33,002492.SZ,交通运输-物流-物流Ⅲ,002492
33,002677.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,002677
33,002983.SZ,电子-光学光电子-LED,002983
33,002857.SZ,电力设备-电网设备-电气自控设备,002857
17,688602.SH,基础化工-化学制品-其他化学制品,688602
33,002129.SZ,电力设备-光伏设备-硅料硅片,002129
17,603759.SH,环保-环境治理-水务及水治理,603759
17,603958.SH,纺织服饰-服装家纺-鞋帽及其他,603958
33,300825.SZ,汽车-汽车服务及其他-汽车服务,300825
33,300774.SZ,环保-环境治理-水务及水治理,300774
33,300242.SZ,传媒-文化传媒-广告营销,300242
33,300715.SZ,建筑材料-建筑材料-其他建材,300715
33,300211.SZ,机械设备-通用设备-仪器仪表,300211
17,603598.SH,传媒-文化传媒-广告营销,603598
33,300830.SZ,计算机-软件开发-垂直应用软件,300830
17,600578.SH,公用事业-电力-火电,600578
33,002530.SZ,机械设备-通用设备-其他通用设备,002530
33,300840.SZ,纺织服饰-服装家纺-服装,300840
33,300004.SZ,机械设备-专用设备-其他专用设备,300004
33,002139.SZ,电子-消费电子-消费电子零部件及组装,002139
17,688528.SH,机械设备-通用设备-仪器仪表,688528
33,301232.SZ,电力设备-风电设备-风电零部件,301232
17,600879.SH,国防军工-军工装备-航天装备,600879
17,605580.SH,公用事业-电力-热力,605580
17,601100.SH,机械设备-工程机械-工程机械Ⅲ,601100
33,002367.SZ,机械设备-专用设备-楼宇设备,002367
33,002445.SZ,机械设备-通用设备-金属制品,002445
33,300466.SZ,机械设备-通用设备-仪器仪表,300466
33,002183.SZ,商贸零售-贸易-贸易Ⅲ,002183
17,603929.SH,建筑装饰-建筑装饰-专业工程,603929
33,002721.SZ,纺织服饰-服装家纺-饰品,002721
33,000967.SZ,环保-环保设备-环保设备Ⅲ,000967
17,600602.SH,计算机-软件开发-垂直应用软件,600602
17,603596.SH,汽车-汽车零部件-底盘与发动机系统,603596
33,300562.SZ,医药生物-医疗器械-医疗设备,300562
33,301316.SZ,计算机-IT服务-IT服务Ⅲ,301316
17,688275.SH,电力设备-电池-电池化学品,688275
33,301135.SZ,家用电器-白色家电-家电零部件,301135
33,002876.SZ,电子-光学光电子-面板,002876
33,300721.SZ,基础化工-化学制品-其他化学制品,300721
33,301658.SZ,电力设备-光伏设备-逆变器,301658
33,301683.SZ,基础化工-化学制品-涂料油墨,301683
33,002044.SZ,医药生物-医疗服务-医院,002044
33,300481.SZ,电子-电子化学品-电子化学品Ⅲ,300481
33,002733.SZ,电力设备-电池-其他电池,002733
33,300141.SZ,电力设备-电网设备-输变电设备,300141
17,603986.SH,电子-半导体-数字芯片设计,603986
151,920010.BJ,公用事业-燃气-燃气Ⅲ,920010
17,605155.SH,轻工制造-家居用品-其他家居用品,605155
33,300062.SZ,电力设备-电网设备-输变电设备,300062
17,603042.SH,通信-通信设备-通信线缆及配套,603042
33,002383.SZ,国防军工-军工电子-军工电子Ⅲ,002383
151,920351.BJ,交通运输-物流-物流Ⅲ,920351
151,920665.BJ,基础化工-橡胶制品-其他橡胶制品,920665
33,300488.SZ,机械设备-通用设备-金属制品,300488
33,301078.SZ,商贸零售-零售-专业连锁,301078
33,001380.SZ,汽车-汽车零部件-底盘与发动机系统,001380
17,688223.SH,电力设备-光伏设备-光伏电池组件,688223
33,002581.SZ,医药生物-生物制品-其他生物制品,002581
33,000417.SZ,商贸零售-零售-百货零售,000417
33,300293.SZ,机械设备-专用设备-其他专用设备,300293
33,301012.SZ,电力设备-电网设备-输变电设备,301012
17,600605.SH,商贸零售-零售-商业物业经营,600605
33,300241.SZ,电子-光学光电子-LED,300241
33,000759.SZ,商贸零售-零售-百货零售,000759
33,002789.SZ,建筑装饰-建筑装饰-装饰园林,002789
17,688750.SH,有色金属-小金属-其他小金属,688750
151,920111.BJ,电力设备-电网设备-输变电设备,920111
33,300307.SZ,机械设备-专用设备-纺织服装设备,300307
17,600851.SH,医药生物-化学制药-化学制剂,600851
17,603416.SH,机械设备-自动化设备-机器人,603416
151,920177.BJ,机械设备-专用设备-其他专用设备,920177
17,600684.SH,房地产-房地产-房地产服务,600684
151,920509.BJ,机械设备-通用设备-仪器仪表,920509
17,688658.SH,医药生物-化学制药-化学制剂,688658
33,301357.SZ,国防军工-军工装备-地面兵装,301357
151,920271.BJ,汽车-汽车零部件-底盘与发动机系统,920271
33,300364.SZ,传媒-文化传媒-数字媒体,300364
151,920086.BJ,汽车-汽车零部件-底盘与发动机系统,920086
33,002323.SZ,建筑装饰-建筑装饰-专业工程,002323
33,000752.SZ,食品饮料-饮料制造-啤酒,000752
17,688816.SH,机械设备-自动化设备-其他自动化设备,688816
17,600712.SH,商贸零售-零售-百货零售,600712
33,301008.SZ,家用电器-白色家电-家电零部件,301008
33,300528.SZ,传媒-影视院线-影视院线Ⅲ,300528
33,300879.SZ,机械设备-专用设备-农用机械,300879
151,920039.BJ,社会服务-其他社会服务-专业服务,920039
33,300959.SZ,通信-通信服务-通信应用增值服务,300959
33,002189.SZ,国防军工-军工电子-军工电子Ⅲ,002189
33,300232.SZ,电子-光学光电子-LED,300232
33,301069.SZ,基础化工-化学原料-其他化学原料,301069
33,002384.SZ,电子-元件-印制电路板,002384
17,688218.SH,机械设备-自动化设备-机器人,688218
33,300175.SZ,农林牧渔-农产品加工-果蔬加工,300175
17,600860.SH,机械设备-通用设备-金属制品,600860
17,688550.SH,电子-电子化学品-电子化学品Ⅲ,688550
151,920837.BJ,汽车-汽车零部件-底盘与发动机系统,920837
33,002810.SZ,基础化工-化学制品-其他化学制品,002810
33,301268.SZ,机械设备-通用设备-金属制品,301268
22,603189.SH,计算机-软件开发-垂直应用软件,603189
17,601137.SH,有色金属-金属新材料-其他金属新材料,601137
33,002296.SZ,通信-通信设备-通信网络设备及器件,002296
17,688349.SH,电力设备-风电设备-风电整机,688349
151,920375.BJ,电力设备-电网设备-电气自控设备,920375
17,603335.SH,汽车-汽车零部件-轮胎轮毂,603335
33,300375.SZ,汽车-汽车零部件-底盘与发动机系统,300375
33,002596.SZ,建筑材料-建筑材料-水泥,002596
33,000727.SZ,电子-光学光电子-面板,000727
33,300450.SZ,电力设备-电池-锂电专用设备,300450
17,688030.SH,计算机-软件开发-横向通用软件,688030
33,300507.SZ,汽车-汽车零部件-底盘与发动机系统,300507
22,603825.SH,传媒-文化传媒-广告营销,603825
33,301002.SZ,电子-光学光电子-LED,301002
33,300757.SZ,机械设备-自动化设备-其他自动化设备,300757
33,002640.SZ,商贸零售-互联网电商-互联网电商Ⅲ,002640
151,920022.BJ,汽车-汽车零部件-底盘与发动机系统,920022
151,920706.BJ,机械设备-工程机械-工程机械Ⅲ,920706
33,300798.SZ,基础化工-化学制品-纺织化学用品,300798
33,301150.SZ,电力设备-电池-锂电池,301150
33,001301.SZ,电力设备-电池-电池化学品,001301
33,300443.SZ,电力设备-风电设备-风电零部件,300443
17,688616.SH,电力设备-电网设备-电气自控设备,688616
33,002279.SZ,计算机-软件开发-横向通用软件,002279
17,603351.SH,医药生物-化学制药-原料药,603351
33,300926.SZ,汽车-汽车零部件-其他汽车零部件,300926
151,920122.BJ,社会服务-其他社会服务-专业服务,920122
151,920976.BJ,计算机-计算机设备-安防设备,920976
33,300698.SZ,通信-通信设备-通信网络设备及器件,300698
33,003031.SZ,通信-通信设备-通信终端及配件,003031
33,002420.SZ,综合-综合-综合Ⅲ,002420
17,688697.SH,机械设备-通用设备-机床工具,688697
17,600560.SH,机械设备-专用设备-能源及重型设备,600560
