code,market_code,所属同花顺行业,股票代码
688176,17,医药生物-化学制药-化学制剂,688176.SH
688157,17,基础化工-化学制品-涂料油墨,688157.SH
002594,33,汽车-汽车整车-乘用车,002594.SZ
300661,33,电子-半导体-模拟芯片设计,300661.SZ
603888,17,传媒-文化传媒-数字媒体,603888.SH
002907,33,医药生物-中药-中药Ⅲ,002907.SZ
002153,33,计算机-软件开发-垂直应用软件,002153.SZ
301383,33,电子-消费电子-消费电子零部件及组装,301383.SZ
300639,33,医药生物-医疗器械-体外诊断,300639.SZ
002034,33,环保-环境治理-固废治理,002034.SZ
301538,33,基础化工-塑料制品-改性塑料,301538.SZ
000518,33,医药生物-生物制品-其他生物制品,000518.SZ
600682,17,综合-综合-综合Ⅲ,600682.SH
002881,33,通信-通信设备-通信终端及配件,002881.SZ
000036,33,房地产-房地产-住宅开发,000036.SZ
600790,17,商贸零售-零售-商业物业经营,600790.SH
300679,33,电子-消费电子-消费电子零部件及组装,300679.SZ
920266,151,医药生物-中药-中药Ⅲ,920266.BJ
920833,151,机械设备-通用设备-其他通用设备,920833.BJ
920278,151,医药生物-医疗器械-医疗设备,920278.BJ
603258,17,传媒-游戏-游戏Ⅲ,603258.SH
002324,33,基础化工-塑料制品-改性塑料,002324.SZ
300457,33,电力设备-电池-锂电专用设备,300457.SZ
300292,33,通信-通信服务-通信应用增值服务,300292.SZ
300768,33,计算机-软件开发-横向通用软件,300768.SZ
688765,17,医药生物-生物制品-血液制品,688765.SH
300461,33,机械设备-自动化设备-其他自动化设备,300461.SZ
300075,33,计算机-软件开发-垂直应用软件,300075.SZ
920130,151,计算机-IT服务-IT服务Ⅲ,920130.BJ
601901,17,非银金融-证券-证券Ⅲ,601901.SH
300253,33,计算机-软件开发-垂直应用软件,300253.SZ
300231,33,计算机-IT服务-IT服务Ⅲ,300231.SZ
688225,17,计算机-软件开发-横向通用软件,688225.SH
002158,33,机械设备-通用设备-制冷空调设备,002158.SZ
920415,151,计算机-软件开发-垂直应用软件,920415.BJ
301076,33,基础化工-化学制品-其他化学制品,301076.SZ
300059,33,非银金融-证券-证券Ⅲ,300059.SZ
688768,17,机械设备-通用设备-仪器仪表,688768.SH
920675,151,基础化工-非金属材料-非金属材料Ⅲ,920675.BJ
688416,17,电子-半导体-数字芯片设计,688416.SH
920870,151,机械设备-通用设备-机床工具,920870.BJ
002771,33,计算机-IT服务-IT服务Ⅲ,002771.SZ
688218,17,机械设备-自动化设备-机器人,688218.SH
301150,33,电力设备-电池-锂电池,301150.SZ
301023,33,电力设备-电机-电机Ⅲ,301023.SZ
688687,17,医药生物-化学制药-化学制剂,688687.SH
300055,33,石油石化-石油加工贸易-石油加工,300055.SZ
300844,33,建筑装饰-建筑装饰-工程咨询服务,300844.SZ
000826,33,环保-环境治理-综合环境治理,000826.SZ
301089,33,医药生物-化学制药-原料药,301089.SZ
002638,33,电子-光学光电子-LED,002638.SZ
000949,33,基础化工-化学纤维-氨纶,000949.SZ
002082,33,医药生物-中药-中药Ⅲ,002082.SZ
300184,33,电子-其他电子-其他电子Ⅲ,300184.SZ
688630,17,机械设备-专用设备-其他专用设备,688630.SH
301122,33,医药生物-医疗器械-医疗耗材,301122.SZ
920953,151,计算机-IT服务-IT服务Ⅲ,920953.BJ
603355,17,家用电器-小家电-小家电Ⅲ,603355.SH
603138,17,计算机-软件开发-横向通用软件,603138.SH
002951,33,电力设备-其他电源设备-其他电源设备Ⅲ,002951.SZ
603630,17,美容护理-美容护理-化妆品,603630.SH
300608,33,计算机-软件开发-垂直应用软件,300608.SZ
000531,33,公用事业-电力-火电,000531.SZ
920184,151,计算机-IT服务-IT服务Ⅲ,920184.BJ
920007,151,电力设备-光伏设备-光伏辅材,920007.BJ
300327,33,电子-半导体-数字芯片设计,300327.SZ
688049,17,电子-半导体-数字芯片设计,688049.SH
300983,33,建筑装饰-建筑装饰-工程咨询服务,300983.SZ
002463,33,电子-元件-印制电路板,002463.SZ
605336,22,家用电器-厨卫电器-厨卫电器Ⅲ,605336.SH
600267,17,医药生物-化学制药-化学制剂,600267.SH
600580,17,电力设备-电机-电机Ⅲ,600580.SH
301626,33,电子-消费电子-消费电子零部件及组装,301626.SZ
920926,151,家用电器-小家电-小家电Ⅲ,920926.BJ
603272,22,轻工制造-家居用品-其他家居用品,603272.SH
002095,33,传媒-文化传媒-数字媒体,002095.SZ
603161,17,汽车-汽车零部件-底盘与发动机系统,603161.SH
300474,33,国防军工-军工电子-军工电子Ⅲ,300474.SZ
002191,33,轻工制造-包装印刷-包装,002191.SZ
301491,33,电子-消费电子-消费电子零部件及组装,301491.SZ
000752,33,食品饮料-饮料制造-啤酒,000752.SZ
002832,33,纺织服饰-服装家纺-服装,002832.SZ
601118,17,农林牧渔-种植业与林业-其他种植业,601118.SH
688499,17,电力设备-电池-锂电专用设备,688499.SH
601001,17,煤炭-煤炭开采加工-煤炭开采,601001.SH
300943,33,机械设备-通用设备-金属制品,300943.SZ
600643,17,非银金融-多元金融-多元金融Ⅲ,600643.SH
603822,22,基础化工-化学制品-其他化学制品,603822.SH
605166,17,基础化工-化学纤维-其他纤维,605166.SH
002810,33,基础化工-化学制品-其他化学制品,002810.SZ
002177,33,商贸零售-零售-商业物业经营,002177.SZ
000711,33,环保-环境治理-综合环境治理,000711.SZ
301000,33,汽车-汽车零部件-其他汽车零部件,301000.SZ
601162,17,非银金融-证券-证券Ⅲ,601162.SH
688018,17,电子-半导体-数字芯片设计,688018.SH
601628,17,非银金融-保险-保险Ⅲ,601628.SH
920171,151,计算机-IT服务-IT服务Ⅲ,920171.BJ
301290,33,医药生物-医疗器械-医疗耗材,301290.SZ
920781,151,机械设备-专用设备-能源及重型设备,920781.BJ
688262,17,电子-半导体-数字芯片设计,688262.SH
600381,22,食品饮料-食品加工制造-其他食品,600381.SH
000995,33,食品饮料-白酒-白酒Ⅲ,000995.SZ
605196,17,电力设备-电网设备-线缆部件及其他,605196.SH
300418,33,传媒-游戏-游戏Ⅲ,300418.SZ
603293,17,汽车-汽车零部件-汽车电子电气系统,603293.SH
300128,33,电力设备-电池-锂电专用设备,300128.SZ
600850,17,计算机-IT服务-IT服务Ⅲ,600850.SH
300561,33,计算机-软件开发-垂直应用软件,300561.SZ
920950,151,机械设备-通用设备-其他通用设备,920950.BJ
002667,33,有色金属-能源金属-锂,002667.SZ
002360,33,基础化工-化学制品-民爆用品,002360.SZ
301628,33,电子-元件-印制电路板,301628.SZ
300146,33,食品饮料-食品加工制造-其他食品,300146.SZ
002789,33,建筑装饰-建筑装饰-装饰园林,002789.SZ
603271,17,有色金属-工业金属-铝,603271.SH
300449,33,计算机-计算机设备-安防设备,300449.SZ
301630,33,电子-电子化学品-电子化学品Ⅲ,301630.SZ
300991,33,电子-其他电子-其他电子Ⅲ,300991.SZ
605186,17,机械设备-自动化设备-其他自动化设备,605186.SH
603429,22,轻工制造-包装印刷-包装,603429.SH
600737,17,农林牧渔-农产品加工-其他农产品加工,600737.SH
301105,33,机械设备-专用设备-印刷包装机械,301105.SZ
603890,17,电子-消费电子-消费电子零部件及组装,603890.SH
300341,33,医药生物-医疗器械-医疗设备,300341.SZ
920392,151,轻工制造-包装印刷-包装,920392.BJ
300580,33,汽车-汽车零部件-底盘与发动机系统,300580.SZ
300925,33,计算机-软件开发-垂直应用软件,300925.SZ
000534,33,医药生物-生物制品-其他生物制品,000534.SZ
002031,33,机械设备-专用设备-其他专用设备,002031.SZ
300133,33,传媒-影视院线-影视院线Ⅲ,300133.SZ
002062,33,建筑装饰-建筑装饰-基础建设,002062.SZ
002514,33,机械设备-通用设备-金属制品,002514.SZ
605066,17,电力设备-电网设备-输变电设备,605066.SH
300187,33,环保-环境治理-综合环境治理,300187.SZ
600478,17,电力设备-电池-锂电池,600478.SH
601208,17,基础化工-塑料制品-膜材料,601208.SH
002217,33,电子-光学光电子-面板,002217.SZ
600063,17,基础化工-化学纤维-其他纤维,600063.SH
603305,17,汽车-汽车零部件-底盘与发动机系统,603305.SH
002195,33,计算机-IT服务-IT服务Ⅲ,002195.SZ
688321,17,医药生物-化学制药-化学制剂,688321.SH
002906,33,汽车-汽车零部件-汽车电子电气系统,002906.SZ
300226,33,计算机-软件开发-垂直应用软件,300226.SZ
920522,151,电力设备-电池-锂电专用设备,920522.BJ
603216,17,轻工制造-家居用品-定制家居,603216.SH
920110,151,电力设备-其他电源设备-其他电源设备Ⅲ,920110.BJ
002837,33,机械设备-专用设备-其他专用设备,002837.SZ
603007,17,汽车-汽车零部件-底盘与发动机系统,603007.SH
603728,17,电力设备-电机-电机Ⅲ,603728.SH
600292,17,公用事业-电力-水电,600292.SH
300049,33,医药生物-医疗器械-医疗设备,300049.SZ
300681,33,汽车-汽车零部件-汽车电子电气系统,300681.SZ
603777,17,食品饮料-食品加工制造-休闲食品,603777.SH
920230,151,医药生物-化学制药-原料药,920230.BJ
601699,17,煤炭-煤炭开采加工-煤炭开采,601699.SH
688484,17,电子-半导体-模拟芯片设计,688484.SH
600100,17,计算机-计算机设备-其他计算机设备,600100.SH
300686,33,电子-消费电子-消费电子零部件及组装,300686.SZ
300964,33,电子-元件-印制电路板,300964.SZ
002726,33,食品饮料-食品加工制造-肉制品,002726.SZ
688797,17,电子-半导体-半导体材料,688797.SH
688025,17,机械设备-自动化设备-激光设备,688025.SH
300047,33,计算机-软件开发-垂直应用软件,300047.SZ
600259,17,有色金属-小金属-稀土,600259.SH
300287,33,计算机-IT服务-IT服务Ⅲ,300287.SZ
002152,33,计算机-计算机设备-其他计算机设备,002152.SZ
300131,33,电子-其他电子-其他电子Ⅲ,300131.SZ
300348,33,计算机-软件开发-垂直应用软件,300348.SZ
600797,17,计算机-IT服务-IT服务Ⅲ,600797.SH
300715,33,建筑材料-建筑材料-其他建材,300715.SZ
002011,33,家用电器-白色家电-家电零部件,002011.SZ
000802,33,传媒-影视院线-影视院线Ⅲ,000802.SZ
688027,17,通信-通信设备-通信终端及配件,688027.SH
300254,33,医药生物-化学制药-化学制剂,300254.SZ
002971,33,基础化工-化学制品-其他化学制品,002971.SZ
920748,151,计算机-IT服务-IT服务Ⅲ,920748.BJ
688621,17,医药生物-医疗服务-医疗研发外包,688621.SH
000403,33,医药生物-生物制品-血液制品,000403.SZ
002422,33,医药生物-化学制药-化学制剂,002422.SZ
688257,17,机械设备-通用设备-金属制品,688257.SH
301135,33,家用电器-白色家电-家电零部件,301135.SZ
300624,33,计算机-软件开发-横向通用软件,300624.SZ
603087,17,医药生物-生物制品-其他生物制品,603087.SH
300678,33,计算机-IT服务-IT服务Ⅲ,300678.SZ
920018,151,电力设备-电网设备-线缆部件及其他,920018.BJ
920445,151,轻工制造-家居用品-其他家居用品,920445.BJ
688981,17,电子-半导体-集成电路制造,688981.SH
600977,17,传媒-影视院线-影视院线Ⅲ,600977.SH
600449,17,建筑材料-建筑材料-水泥,600449.SH
300122,33,医药生物-生物制品-疫苗,300122.SZ
920523,151,电力设备-电池-锂电池,920523.BJ
600222,17,医药生物-中药-中药Ⅲ,600222.SH
301458,33,电子-元件-被动元件,301458.SZ
300695,33,汽车-汽车零部件-轮胎轮毂,300695.SZ
001358,33,基础化工-化学制品-其他化学制品,001358.SZ
688117,17,医药生物-化学制药-化学制剂,688117.SH
301363,33,医药生物-医疗器械-医疗设备,301363.SZ
920237,151,电力设备-电池-锂电池,920237.BJ
000829,33,商贸零售-零售-专业连锁,000829.SZ
002782,33,电子-其他电子-其他电子Ⅲ,002782.SZ
301631,33,汽车-汽车零部件-汽车电子电气系统,301631.SZ
300750,33,电力设备-电池-锂电池,300750.SZ
603960,17,汽车-汽车零部件-底盘与发动机系统,603960.SH
688209,17,电子-半导体-模拟芯片设计,688209.SH
300930,33,有色金属-金属新材料-其他金属新材料,300930.SZ
301071,33,基础化工-非金属材料-非金属材料Ⅲ,301071.SZ
002407,33,基础化工-化学制品-氟化工,002407.SZ
688802,17,电子-半导体-数字芯片设计,688802.SH
920821,151,电子-元件-印制电路板,920821.BJ
600751,17,交通运输-港口航运-航运,600751.SH
688718,17,环保-环保设备-环保设备Ⅲ,688718.SH
300368,33,计算机-计算机设备-其他计算机设备,300368.SZ
688302,17,医药生物-化学制药-化学制剂,688302.SH
300209,33,商贸零售-互联网电商-互联网电商Ⅲ,300209.SZ
600927,17,非银金融-多元金融-多元金融Ⅲ,600927.SH
603116,17,纺织服饰-服装家纺-鞋帽及其他,603116.SH
600777,17,石油石化-油气开采及服务-油气开采,600777.SH
688498,17,电子-半导体-分立器件,688498.SH
688293,17,医药生物-医疗服务-医疗研发外包,688293.SH
920058,151,汽车-汽车服务及其他-其他运输设备,920058.BJ
000878,33,有色金属-工业金属-铜,000878.SZ
300603,33,通信-通信服务-通信工程及服务,300603.SZ
000559,33,汽车-汽车零部件-底盘与发动机系统,000559.SZ
601360,17,计算机-软件开发-横向通用软件,601360.SH
002414,33,国防军工-军工电子-军工电子Ⅲ,002414.SZ
300308,33,通信-通信设备-通信网络设备及器件,300308.SZ
002797,33,非银金融-证券-证券Ⅲ,002797.SZ
603626,17,电子-消费电子-消费电子零部件及组装,603626.SH
688809,17,电子-半导体-半导体设备,688809.SH
300206,33,医药生物-医疗器械-医疗设备,300206.SZ
002426,33,电子-消费电子-消费电子零部件及组装,002426.SZ
300636,33,医药生物-化学制药-原料药,300636.SZ
688180,17,医药生物-生物制品-其他生物制品,688180.SH
300672,33,电子-半导体-数字芯片设计,300672.SZ
600726,17,煤炭-煤炭开采加工-煤炭开采,600726.SH
301315,33,计算机-软件开发-横向通用软件,301315.SZ
002980,33,电力设备-电网设备-电气自控设备,002980.SZ
688001,17,机械设备-专用设备-其他专用设备,688001.SH
601375,17,非银金融-证券-证券Ⅲ,601375.SH
301479,33,电子-光学光电子-光学元件,301479.SZ
603979,17,有色金属-工业金属-铜,603979.SH
600864,17,非银金融-证券-证券Ⅲ,600864.SH
000681,33,传媒-文化传媒-数字媒体,000681.SZ
000026,33,纺织服饰-服装家纺-饰品,000026.SZ
600503,17,房地产-房地产-住宅开发,600503.SH
000721,33,社会服务-旅游及酒店-餐饮,000721.SZ
688813,17,机械设备-专用设备-其他专用设备,688813.SH
920047,151,医药生物-生物制品-其他生物制品,920047.BJ
600201,17,农林牧渔-养殖业-动物保健,600201.SH
688269,17,基础化工-化学制品-其他化学制品,688269.SH
301600,33,计算机-计算机设备-其他计算机设备,301600.SZ
600199,17,食品饮料-白酒-白酒Ⅲ,600199.SH
000963,33,医药生物-化学制药-化学制剂,000963.SZ
688693,17,电子-半导体-分立器件,688693.SH
920931,151,机械设备-专用设备-能源及重型设备,920931.BJ
002167,33,有色金属-小金属-其他小金属,002167.SZ
600208,17,房地产-房地产-住宅开发,600208.SH
920223,151,机械设备-通用设备-金属制品,920223.BJ
603667,17,机械设备-通用设备-金属制品,603667.SH
920019,151,建筑装饰-建筑装饰-专业工程,920019.BJ
300124,33,机械设备-自动化设备-工控设备,300124.SZ
002848,33,家用电器-黑色家电-其他黑色家电,002848.SZ
600571,17,计算机-软件开发-垂直应用软件,600571.SH
301662,33,电力设备-电池-锂电专用设备,301662.SZ
301584,33,医药生物-医药商业-医药流通,301584.SZ
300324,33,计算机-计算机设备-其他计算机设备,300324.SZ
002515,33,食品饮料-食品加工制造-肉制品,002515.SZ
301513,33,电力设备-电池-锂电专用设备,301513.SZ
002396,33,通信-通信设备-通信网络设备及器件,002396.SZ
002334,33,机械设备-自动化设备-工控设备,002334.SZ
600506,17,石油石化-石油加工贸易-石油加工,600506.SH
000715,33,商贸零售-零售-百货零售,000715.SZ
600126,17,钢铁-钢铁-普钢,600126.SH
603919,17,食品饮料-白酒-白酒Ⅲ,603919.SH
301173,33,汽车-汽车零部件-车身附件及饰件,301173.SZ
600839,17,家用电器-黑色家电-彩电,600839.SH
603033,17,基础化工-橡胶制品-其他橡胶制品,603033.SH
920639,151,电力设备-电网设备-线缆部件及其他,920639.BJ
603439,17,医药生物-中药-中药Ⅲ,603439.SH
300709,33,电子-消费电子-消费电子零部件及组装,300709.SZ
920183,151,电子-消费电子-品牌消费电子,920183.BJ
300852,33,电子-元件-印制电路板,300852.SZ
600733,17,汽车-汽车整车-乘用车,600733.SH
002429,33,家用电器-黑色家电-彩电,002429.SZ
300493,33,电子-其他电子-其他电子Ⅲ,300493.SZ
603610,17,轻工制造-家居用品-成品家居,603610.SH
600588,17,计算机-软件开发-横向通用软件,600588.SH
300251,33,传媒-影视院线-影视院线Ⅲ,300251.SZ
603578,17,家用电器-白色家电-家电零部件,603578.SH
688208,17,计算机-计算机设备-其他计算机设备,688208.SH
688611,17,电力设备-电网设备-电气自控设备,688611.SH
300973,33,食品饮料-食品加工制造-休闲食品,300973.SZ
300411,33,机械设备-专用设备-其他专用设备,300411.SZ
688112,17,机械设备-通用设备-仪器仪表,688112.SH
300647,33,电子-消费电子-消费电子零部件及组装,300647.SZ
301222,33,电力设备-电池-其他电池,301222.SZ
603124,17,有色金属-金属新材料-其他金属新材料,603124.SH
688280,17,汽车-汽车零部件-底盘与发动机系统,688280.SH
688331,17,医药生物-生物制品-其他生物制品,688331.SH
601212,17,有色金属-工业金属-铜,601212.SH
002957,33,机械设备-自动化设备-工控设备,002957.SZ
002190,33,汽车-汽车零部件-其他汽车零部件,002190.SZ
300674,33,计算机-IT服务-IT服务Ⅲ,300674.SZ
301097,33,医药生物-医疗器械-医疗耗材,301097.SZ
000415,33,非银金融-多元金融-多元金融Ⅲ,000415.SZ
600150,17,国防军工-军工装备-航海装备,600150.SH
000970,33,有色金属-金属新材料-磁性材料,000970.SZ
300816,33,汽车-汽车零部件-其他汽车零部件,300816.SZ
300182,33,传媒-影视院线-影视院线Ⅲ,300182.SZ
920735,151,医药生物-化学制药-化学制剂,920735.BJ
301408,33,医药生物-医药商业-药店,301408.SZ
920204,151,轻工制造-包装印刷-包装,920204.BJ
920427,151,建筑装饰-建筑装饰-工程咨询服务,920427.BJ
603516,17,计算机-计算机设备-其他计算机设备,603516.SH
603976,17,医药生物-医疗器械-医疗耗材,603976.SH
300618,33,有色金属-能源金属-钴,300618.SZ
002402,33,家用电器-白色家电-家电零部件,002402.SZ
300501,33,轻工制造-包装印刷-包装,300501.SZ
002155,33,有色金属-贵金属-贵金属Ⅲ,002155.SZ
920932,151,计算机-软件开发-垂直应用软件,920932.BJ
301413,33,机械设备-通用设备-仪器仪表,301413.SZ
688017,17,机械设备-自动化设备-机器人,688017.SH
600875,17,电力设备-其他电源设备-其他电源设备Ⅲ,600875.SH
002261,33,计算机-软件开发-垂直应用软件,002261.SZ
300375,33,汽车-汽车零部件-底盘与发动机系统,300375.SZ
920505,151,机械设备-通用设备-金属制品,920505.BJ
000751,33,有色金属-工业金属-铅锌,000751.SZ
600103,17,轻工制造-造纸-造纸Ⅲ,600103.SH
301361,33,电力设备-电网设备-输变电设备,301361.SZ
300839,33,石油石化-石油加工贸易-石油加工,300839.SZ
301165,33,通信-通信设备-通信网络设备及器件,301165.SZ
300238,33,医药生物-医疗器械-医疗耗材,300238.SZ
300086,33,医药生物-化学制药-化学制剂,300086.SZ
920003,151,建筑装饰-建筑装饰-工程咨询服务,920003.BJ
601601,17,非银金融-保险-保险Ⅲ,601601.SH
002050,33,家用电器-白色家电-家电零部件,002050.SZ
920017,151,医药生物-化学制药-化学制剂,920017.BJ
920592,151,计算机-软件开发-垂直应用软件,920592.BJ
300504,33,通信-通信设备-通信终端及配件,300504.SZ
601101,17,煤炭-煤炭开采加工-煤炭开采,601101.SH
603083,17,通信-通信设备-通信终端及配件,603083.SH
600980,17,机械设备-专用设备-能源及重型设备,600980.SH
688805,17,医药生物-医疗器械-医疗设备,688805.SH
601869,17,通信-通信设备-通信线缆及配套,601869.SH
002819,33,机械设备-通用设备-仪器仪表,002819.SZ
002608,33,公用事业-电力-火电,002608.SZ
603648,17,交通运输-物流-物流Ⅲ,603648.SH
300525,33,计算机-软件开发-垂直应用软件,300525.SZ
301176,33,电子-元件-印制电路板,301176.SZ
300774,33,环保-环境治理-水务及水治理,300774.SZ
003043,33,电子-半导体-半导体设备,003043.SZ
603995,17,钢铁-钢铁-特钢,603995.SH
002815,33,电子-元件-印制电路板,002815.SZ
301683,33,基础化工-化学制品-涂料油墨,301683.SZ
002370,33,医药生物-化学制药-化学制剂,002370.SZ
688478,17,电子-半导体-半导体设备,688478.SH
688261,17,电子-半导体-分立器件,688261.SH
002384,33,电子-元件-印制电路板,002384.SZ
603121,17,汽车-汽车零部件-底盘与发动机系统,603121.SH
301265,33,环保-环境治理-固废治理,301265.SZ
600743,17,商贸零售-零售-商业物业经营,600743.SH
920100,151,电力设备-电机-电机Ⅲ,920100.BJ
601609,17,有色金属-工业金属-铜,601609.SH
600513,17,医药生物-化学制药-化学制剂,600513.SH
688719,17,电力设备-其他电源设备-其他电源设备Ⅲ,688719.SH
688068,17,医药生物-医疗器械-体外诊断,688068.SH
002379,33,有色金属-工业金属-铝,002379.SZ
300249,33,计算机-计算机设备-其他计算机设备,300249.SZ
301270,33,计算机-软件开发-横向通用软件,301270.SZ
688297,17,国防军工-军工装备-航空装备,688297.SH
688767,17,医药生物-医疗器械-体外诊断,688767.SH
688692,17,计算机-软件开发-横向通用软件,688692.SH
920374,151,通信-通信设备-其他通信设备,920374.BJ
000818,33,基础化工-化学原料-氯碱,000818.SZ
603122,17,医药生物-医药商业-医药流通,603122.SH
002114,33,有色金属-工业金属-铅锌,002114.SZ
300907,33,电力设备-电机-电机Ⅲ,300907.SZ
000617,33,非银金融-多元金融-多元金融Ⅲ,000617.SZ
603897,17,电力设备-电网设备-线缆部件及其他,603897.SH
300113,33,通信-通信服务-通信应用增值服务,300113.SZ
000032,33,建筑装饰-建筑装饰-专业工程,000032.SZ
688567,17,电力设备-电池-锂电池,688567.SH
688520,17,医药生物-生物制品-其他生物制品,688520.SH
688509,17,计算机-IT服务-IT服务Ⅲ,688509.SH
603063,17,电力设备-风电设备-风电零部件,603063.SH
000628,33,建筑装饰-建筑装饰-房屋建设,000628.SZ
300252,33,国防军工-军工电子-军工电子Ⅲ,300252.SZ
600293,17,建筑材料-建筑材料-玻璃玻纤,600293.SH
301312,33,机械设备-自动化设备-工控设备,301312.SZ
301360,33,机械设备-自动化设备-其他自动化设备,301360.SZ
300305,33,基础化工-塑料制品-膜材料,300305.SZ
688707,17,电力设备-电池-电池化学品,688707.SH
002378,33,有色金属-小金属-钨,002378.SZ
688155,17,电力设备-电池-锂电池,688155.SH
603123,17,非银金融-多元金融-多元金融Ⅲ,603123.SH
688128,17,机械设备-专用设备-其他专用设备,688128.SH
600673,17,综合-综合-综合Ⅲ,600673.SH
300693,33,电力设备-其他电源设备-其他电源设备Ⅲ,300693.SZ
603567,17,医药生物-中药-中药Ⅲ,603567.SH
920225,151,基础化工-橡胶制品-其他橡胶制品,920225.BJ
603955,17,建筑装饰-建筑装饰-装饰园林,603955.SH
688071,17,机械设备-专用设备-其他专用设备,688071.SH
688133,17,基础化工-化学制品-其他化学制品,688133.SH
002423,33,非银金融-多元金融-多元金融Ⅲ,002423.SZ
301609,33,电力设备-电网设备-电气自控设备,301609.SZ
301230,33,医药生物-医疗服务-医疗研发外包,301230.SZ
301591,33,基础化工-塑料制品-其他塑料制品,301591.SZ
300434,33,医药生物-化学制药-化学制剂,300434.SZ
002472,33,汽车-汽车零部件-底盘与发动机系统,002472.SZ
002154,33,纺织服饰-服装家纺-服装,002154.SZ
002038,33,医药生物-化学制药-化学制剂,002038.SZ
603519,17,家用电器-白色家电-家电零部件,603519.SH
301509,33,医药生物-医疗服务-医疗研发外包,301509.SZ
300611,33,汽车-汽车零部件-底盘与发动机系统,300611.SZ
600318,17,非银金融-多元金融-多元金融Ⅲ,600318.SH
300402,33,机械设备-通用设备-金属制品,300402.SZ
301328,33,电子-其他电子-其他电子Ⅲ,301328.SZ
688793,17,家用电器-小家电-小家电Ⅲ,688793.SH
605208,17,有色金属-工业金属-铝,605208.SH
688166,17,医药生物-化学制药-原料药,688166.SH
688658,17,医药生物-化学制药-化学制剂,688658.SH
603533,17,传媒-文化传媒-数字媒体,603533.SH
300115,33,电子-消费电子-消费电子零部件及组装,300115.SZ
300229,33,计算机-软件开发-垂直应用软件,300229.SZ
920086,151,汽车-汽车零部件-底盘与发动机系统,920086.BJ
920119,151,电力设备-电池-锂电专用设备,920119.BJ
603826,17,基础化工-非金属材料-非金属材料Ⅲ,603826.SH
300011,33,机械设备-轨交设备-轨交设备Ⅲ,300011.SZ
000530,33,机械设备-通用设备-制冷空调设备,000530.SZ
300616,33,轻工制造-家居用品-定制家居,300616.SZ
601666,17,煤炭-煤炭开采加工-煤炭开采,601666.SH
688109,17,计算机-软件开发-垂直应用软件,688109.SH
688690,17,医药生物-化学制药-原料药,688690.SH
002437,33,医药生物-化学制药-化学制剂,002437.SZ
000519,33,国防军工-军工装备-地面兵装,000519.SZ
603118,17,通信-通信设备-通信终端及配件,603118.SH
301031,33,电子-其他电子-其他电子Ⅲ,301031.SZ
300467,33,传媒-游戏-游戏Ⅲ,300467.SZ
301331,33,医药生物-中药-中药Ⅲ,301331.SZ
688360,17,机械设备-通用设备-其他通用设备,688360.SH
000657,33,有色金属-小金属-钨,000657.SZ
603920,17,电子-元件-印制电路板,603920.SH
920982,151,美容护理-美容护理-医疗美容,920982.BJ
301208,33,计算机-IT服务-IT服务Ⅲ,301208.SZ
603106,17,计算机-计算机设备-其他计算机设备,603106.SH
920809,151,电力设备-电池-电池化学品,920809.BJ
300996,33,计算机-软件开发-垂直应用软件,300996.SZ
688566,17,医药生物-化学制药-化学制剂,688566.SH
688698,17,机械设备-自动化设备-工控设备,688698.SH
600192,17,电力设备-电网设备-输变电设备,600192.SH
001696,33,机械设备-通用设备-其他通用设备,001696.SZ
300736,33,电子-其他电子-其他电子Ⅲ,300736.SZ
920145,151,环保-环保设备-环保设备Ⅲ,920145.BJ
300578,33,通信-通信服务-通信应用增值服务,300578.SZ
300617,33,电力设备-电网设备-输变电设备,300617.SZ
920553,151,机械设备-专用设备-印刷包装机械,920553.BJ
920126,151,机械设备-专用设备-能源及重型设备,920126.BJ
002368,33,计算机-IT服务-IT服务Ⅲ,002368.SZ
688160,17,机械设备-自动化设备-工控设备,688160.SH
920030,151,汽车-汽车服务及其他-汽车服务,920030.BJ
300067,33,基础化工-化学制品-纺织化学用品,300067.SZ
600608,21,商贸零售-贸易-贸易Ⅲ,600608.SH
688545,17,电子-电子化学品-电子化学品Ⅲ,688545.SH
688629,17,国防军工-军工电子-军工电子Ⅲ,688629.SH
300522,33,基础化工-化学制品-涂料油墨,300522.SZ
300853,33,机械设备-自动化设备-机器人,300853.SZ
301002,33,电子-光学光电子-LED,301002.SZ
301389,33,电子-消费电子-消费电子零部件及组装,301389.SZ
603186,17,电子-元件-印制电路板,603186.SH
603663,17,基础化工-非金属材料-非金属材料Ⅲ,603663.SH
920249,151,通信-通信设备-通信终端及配件,920249.BJ
000009,33,电力设备-电池-电池化学品,000009.SZ
603090,17,机械设备-通用设备-其他通用设备,603090.SH
301018,33,机械设备-通用设备-制冷空调设备,301018.SZ
002229,33,计算机-IT服务-IT服务Ⅲ,002229.SZ
000712,33,非银金融-证券-证券Ⅲ,000712.SZ
301227,33,轻工制造-家居用品-定制家居,301227.SZ
688711,17,电子-半导体-分立器件,688711.SH
688221,17,医药生物-化学制药-化学制剂,688221.SH
688038,17,计算机-软件开发-垂直应用软件,688038.SH
301226,33,机械设备-通用设备-其他通用设备,301226.SZ
920227,151,计算机-IT服务-IT服务Ⅲ,920227.BJ
002747,33,机械设备-自动化设备-机器人,002747.SZ
300127,33,有色金属-金属新材料-磁性材料,300127.SZ
300153,33,电力设备-其他电源设备-其他电源设备Ⅲ,300153.SZ
688095,17,计算机-软件开发-横向通用软件,688095.SH
