股票代码,code,market_code,所属同花顺行业
000938.SZ,000938,33,计算机-IT服务-IT服务Ⅲ
001210.SZ,001210,33,公用事业-电力-热力
300228.SZ,300228,33,机械设备-通用设备-金属制品
300746.SZ,300746,33,计算机-IT服务-IT服务Ⅲ
002273.SZ,002273,33,电子-光学光电子-光学元件
600968.SH,600968,17,石油石化-油气开采及服务-油服工程
002596.SZ,002596,33,建筑材料-建筑材料-水泥
601399.SH,601399,17,机械设备-专用设备-能源及重型设备
300314.SZ,300314,33,医药生物-医疗器械-医疗设备
601601.SH,601601,17,非银金融-保险-保险Ⅲ
300789.SZ,300789,33,计算机-计算机设备-其他计算机设备
600000.SH,600000,17,银行-银行-股份制银行
600858.SH,600858,17,商贸零售-零售-百货零售
002286.SZ,002286,33,农林牧渔-农产品加工-其他农产品加工
002035.SZ,002035,33,家用电器-厨卫电器-厨卫电器Ⅲ
300122.SZ,300122,33,医药生物-生物制品-疫苗
601699.SH,601699,17,煤炭-煤炭开采加工-煤炭开采
301448.SZ,301448,33,机械设备-通用设备-其他通用设备
300452.SZ,300452,33,医药生物-化学制药-原料药
002995.SZ,002995,33,传媒-文化传媒-广告营销
600982.SH,600982,17,公用事业-电力-热力
000596.SZ,000596,33,食品饮料-白酒-白酒Ⅲ
000923.SZ,000923,33,钢铁-钢铁-冶钢原料
300653.SZ,300653,33,医药生物-医疗器械-医疗耗材
600098.SH,600098,17,公用事业-电力-火电
002798.SZ,002798,33,轻工制造-家居用品-瓷砖地板
301361.SZ,301361,33,电力设备-电网设备-输变电设备
605577.SH,605577,17,传媒-文化传媒-出版
002012.SZ,002012,33,轻工制造-造纸-造纸Ⅲ
301388.SZ,301388,33,电力设备-电网设备-输变电设备
600802.SH,600802,17,建筑材料-建筑材料-水泥
688327.SH,688327,17,计算机-IT服务-IT服务Ⅲ
600354.SH,600354,17,农林牧渔-种植业与林业-种子生产
688012.SH,688012,17,电子-半导体-半导体设备
601798.SH,601798,17,机械设备-专用设备-能源及重型设备
002247.SZ,002247,33,建筑材料-建筑材料-其他建材
301017.SZ,301017,33,医药生物-医药商业-药店
600379.SH,600379,17,电力设备-电网设备-输变电设备
600755.SH,600755,17,交通运输-物流-物流Ⅲ
301031.SZ,301031,33,电子-其他电子-其他电子Ⅲ
605028.SH,605028,17,公用事业-电力-热力
300425.SZ,300425,33,环保-环境治理-水务及水治理
603661.SH,603661,17,轻工制造-家居用品-成品家居
000888.SZ,000888,33,社会服务-旅游及酒店-自然景点
002176.SZ,002176,33,电力设备-电机-电机Ⅲ
301159.SZ,301159,33,计算机-软件开发-垂直应用软件
300166.SZ,300166,33,计算机-IT服务-IT服务Ⅲ
600228.SH,600228,22,传媒-文化传媒-数字媒体
001386.SZ,001386,33,轻工制造-家居用品-瓷砖地板
002169.SZ,002169,33,电力设备-电网设备-电气自控设备
000159.SZ,000159,33,电力设备-光伏设备-光伏辅材
600720.SH,600720,17,建筑装饰-建筑装饰-工程咨询服务
688098.SH,688098,17,农林牧渔-养殖业-动物保健
603579.SH,603579,17,家用电器-小家电-小家电Ⅲ
002357.SZ,002357,33,交通运输-公路铁路运输-公交
300795.SZ,300795,33,社会服务-其他社会服务-专业服务
002535.SZ,002535,33,机械设备-专用设备-能源及重型设备
002101.SZ,002101,33,汽车-汽车零部件-其他汽车零部件
301218.SZ,301218,33,计算机-IT服务-IT服务Ⅲ
603577.SH,603577,17,电力设备-电网设备-线缆部件及其他
601179.SH,601179,17,电力设备-电网设备-输变电设备
600834.SH,600834,17,交通运输-公路铁路运输-公交
600298.SH,600298,17,食品饮料-食品加工制造-调味发酵品
603248.SH,603248,17,电力设备-风电设备-风电零部件
000411.SZ,000411,33,医药生物-医药商业-医药流通
300878.SZ,300878,33,医药生物-中药-中药Ⅲ
300901.SZ,300901,33,纺织服饰-服装家纺-鞋帽及其他
603801.SH,603801,17,轻工制造-家居用品-定制家居
688139.SH,688139,17,医药生物-医疗器械-医疗设备
300210.SZ,300210,33,机械设备-专用设备-其他专用设备
301226.SZ,301226,33,机械设备-通用设备-其他通用设备
603421.SH,603421,17,通信-通信设备-通信网络设备及器件
603520.SH,603520,17,医药生物-化学制药-原料药
688117.SH,688117,17,医药生物-化学制药-化学制剂
688692.SH,688692,17,计算机-软件开发-横向通用软件
301178.SZ,301178,33,计算机-IT服务-IT服务Ⅲ
301225.SZ,301225,33,汽车-汽车零部件-底盘与发动机系统
002893.SZ,002893,33,公用事业-电力-热力
000796.SZ,000796,33,社会服务-旅游及酒店-旅游综合
002856.SZ,002856,33,建筑装饰-建筑装饰-装饰园林
000665.SZ,000665,33,传媒-文化传媒-电视广播
002746.SZ,002746,33,农林牧渔-养殖业-肉鸡养殖
003016.SZ,003016,33,纺织服饰-服装家纺-服装
300231.SZ,300231,33,计算机-IT服务-IT服务Ⅲ
600989.SH,600989,17,基础化工-化学原料-煤化工
000526.SZ,000526,33,社会服务-教育-教育Ⅲ
603289.SH,603289,17,机械设备-专用设备-其他专用设备
000400.SZ,000400,33,电力设备-电网设备-电气自控设备
002653.SZ,002653,33,医药生物-化学制药-化学制剂
600615.SH,600615,17,有色金属-工业金属-铝
300839.SZ,300839,33,石油石化-石油加工贸易-石油加工
600596.SH,600596,17,基础化工-农化制品-农药
300448.SZ,300448,33,计算机-IT服务-IT服务Ⅲ
603351.SH,603351,17,医药生物-化学制药-原料药
300577.SZ,300577,33,纺织服饰-服装家纺-鞋帽及其他
000607.SZ,000607,33,传媒-文化传媒-广告营销
002736.SZ,002736,33,非银金融-证券-证券Ⅲ
002205.SZ,002205,33,建筑材料-建筑材料-水泥
000757.SZ,000757,33,汽车-汽车服务及其他-汽车服务
601319.SH,601319,17,非银金融-保险-保险Ⅲ
301281.SZ,301281,33,医药生物-化学制药-化学制剂
300300.SZ,300300,33,计算机-IT服务-IT服务Ⅲ
001216.SZ,001216,33,轻工制造-家居用品-其他家居用品
300986.SZ,300986,33,建筑材料-建筑材料-其他建材
300575.SZ,300575,33,基础化工-农化制品-农药
600797.SH,600797,17,计算机-IT服务-IT服务Ⅲ
603797.SH,603797,17,环保-环境治理-水务及水治理
603856.SH,603856,17,建筑材料-建筑材料-管材
688695.SH,688695,17,计算机-软件开发-横向通用软件
603899.SH,603899,17,轻工制造-家居用品-文娱用品
002847.SZ,002847,33,食品饮料-食品加工制造-休闲食品
300470.SZ,300470,33,机械设备-通用设备-其他通用设备
605108.SH,605108,17,社会服务-旅游及酒店-餐饮
688521.SH,688521,17,电子-半导体-数字芯片设计
300536.SZ,300536,33,建筑装饰-建筑装饰-装饰园林
002238.SZ,002238,33,传媒-文化传媒-电视广播
000430.SZ,000430,33,社会服务-旅游及酒店-自然景点
001322.SZ,001322,33,轻工制造-家居用品-其他家居用品
600312.SH,600312,17,电力设备-电网设备-输变电设备
600681.SH,600681,17,公用事业-燃气-燃气Ⅲ
603916.SH,603916,17,基础化工-化学制品-其他化学制品
001339.SZ,001339,33,计算机-计算机设备-其他计算机设备
603729.SH,603729,17,传媒-文化传媒-广告营销
300571.SZ,300571,33,通信-通信服务-通信应用增值服务
002024.SZ,002024,33,商贸零售-互联网电商-互联网电商Ⅲ
600161.SH,600161,17,医药生物-生物制品-血液制品
600785.SH,600785,17,商贸零售-零售-百货零售
688166.SH,688166,17,医药生物-化学制药-原料药
301413.SZ,301413,33,机械设备-通用设备-仪器仪表
603789.SH,603789,22,机械设备-专用设备-农用机械
600998.SH,600998,17,医药生物-医药商业-医药流通
002161.SZ,002161,33,电子-其他电子-其他电子Ⅲ
688433.SH,688433,17,机械设备-通用设备-其他通用设备
300688.SZ,300688,33,社会服务-教育-教育Ⅲ
300943.SZ,300943,33,机械设备-通用设备-金属制品
601100.SH,601100,17,机械设备-工程机械-工程机械Ⅲ
300849.SZ,300849,33,美容护理-美容护理-化妆品
600222.SH,600222,17,医药生物-中药-中药Ⅲ
603958.SH,603958,17,纺织服饰-服装家纺-鞋帽及其他
002318.SZ,002318,33,钢铁-钢铁-特钢
002109.SZ,002109,33,基础化工-化学原料-其他化学原料
000559.SZ,000559,33,汽车-汽车零部件-底盘与发动机系统
001965.SZ,001965,33,交通运输-公路铁路运输-高速公路
600872.SH,600872,17,食品饮料-食品加工制造-调味发酵品
600626.SH,600626,17,汽车-汽车零部件-车身附件及饰件
600327.SH,600327,17,商贸零售-零售-百货零售
002054.SZ,002054,33,基础化工-化学制品-纺织化学用品
000513.SZ,000513,33,医药生物-化学制药-化学制剂
600633.SH,600633,17,传媒-游戏-游戏Ⅲ
688141.SH,688141,17,电子-半导体-模拟芯片设计
002758.SZ,002758,33,基础化工-农化制品-复合肥
300962.SZ,300962,33,社会服务-其他社会服务-专业服务
688316.SH,688316,17,计算机-IT服务-IT服务Ⅲ
000858.SZ,000858,33,食品饮料-白酒-白酒Ⅲ
000650.SZ,000650,33,医药生物-中药-中药Ⅲ
000592.SZ,000592,33,农林牧渔-种植业与林业-林业
001376.SZ,001376,33,公用事业-电力-热力
603334.SH,603334,17,基础化工-化学制品-其他化学制品
002284.SZ,002284,33,汽车-汽车零部件-底盘与发动机系统
688292.SH,688292,17,通信-通信设备-其他通信设备
000547.SZ,000547,33,国防军工-军工电子-军工电子Ⅲ
688279.SH,688279,17,电子-半导体-数字芯片设计
000863.SZ,000863,33,房地产-房地产-住宅开发
603518.SH,603518,17,纺织服饰-服装家纺-服装
688065.SH,688065,17,基础化工-化学制品-其他化学制品
301258.SZ,301258,33,医药生物-化学制药-原料药
002381.SZ,002381,33,基础化工-橡胶制品-其他橡胶制品
600988.SH,600988,17,有色金属-贵金属-贵金属Ⅲ
001238.SZ,001238,33,轻工制造-家居用品-其他家居用品
600617.SH,600617,17,公用事业-燃气-燃气Ⅲ
000572.SZ,000572,33,汽车-汽车整车-乘用车
002016.SZ,002016,33,房地产-房地产-住宅开发
300572.SZ,300572,33,机械设备-通用设备-仪器仪表
300595.SZ,300595,33,医药生物-医疗器械-医疗耗材
002293.SZ,002293,33,纺织服饰-服装家纺-家纺
688303.SH,688303,17,电力设备-光伏设备-硅料硅片
689009.SH,689009,17,汽车-汽车服务及其他-其他运输设备
000739.SZ,000739,33,医药生物-化学制药-原料药
603825.SH,603825,22,传媒-文化传媒-广告营销
600789.SH,600789,17,医药生物-化学制药-化学制剂
301123.SZ,301123,33,电子-消费电子-消费电子零部件及组装
600706.SH,600706,17,社会服务-旅游及酒店-人工景点
688435.SH,688435,17,计算机-软件开发-横向通用软件
603739.SH,603739,17,基础化工-化学制品-食品及饲料添加剂
300442.SZ,300442,33,通信-通信服务-通信应用增值服务
301113.SZ,301113,33,轻工制造-家居用品-其他家居用品
002448.SZ,002448,33,汽车-汽车零部件-底盘与发动机系统
603099.SH,603099,17,社会服务-旅游及酒店-自然景点
603719.SH,603719,17,食品饮料-食品加工制造-休闲食品
000045.SZ,000045,33,电子-光学光电子-面板
600097.SH,600097,17,农林牧渔-养殖业-海洋捕捞
600997.SH,600997,17,煤炭-煤炭开采加工-煤炭开采
301365.SZ,301365,33,建筑装饰-建筑装饰-工程咨询服务
300755.SZ,300755,33,商贸零售-零售-专业连锁
300370.SZ,300370,33,机械设备-通用设备-仪器仪表
603159.SH,603159,17,机械设备-专用设备-其他专用设备
002969.SZ,002969,33,轻工制造-包装印刷-包装
603918.SH,603918,17,计算机-IT服务-IT服务Ⅲ
605016.SH,605016,17,基础化工-化学制品-食品及饲料添加剂
300477.SZ,300477,33,电力设备-电网设备-输变电设备
000995.SZ,000995,33,食品饮料-白酒-白酒Ⅲ
600689.SH,600689,17,综合-综合-综合Ⅲ
603886.SH,603886,17,食品饮料-食品加工制造-休闲食品
002350.SZ,002350,33,电力设备-电网设备-输变电设备
002084.SZ,002084,33,轻工制造-家居用品-其他家居用品
601199.SH,601199,17,环保-环境治理-水务及水治理
000637.SZ,000637,33,石油石化-石油加工贸易-石油加工
000157.SZ,000157,33,机械设备-工程机械-工程机械Ⅲ
002401.SZ,002401,33,计算机-IT服务-IT服务Ⅲ
002355.SZ,002355,33,汽车-汽车零部件-轮胎轮毂
002511.SZ,002511,33,美容护理-美容护理-个护用品
301376.SZ,301376,33,轻工制造-家居用品-成品家居
300636.SZ,300636,33,医药生物-化学制药-原料药
300011.SZ,300011,33,机械设备-轨交设备-轨交设备Ⅲ
002382.SZ,002382,33,医药生物-医疗器械-医疗耗材
600587.SH,600587,17,医药生物-医疗器械-医疗设备
002213.SZ,002213,33,电子-半导体-数字芯片设计
300014.SZ,300014,33,电力设备-电池-锂电池
600123.SH,600123,17,煤炭-煤炭开采加工-煤炭开采
688187.SH,688187,17,机械设备-轨交设备-轨交设备Ⅲ
002622.SZ,002622,33,医药生物-医疗服务-医院
301111.SZ,301111,33,医药生物-中药-中药Ⅲ
600365.SH,600365,22,商贸零售-互联网电商-互联网电商Ⅲ
688428.SH,688428,17,医药生物-生物制品-其他生物制品
000065.SZ,000065,33,建筑装饰-建筑装饰-专业工程
605158.SH,605158,17,有色金属-金属新材料-其他金属新材料
603529.SH,603529,17,汽车-汽车服务及其他-其他运输设备
002218.SZ,002218,33,公用事业-电力-新能源发电
002614.SZ,002614,33,家用电器-小家电-小家电Ⅲ
688123.SH,688123,17,电子-半导体-数字芯片设计
600313.SH,600313,17,农林牧渔-种植业与林业-种子生产
000792.SZ,000792,33,基础化工-农化制品-钾肥
600812.SH,600812,17,医药生物-化学制药-化学制剂
603699.SH,603699,17,机械设备-通用设备-金属制品
601899.SH,601899,17,有色金属-贵金属-贵金属Ⅲ
600933.SH,600933,17,汽车-汽车零部件-底盘与发动机系统
000949.SZ,000949,33,基础化工-化学纤维-氨纶
688719.SH,688719,17,电力设备-其他电源设备-其他电源设备Ⅲ
601156.SH,601156,17,交通运输-物流-物流Ⅲ
002675.SZ,002675,33,医药生物-化学制药-化学制剂
300645.SZ,300645,33,计算机-计算机设备-其他计算机设备
002691.SZ,002691,33,机械设备-专用设备-能源及重型设备
605006.SH,605006,17,建筑材料-建筑材料-玻璃玻纤
000902.SZ,000902,33,基础化工-农化制品-复合肥
001208.SZ,001208,33,电力设备-电网设备-线缆部件及其他
000838.SZ,000838,33,房地产-房地产-住宅开发
002271.SZ,002271,33,建筑材料-建筑材料-其他建材
601500.SH,601500,17,汽车-汽车零部件-轮胎轮毂
601330.SH,601330,17,环保-环境治理-固废治理
603284.SH,603284,17,轻工制造-造纸-造纸Ⅲ
603811.SH,603811,17,医药生物-化学制药-化学制剂
688507.SH,688507,17,计算机-软件开发-垂直应用软件
688575.SH,688575,17,医药生物-医疗器械-体外诊断
002168.SZ,002168,33,医药生物-化学制药-化学制剂
600249.SH,600249,17,美容护理-美容护理-个护用品
002666.SZ,002666,33,基础化工-化学制品-其他化学制品
002652.SZ,002652,33,建筑材料-建筑材料-其他建材
301277.SZ,301277,33,医药生物-化学制药-原料药
300368.SZ,300368,33,计算机-计算机设备-其他计算机设备
300194.SZ,300194,33,医药生物-化学制药-化学制剂
603810.SH,603810,17,基础化工-农化制品-农药
603172.SH,603172,17,基础化工-化学制品-纺织化学用品
300869.SZ,300869,33,医药生物-医疗器械-医疗设备
688739.SH,688739,17,医药生物-生物制品-疫苗
002682.SZ,002682,33,交通运输-物流-物流Ⅲ
600540.SH,600540,17,农林牧渔-种植业与林业-其他种植业
000959.SZ,000959,33,钢铁-钢铁-普钢
600476.SH,600476,17,计算机-IT服务-IT服务Ⅲ
603229.SH,603229,17,医药生物-化学制药-原料药
603530.SH,603530,17,电力设备-电网设备-线缆部件及其他
300190.SZ,300190,33,环保-环境治理-综合环境治理
002098.SZ,002098,33,纺织服饰-纺织制造-辅料
002661.SZ,002661,33,食品饮料-食品加工制造-预加工食品
603363.SH,603363,17,农林牧渔-农产品加工-畜禽饲料
002594.SZ,002594,33,汽车-汽车整车-乘用车
002697.SZ,002697,33,商贸零售-零售-百货零售
002982.SZ,002982,33,农林牧渔-养殖业-肉鸡养殖
002275.SZ,002275,33,医药生物-中药-中药Ⅲ
600503.SH,600503,17,房地产-房地产-住宅开发
600725.SH,600725,17,商贸零售-贸易-贸易Ⅲ
000930.SZ,000930,33,农林牧渔-农产品加工-其他农产品加工
688125.SH,688125,17,机械设备-自动化设备-工控设备
600499.SH,600499,17,轻工制造-家居用品-瓷砖地板
300426.SZ,300426,33,传媒-影视院线-影视院线Ⅲ
300880.SZ,300880,33,电力设备-电网设备-电气自控设备
300453.SZ,300453,33,医药生物-医疗器械-医疗耗材
688520.SH,688520,17,医药生物-生物制品-其他生物制品
301356.SZ,301356,33,轻工制造-家居用品-瓷砖地板
600359.SH,600359,17,农林牧渔-种植业与林业-其他种植业
002626.SZ,002626,33,食品饮料-食品加工制造-其他食品
300642.SZ,300642,33,医药生物-医疗器械-体外诊断
688358.SH,688358,17,医药生物-医疗器械-医疗设备
300107.SZ,300107,33,基础化工-化学制品-纺织化学用品
002799.SZ,002799,33,轻工制造-包装印刷-包装
002909.SZ,002909,33,基础化工-化学制品-有机硅
688565.SH,688565,17,环保-环境治理-水务及水治理
000548.SZ,000548,33,交通运输-公路铁路运输-高速公路
600893.SH,600893,17,国防军工-军工装备-航空装备
002598.SZ,002598,33,机械设备-通用设备-其他通用设备
000516.SZ,000516,33,医药生物-医疗服务-医院
688411.SH,688411,17,电力设备-其他电源设备-其他电源设备Ⅲ
301393.SZ,301393,33,医药生物-生物制品-其他生物制品
688296.SH,688296,17,计算机-软件开发-垂直应用软件
601038.SH,601038,17,机械设备-专用设备-农用机械
600241.SH,600241,17,电力设备-电池-锂电池
000892.SZ,000892,33,传媒-影视院线-影视院线Ⅲ
603517.SH,603517,22,食品饮料-食品加工制造-休闲食品
002454.SZ,002454,33,汽车-汽车零部件-汽车电子电气系统
300434.SZ,300434,33,医药生物-化学制药-化学制剂
003006.SZ,003006,33,美容护理-美容护理-个护用品
300267.SZ,300267,33,医药生物-化学制药-原料药
688370.SH,688370,17,环保-环境治理-固废治理
601952.SH,601952,17,农林牧渔-种植业与林业-粮食种植
300695.SZ,300695,33,汽车-汽车零部件-轮胎轮毂
603097.SH,603097,17,电力设备-电网设备-输变电设备
600062.SH,600062,17,医药生物-化学制药-化学制剂
301097.SZ,301097,33,医药生物-医疗器械-医疗耗材
605318.SH,605318,17,建筑材料-建筑材料-其他建材
603601.SH,603601,17,建筑材料-建筑材料-玻璃玻纤
601058.SH,601058,17,汽车-汽车零部件-轮胎轮毂
000608.SZ,000608,33,房地产-房地产-商业地产
688691.SH,688691,17,电子-半导体-集成电路制造
688496.SH,688496,17,电子-光学光电子-面板
600868.SH,600868,17,公用事业-电力-水电
000028.SZ,000028,33,医药生物-医药商业-医药流通
300347.SZ,300347,33,医药生物-医疗服务-医疗研发外包
002733.SZ,002733,33,电力设备-电池-其他电池
000017.SZ,000017,33,纺织服饰-服装家纺-饰品
688578.SH,688578,17,医药生物-化学制药-化学制剂
600688.SH,600688,17,石油石化-石油加工贸易-石油加工
300003.SZ,300003,33,医药生物-医疗器械-医疗耗材
002752.SZ,002752,33,轻工制造-包装印刷-包装
603615.SH,603615,17,轻工制造-家居用品-其他家居用品
688799.SH,688799,17,医药生物-化学制药-化学制剂
603507.SH,603507,17,电力设备-风电设备-风电零部件
000813.SZ,000813,33,医药生物-化学制药-化学制剂
300702.SZ,300702,33,医药生物-化学制药-原料药
600056.SH,600056,17,医药生物-医药商业-医药流通
301103.SZ,301103,33,医药生物-医疗服务-医院
000723.SZ,000723,33,煤炭-煤炭开采加工-焦炭加工
600746.SH,600746,17,基础化工-化学原料-煤化工
688289.SH,688289,17,医药生物-医疗器械-体外诊断
000605.SZ,000605,33,环保-环境治理-水务及水治理
000700.SZ,000700,33,汽车-汽车零部件-车身附件及饰件
600195.SH,600195,17,农林牧渔-养殖业-动物保健
600272.SH,600272,17,医药生物-医药商业-医药流通
003039.SZ,003039,33,环保-环境治理-水务及水治理
300705.SZ,300705,33,医药生物-化学制药-化学制剂
300124.SZ,300124,33,机械设备-自动化设备-工控设备
300276.SZ,300276,33,机械设备-自动化设备-机器人
600028.SH,600028,17,石油石化-石油加工贸易-石油加工
001278.SZ,001278,33,汽车-汽车零部件-车身附件及饰件
601579.SH,601579,17,食品饮料-饮料制造-其他酒类
002753.SZ,002753,33,基础化工-橡胶制品-炭黑
688625.SH,688625,17,基础化工-化学制品-其他化学制品
600506.SH,600506,17,石油石化-石油加工贸易-石油加工
000799.SZ,000799,33,食品饮料-白酒-白酒Ⅲ
605266.SH,605266,17,医药生物-医药商业-药店
002498.SZ,002498,33,电力设备-电网设备-线缆部件及其他
300481.SZ,300481,33,电子-电子化学品-电子化学品Ⅲ
002863.SZ,002863,33,汽车-汽车零部件-轮胎轮毂
688167.SH,688167,17,电子-半导体-分立器件
002470.SZ,002470,33,基础化工-农化制品-复合肥
600012.SH,600012,17,交通运输-公路铁路运输-高速公路
000705.SZ,000705,33,医药生物-医药商业-医药流通
603566.SH,603566,17,农林牧渔-养殖业-动物保健
600265.SH,600265,22,农林牧渔-种植业与林业-林业
688177.SH,688177,17,医药生物-生物制品-其他生物制品
300405.SZ,300405,33,基础化工-化学制品-其他化学制品
002462.SZ,002462,33,医药生物-医药商业-医药流通
000921.SZ,000921,33,家用电器-白色家电-空调
603815.SH,603815,17,建筑装饰-建筑装饰-基础建设
603366.SH,603366,17,家用电器-厨卫电器-厨卫电器Ⅲ
000568.SZ,000568,33,食品饮料-白酒-白酒Ⅲ
301399.SZ,301399,33,机械设备-通用设备-制冷空调设备
301211.SZ,301211,33,医药生物-化学制药-原料药
002460.SZ,002460,33,有色金属-能源金属-锂
300030.SZ,300030,33,医药生物-医疗器械-医疗设备
600758.SH,600758,17,煤炭-煤炭开采加工-煤炭开采
688198.SH,688198,17,医药生物-医疗器械-医疗耗材
000788.SZ,000788,33,医药生物-化学制药-化学制剂
688590.SH,688590,17,计算机-软件开发-垂直应用软件
603578.SH,603578,17,家用电器-白色家电-家电零部件
603933.SH,603933,17,电子-其他电子-其他电子Ⅲ
301680.SZ,301680,33,汽车-汽车零部件-其他汽车零部件
688197.SH,688197,17,医药生物-化学制药-化学制剂
300396.SZ,300396,33,医药生物-医疗器械-体外诊断
002717.SZ,002717,33,环保-环境治理-综合环境治理
301301.SZ,301301,33,医药生物-化学制药-原料药
000868.SZ,000868,33,汽车-汽车整车-商用载客车
000713.SZ,000713,33,农林牧渔-种植业与林业-种子生产
300635.SZ,300635,33,建筑装饰-建筑装饰-工程咨询服务
600233.SH,600233,17,交通运输-物流-物流Ⅲ
600986.SH,600986,17,传媒-文化传媒-广告营销
002451.SZ,002451,33,电力设备-电网设备-线缆部件及其他
600527.SH,600527,17,基础化工-化学纤维-其他纤维
603261.SH,603261,22,国防军工-军工装备-航空装备
300138.SZ,300138,33,农林牧渔-农产品加工-其他农产品加工
300788.SZ,300788,33,传媒-文化传媒-出版
603136.SH,603136,17,社会服务-旅游及酒店-自然景点
300921.SZ,300921,33,通信-通信服务-通信应用增值服务
688016.SH,688016,17,医药生物-医疗器械-医疗耗材
000408.SZ,000408,33,基础化工-农化制品-钾肥
000631.SZ,000631,33,公用事业-电力-火电
301033.SZ,301033,33,医药生物-医疗器械-医疗耗材
000966.SZ,000966,33,公用事业-电力-火电
605377.SH,605377,17,轻工制造-造纸-造纸Ⅲ
301239.SZ,301239,33,医药生物-医疗服务-医院
301408.SZ,301408,33,医药生物-医药商业-药店
603216.SH,603216,17,轻工制造-家居用品-定制家居
002645.SZ,002645,33,环保-环境治理-综合环境治理
301257.SZ,301257,33,医药生物-医疗服务-医疗研发外包
002817.SZ,002817,33,医药生物-医疗器械-医疗耗材
002110.SZ,002110,33,钢铁-钢铁-普钢
600871.SH,600871,17,石油石化-油气开采及服务-油服工程
300239.SZ,300239,33,医药生物-生物制品-其他生物制品
002701.SZ,002701,33,轻工制造-包装印刷-包装
002330.SZ,002330,33,食品饮料-食品加工制造-肉制品
603565.SH,603565,17,交通运输-港口航运-航运
600983.SH,600983,17,家用电器-白色家电-冰洗
688639.SH,688639,17,基础化工-化学制品-食品及饲料添加剂
301091.SZ,301091,33,建筑装饰-建筑装饰-工程咨询服务
002567.SZ,002567,33,农林牧渔-农产品加工-畜禽饲料
603968.SH,603968,17,基础化工-化学制品-食品及饲料添加剂
600917.SH,600917,17,公用事业-燃气-燃气Ⅲ
603126.SH,603126,17,环保-环境治理-固废治理
000933.SZ,000933,33,有色金属-工业金属-铝
603102.SH,603102,17,食品饮料-食品加工制造-其他食品
000525.SZ,000525,33,基础化工-农化制品-农药
300608.SZ,300608,33,计算机-软件开发-垂直应用软件
603600.SH,603600,17,轻工制造-家居用品-成品家居
300942.SZ,300942,33,医药生物-医疗器械-体外诊断
003026.SZ,003026,33,电子-半导体-半导体材料
002186.SZ,002186,33,社会服务-旅游及酒店-餐饮
688651.SH,688651,17,计算机-软件开发-横向通用软件
603317.SH,603317,17,食品饮料-食品加工制造-调味发酵品
600408.SH,600408,17,煤炭-煤炭开采加工-焦炭加工
002840.SZ,002840,33,食品饮料-食品加工制造-肉制品
002301.SZ,002301,33,轻工制造-家居用品-文娱用品
002864.SZ,002864,33,医药生物-中药-中药Ⅲ
600405.SH,600405,17,电力设备-其他电源设备-其他电源设备Ⅲ
300412.SZ,300412,33,机械设备-专用设备-其他专用设备
002607.SZ,002607,33,社会服务-教育-教育Ⅲ
002757.SZ,002757,33,机械设备-专用设备-其他专用设备
300384.SZ,300384,33,建筑装饰-建筑装饰-专业工程
002550.SZ,002550,33,医药生物-化学制药-化学制剂
300583.SZ,300583,33,医药生物-化学制药-原料药
688222.SH,688222,17,医药生物-医疗服务-医疗研发外包
603551.SH,603551,17,家用电器-厨卫电器-厨卫电器Ⅲ
600759.SH,600759,17,石油石化-油气开采及服务-油气开采
603535.SH,603535,17,交通运输-物流-物流Ⅲ
300198.SZ,300198,33,建筑材料-建筑材料-管材
002552.SZ,002552,33,电子-元件-印制电路板
600827.SH,600827,17,商贸零售-零售-百货零售
000659.SZ,000659,33,轻工制造-包装印刷-包装
600188.SH,600188,17,煤炭-煤炭开采加工-煤炭开采
300155.SZ,300155,33,计算机-计算机设备-安防设备
301390.SZ,301390,33,建筑装饰-建筑装饰-工程咨询服务
301196.SZ,301196,33,基础化工-塑料制品-其他塑料制品
600121.SH,600121,17,煤炭-煤炭开采加工-煤炭开采
300648.SZ,300648,33,电力设备-电池-锂电专用设备
300832.SZ,300832,33,医药生物-医疗器械-体外诊断
002422.SZ,002422,33,医药生物-化学制药-化学制剂
605116.SH,605116,17,医药生物-化学制药-原料药
002919.SZ,002919,33,传媒-游戏-游戏Ⅲ
301016.SZ,301016,33,机械设备-轨交设备-轨交设备Ⅲ
300712.SZ,300712,33,建筑装饰-建筑装饰-基础建设
600864.SH,600864,17,非银金融-证券-证券Ⅲ
300579.SZ,300579,33,计算机-软件开发-横向通用软件
000570.SZ,000570,33,机械设备-通用设备-其他通用设备
301126.SZ,301126,33,医药生物-医药商业-医药流通
600129.SH,600129,17,医药生物-中药-中药Ⅲ
300463.SZ,300463,33,医药生物-医疗器械-体外诊断
300775.SZ,300775,33,国防军工-军工装备-航空装备
301018.SZ,301018,33,机械设备-通用设备-制冷空调设备
600439.SH,600439,17,纺织服饰-服装家纺-饰品
002233.SZ,002233,33,建筑材料-建筑材料-水泥
688111.SH,688111,17,计算机-软件开发-横向通用软件
002805.SZ,002805,33,电力设备-电池-电池化学品
300951.SZ,300951,33,电子-消费电子-消费电子零部件及组装
002370.SZ,002370,33,医药生物-化学制药-化学制剂
688050.SH,688050,17,医药生物-医疗器械-医疗耗材
688026.SH,688026,17,医药生物-医疗器械-医疗耗材
600159.SH,600159,17,房地产-房地产-住宅开发
002554.SZ,002554,33,石油石化-油气开采及服务-油服工程
301192.SZ,301192,33,汽车-汽车零部件-底盘与发动机系统
603660.SH,603660,17,计算机-计算机设备-其他计算机设备
