code,股票代码,所属同花顺行业,market_code
300893,300893.SZ,汽车-汽车零部件-车身附件及饰件,33
300503,300503.SZ,机械设备-通用设备-其他通用设备,33
002402,002402.SZ,家用电器-白色家电-家电零部件,33
688377,688377.SH,机械设备-专用设备-能源及重型设备,17
300454,300454.SZ,计算机-软件开发-横向通用软件,33
301550,301550.SZ,汽车-汽车零部件-底盘与发动机系统,33
300317,300317.SZ,公用事业-电力-新能源发电,33
301096,301096.SZ,医药生物-医疗服务-医疗研发外包,33
301499,301499.SZ,汽车-汽车零部件-汽车电子电气系统,33
603206,603206.SH,通信-通信服务-通信工程及服务,17
002034,002034.SZ,环保-环境治理-固废治理,33
002015,002015.SZ,公用事业-电力-新能源发电,33
002278,002278.SZ,机械设备-专用设备-能源及重型设备,33
603220,603220.SH,通信-通信服务-通信工程及服务,17
601658,601658.SH,银行-银行-国有大型银行,17
605005,605005.SH,汽车-汽车零部件-汽车电子电气系统,17
002508,002508.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,33
301628,301628.SZ,电子-元件-印制电路板,33
688561,688561.SH,计算机-软件开发-横向通用软件,17
688325,688325.SH,电子-半导体-模拟芯片设计,17
688212,688212.SH,医药生物-医疗器械-医疗设备,17
605365,605365.SH,电子-光学光电子-LED,17
301213,301213.SZ,国防军工-军工电子-军工电子Ⅲ,33
601598,601598.SH,交通运输-物流-物流Ⅲ,17
300913,300913.SZ,通信-通信设备-通信线缆及配套,33
600873,600873.SH,基础化工-化学制品-食品及饲料添加剂,17
300856,300856.SZ,美容护理-美容护理-化妆品,33
600510,600510.SH,房地产-房地产-住宅开发,17
688607,688607.SH,医药生物-医疗器械-医疗设备,17
605208,605208.SH,有色金属-工业金属-铝,17
002516,002516.SZ,汽车-汽车零部件-车身附件及饰件,33
001872,001872.SZ,交通运输-港口航运-港口,33
688719,688719.SH,电力设备-其他电源设备-其他电源设备Ⅲ,17
300473,300473.SZ,汽车-汽车零部件-其他汽车零部件,33
603201,603201.SH,机械设备-通用设备-其他通用设备,17
603261,603261.SH,国防军工-军工装备-航空装备,22
301325,301325.SZ,电力设备-电池-锂电专用设备,33
688548,688548.SH,电子-电子化学品-电子化学品Ⅲ,17
600603,600603.SH,交通运输-物流-物流Ⅲ,17
601900,601900.SH,传媒-文化传媒-出版,17
601886,601886.SH,建筑装饰-建筑装饰-装饰园林,17
000819,000819.SZ,石油石化-石油加工贸易-石油加工,33
300863,300863.SZ,汽车-汽车零部件-汽车电子电气系统,33
600486,600486.SH,基础化工-农化制品-农药,17
300042,300042.SZ,计算机-计算机设备-其他计算机设备,33
002922,002922.SZ,电子-其他电子-其他电子Ⅲ,33
301590,301590.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33
688385,688385.SH,电子-半导体-数字芯片设计,17
300228,300228.SZ,机械设备-通用设备-金属制品,33
300429,300429.SZ,电子-电子化学品-电子化学品Ⅲ,33
688510,688510.SH,国防军工-军工装备-航空装备,17
603290,603290.SH,电子-半导体-分立器件,17
600581,600581.SH,钢铁-钢铁-普钢,22
300645,300645.SZ,计算机-计算机设备-其他计算机设备,33
002072,002072.SZ,商贸零售-贸易-贸易Ⅲ,33
688605,688605.SH,电子-半导体-半导体设备,17
000571,000571.SZ,煤炭-煤炭开采加工-煤炭开采,33
300882,300882.SZ,电力设备-电网设备-电气自控设备,33
688292,688292.SH,通信-通信设备-其他通信设备,17
600072,600072.SH,电力设备-风电设备-风电整机,17
300680,300680.SZ,汽车-汽车零部件-底盘与发动机系统,33
001228,001228.SZ,交通运输-物流-物流Ⅲ,33
605319,605319.SH,汽车-汽车零部件-其他汽车零部件,17
603236,603236.SH,通信-通信设备-通信终端及配件,17
600841,600841.SH,汽车-汽车零部件-底盘与发动机系统,17
002689,002689.SZ,机械设备-专用设备-楼宇设备,33
603991,603991.SH,电子-半导体-半导体材料,17
001219,001219.SZ,食品饮料-食品加工制造-休闲食品,33
603324,603324.SH,环保-环保设备-环保设备Ⅲ,17
688132,688132.SH,国防军工-军工电子-军工电子Ⅲ,17
300936,300936.SZ,电子-元件-印制电路板,33
601985,601985.SH,公用事业-电力-新能源发电,17
300472,300472.SZ,机械设备-专用设备-其他专用设备,33
301100,301100.SZ,基础化工-化学制品-其他化学制品,33
002158,002158.SZ,机械设备-通用设备-制冷空调设备,33
300044,300044.SZ,计算机-IT服务-IT服务Ⅲ,33
688588,688588.SH,计算机-软件开发-垂直应用软件,17
920001,920001.BJ,电子-光学光电子-面板,151
002582,002582.SZ,食品饮料-食品加工制造-休闲食品,33
605258,605258.SH,电子-元件-印制电路板,17
301636,301636.SZ,电力设备-光伏设备-光伏电池组件,33
688282,688282.SH,国防军工-军工装备-航天装备,17
688511,688511.SH,国防军工-军工电子-军工电子Ⅲ,17
300692,300692.SZ,环保-环境治理-水务及水治理,33
920174,920174.BJ,机械设备-工程机械-工程机械Ⅲ,151
301127,301127.SZ,环保-环境治理-水务及水治理,33
600724,600724.SH,房地产-房地产-商业地产,17
000564,000564.SZ,商贸零售-零售-百货零售,33
603297,603297.SH,电子-光学光电子-光学元件,17
000815,000815.SZ,通信-通信服务-通信应用增值服务,33
301399,301399.SZ,机械设备-通用设备-制冷空调设备,33
300467,300467.SZ,传媒-游戏-游戏Ⅲ,33
301091,301091.SZ,建筑装饰-建筑装饰-工程咨询服务,33
688352,688352.SH,电子-半导体-集成电路封测,17
300043,300043.SZ,传媒-游戏-游戏Ⅲ,33
688432,688432.SH,电子-半导体-半导体材料,17
300845,300845.SZ,计算机-计算机设备-其他计算机设备,33
601608,601608.SH,机械设备-专用设备-能源及重型设备,17
300376,300376.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33
002229,002229.SZ,计算机-IT服务-IT服务Ⅲ,33
600982,600982.SH,公用事业-电力-热力,17
301172,301172.SZ,计算机-IT服务-IT服务Ⅲ,33
002038,002038.SZ,医药生物-化学制药-化学制剂,33
688326,688326.SH,计算机-软件开发-垂直应用软件,17
000429,000429.SZ,交通运输-公路铁路运输-高速公路,33
300015,300015.SZ,医药生物-医疗服务-医院,33
688226,688226.SH,电力设备-电网设备-线缆部件及其他,17
301027,301027.SZ,建筑装饰-建筑装饰-工程咨询服务,33
300521,300521.SZ,机械设备-专用设备-印刷包装机械,33
603057,603057.SH,食品饮料-食品加工制造-休闲食品,17
688455,688455.SH,机械设备-通用设备-其他通用设备,17
600783,600783.SH,非银金融-多元金融-多元金融Ⅲ,17
300040,300040.SZ,公用事业-电力-电能综合服务,33
002356,002356.SZ,商贸零售-零售-百货零售,33
688061,688061.SH,电子-半导体-模拟芯片设计,17
603332,603332.SH,基础化工-化学纤维-涤纶,17
300102,300102.SZ,电子-光学光电子-LED,33
601619,601619.SH,公用事业-电力-新能源发电,17
002242,002242.SZ,家用电器-小家电-小家电Ⅲ,33
002988,002988.SZ,有色金属-工业金属-铝,33
000908,000908.SZ,医药生物-化学制药-化学制剂,33
000880,000880.SZ,机械设备-通用设备-其他通用设备,33
600846,600846.SH,建筑装饰-建筑装饰-工程咨询服务,17
000935,000935.SZ,非银金融-多元金融-多元金融Ⅲ,33
301379,301379.SZ,电子-光学光电子-面板,33
002001,002001.SZ,医药生物-化学制药-原料药,33
601825,601825.SH,银行-银行-农商行,17
000096,000096.SZ,石油石化-石油加工贸易-油品石化贸易,33
000159,000159.SZ,电力设备-光伏设备-光伏辅材,33
300537,300537.SZ,电子-电子化学品-电子化学品Ⅲ,33
688428,688428.SH,医药生物-生物制品-其他生物制品,17
601156,601156.SH,交通运输-物流-物流Ⅲ,17
600795,600795.SH,公用事业-电力-火电,17
300674,300674.SZ,计算机-IT服务-IT服务Ⅲ,33
688779,688779.SH,电力设备-电池-电池化学品,17
605028,605028.SH,公用事业-电力-热力,17
688368,688368.SH,电子-半导体-模拟芯片设计,17
301067,301067.SZ,电子-消费电子-消费电子零部件及组装,33
605186,605186.SH,机械设备-自动化设备-其他自动化设备,17
603486,603486.SH,家用电器-小家电-小家电Ⅲ,17
603175,603175.SH,电子-元件-印制电路板,17
300813,300813.SZ,机械设备-专用设备-其他专用设备,33
000062,000062.SZ,电子-其他电子-其他电子Ⅲ,33
300290,300290.SZ,计算机-IT服务-IT服务Ⅲ,33
688613,688613.SH,医药生物-医疗器械-医疗耗材,17
300132,300132.SZ,美容护理-美容护理-化妆品,33
301283,301283.SZ,基础化工-化学制品-其他化学制品,33
600930,600930.SH,公用事业-电力-新能源发电,17
002371,002371.SZ,电子-半导体-半导体设备,33
600171,600171.SH,电子-半导体-模拟芯片设计,17
600579,600579.SH,机械设备-专用设备-其他专用设备,17
600637,600637.SH,传媒-文化传媒-电视广播,17
300567,300567.SZ,机械设备-通用设备-仪器仪表,33
603565,603565.SH,交通运输-港口航运-航运,17
920245,920245.BJ,机械设备-工程机械-工程机械Ⅲ,151
688175,688175.SH,国防军工-军工电子-军工电子Ⅲ,17
300489,300489.SZ,电子-光学光电子-光学元件,33
603779,603779.SH,食品饮料-饮料制造-其他酒类,17
603826,603826.SH,基础化工-非金属材料-非金属材料Ⅲ,17
600163,600163.SH,公用事业-电力-新能源发电,17
605136,605136.SH,商贸零售-互联网电商-互联网电商Ⅲ,17
688337,688337.SH,机械设备-通用设备-仪器仪表,17
301529,301529.SZ,汽车-汽车零部件-车身附件及饰件,33
920101,920101.BJ,机械设备-工程机械-工程机械Ⅲ,151
605580,605580.SH,公用事业-电力-热力,17
000809,000809.SZ,电力设备-风电设备-风电零部件,33
301500,301500.SZ,环保-环境治理-固废治理,33
002127,002127.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33
300447,300447.SZ,国防军工-军工电子-军工电子Ⅲ,33
603066,603066.SH,交通运输-物流-物流Ⅲ,17
601058,601058.SH,汽车-汽车零部件-轮胎轮毂,17
600106,600106.SH,交通运输-公路铁路运输-高速公路,17
300939,300939.SZ,电子-光学光电子-面板,33
688246,688246.SH,计算机-软件开发-垂直应用软件,17
301555,301555.SZ,基础化工-塑料制品-合成树脂,33
002191,002191.SZ,轻工制造-包装印刷-包装,33
688141,688141.SH,电子-半导体-模拟芯片设计,17
002929,002929.SZ,通信-通信服务-通信工程及服务,33
300107,300107.SZ,基础化工-化学制品-纺织化学用品,33
688209,688209.SH,电子-半导体-模拟芯片设计,17
600487,600487.SH,通信-通信设备-通信线缆及配套,17
301002,301002.SZ,电子-光学光电子-LED,33
300339,300339.SZ,计算机-IT服务-IT服务Ⅲ,33
688981,688981.SH,电子-半导体-集成电路制造,17
603456,603456.SH,医药生物-医疗服务-医疗研发外包,17
603637,603637.SH,建筑装饰-建筑装饰-专业工程,17
300382,300382.SZ,机械设备-专用设备-其他专用设备,33
301248,301248.SZ,计算机-IT服务-IT服务Ⅲ,33
601615,601615.SH,电力设备-风电设备-风电整机,17
002657,002657.SZ,计算机-IT服务-IT服务Ⅲ,33
600828,600828.SH,商贸零售-零售-百货零售,17
002496,002496.SZ,基础化工-农化制品-农药,33
300643,300643.SZ,汽车-汽车零部件-其他汽车零部件,33
002981,002981.SZ,电子-消费电子-消费电子零部件及组装,33
002506,002506.SZ,电力设备-光伏设备-光伏电池组件,33
002313,002313.SZ,通信-通信设备-通信终端及配件,33
603296,603296.SH,电子-消费电子-消费电子零部件及组装,17
000937,000937.SZ,煤炭-煤炭开采加工-煤炭开采,33
688516,688516.SH,电力设备-光伏设备-光伏加工设备,17
600469,600469.SH,汽车-汽车零部件-轮胎轮毂,17
300596,300596.SZ,基础化工-化学制品-其他化学制品,33
600475,600475.SH,公用事业-电力-热力,17
300272,300272.SZ,家用电器-小家电-小家电Ⅲ,33
920230,920230.BJ,医药生物-化学制药-原料药,151
920028,920028.BJ,基础化工-塑料制品-其他塑料制品,151
688069,688069.SH,环保-环境治理-水务及水治理,17
920344,920344.BJ,医药生物-生物制品-其他生物制品,151
002685,002685.SZ,机械设备-工程机械-工程机械Ⅲ,33
300331,300331.SZ,电子-光学光电子-光学元件,33
688010,688010.SH,电子-光学光电子-光学元件,17
603706,603706.SH,公用事业-燃气-燃气Ⅲ,17
300741,300741.SZ,基础化工-化学制品-食品及饲料添加剂,33
688690,688690.SH,医药生物-化学制药-原料药,17
300617,300617.SZ,电力设备-电网设备-输变电设备,33
603966,603966.SH,机械设备-专用设备-能源及重型设备,17
600315,600315.SH,美容护理-美容护理-化妆品,17
300620,300620.SZ,通信-通信设备-通信网络设备及器件,33
603341,603341.SH,电子-消费电子-消费电子零部件及组装,17
605199,605199.SH,医药生物-中药-中药Ⅲ,22
000034,000034.SZ,计算机-IT服务-IT服务Ⅲ,33
603221,603221.SH,轻工制造-家居用品-瓷砖地板,17
603006,603006.SH,交通运输-物流-物流Ⅲ,17
688629,688629.SH,国防军工-军工电子-军工电子Ⅲ,17
688802,688802.SH,电子-半导体-数字芯片设计,17
002487,002487.SZ,电力设备-风电设备-风电零部件,33
600236,600236.SH,公用事业-电力-水电,17
605268,605268.SH,轻工制造-家居用品-定制家居,17
920857,920857.BJ,电子-消费电子-消费电子零部件及组装,151
000952,000952.SZ,医药生物-化学制药-原料药,33
003022,003022.SZ,电力设备-光伏设备-光伏辅材,33
002156,002156.SZ,电子-半导体-集成电路封测,33
688183,688183.SH,电子-元件-印制电路板,17
300444,300444.SZ,电力设备-电网设备-输变电设备,33
300679,300679.SZ,电子-消费电子-消费电子零部件及组装,33
600345,600345.SH,通信-通信设备-其他通信设备,17
603011,603011.SH,机械设备-专用设备-其他专用设备,17
002436,002436.SZ,电子-元件-印制电路板,33
301209,301209.SZ,基础化工-化学制品-涂料油墨,33
002826,002826.SZ,医药生物-化学制药-化学制剂,33
300456,300456.SZ,电子-半导体-集成电路制造,33
001207,001207.SZ,基础化工-橡胶制品-炭黑,33
688737,688737.SH,汽车-汽车零部件-其他汽车零部件,17
301040,301040.SZ,电力设备-风电设备-风电零部件,33
002902,002902.SZ,通信-通信设备-通信网络设备及器件,33
600498,600498.SH,通信-通信设备-通信网络设备及器件,17
301503,301503.SZ,计算机-计算机设备-其他计算机设备,33
688709,688709.SH,电子-半导体-模拟芯片设计,17
002439,002439.SZ,计算机-软件开发-横向通用软件,33
601018,601018.SH,交通运输-港口航运-港口,17
603267,603267.SH,国防军工-军工电子-军工电子Ⅲ,17
300657,300657.SZ,电子-元件-印制电路板,33
920992,920992.BJ,医药生物-医疗器械-医疗设备,151
300133,300133.SZ,传媒-影视院线-影视院线Ⅲ,33
300293,300293.SZ,机械设备-专用设备-其他专用设备,33
000910,000910.SZ,轻工制造-家居用品-瓷砖地板,33
300486,300486.SZ,机械设备-自动化设备-其他自动化设备,33
688716,688716.SH,基础化工-塑料制品-合成树脂,17
003013,003013.SZ,建筑装饰-建筑装饰-工程咨询服务,33
605298,605298.SH,机械设备-轨交设备-轨交设备Ⅲ,17
301225,301225.SZ,汽车-汽车零部件-底盘与发动机系统,33
000838,000838.SZ,房地产-房地产-住宅开发,33
603283,603283.SH,机械设备-自动化设备-工控设备,17
301489,301489.SZ,电子-电子化学品-电子化学品Ⅲ,33
301261,301261.SZ,机械设备-通用设备-金属制品,33
002224,002224.SZ,基础化工-橡胶制品-其他橡胶制品,33
002274,002274.SZ,基础化工-化学原料-煤化工,33
300097,300097.SZ,机械设备-自动化设备-其他自动化设备,33
920748,920748.BJ,计算机-IT服务-IT服务Ⅲ,151
688545,688545.SH,电子-电子化学品-电子化学品Ⅲ,17
600956,600956.SH,公用事业-电力-新能源发电,17
301185,301185.SZ,计算机-软件开发-垂直应用软件,33
300301,300301.SZ,电子-光学光电子-LED,33
600584,600584.SH,电子-半导体-集成电路封测,17
603579,603579.SH,家用电器-小家电-小家电Ⅲ,17
688351,688351.SH,医药生物-医疗器械-医疗耗材,17
002055,002055.SZ,电子-消费电子-消费电子零部件及组装,33
002623,002623.SZ,电力设备-光伏设备-光伏辅材,33
301162,301162.SZ,计算机-软件开发-垂直应用软件,33
603823,603823.SH,基础化工-化学制品-涂料油墨,17
603838,603838.SH,轻工制造-家居用品-其他家居用品,22
300767,300767.SZ,基础化工-橡胶制品-其他橡胶制品,33
600119,600119.SH,交通运输-物流-物流Ⅲ,22
920179,920179.BJ,电子-半导体-半导体材料,151
688137,688137.SH,医药生物-生物制品-其他生物制品,17
603583,603583.SH,机械设备-自动化设备-工控设备,17
920821,920821.BJ,电子-元件-印制电路板,151
605336,605336.SH,家用电器-厨卫电器-厨卫电器Ⅲ,22
920981,920981.BJ,电子-元件-被动元件,151
300725,300725.SZ,医药生物-医疗服务-医疗研发外包,33
603112,603112.SH,家用电器-白色家电-家电零部件,17
601137,601137.SH,有色金属-金属新材料-其他金属新材料,17
300776,300776.SZ,电力设备-光伏设备-光伏加工设备,33
603322,603322.SH,计算机-IT服务-IT服务Ⅲ,17
002406,002406.SZ,汽车-汽车零部件-底盘与发动机系统,33
603289,603289.SH,机械设备-专用设备-其他专用设备,17
688336,688336.SH,医药生物-生物制品-其他生物制品,17
600985,600985.SH,煤炭-煤炭开采加工-煤炭开采,17
002189,002189.SZ,国防军工-军工电子-军工电子Ⅲ,33
300706,300706.SZ,电子-半导体-半导体材料,33
300203,300203.SZ,机械设备-通用设备-仪器仪表,33
688459,688459.SH,机械设备-轨交设备-轨交设备Ⅲ,17
000990,000990.SZ,基础化工-化学原料-煤化工,33
301165,301165.SZ,通信-通信设备-通信网络设备及器件,33
002565,002565.SZ,轻工制造-包装印刷-包装,33
002218,002218.SZ,公用事业-电力-新能源发电,33
600167,600167.SH,公用事业-电力-热力,17
601963,601963.SH,银行-银行-城商行,17
688343,688343.SH,计算机-IT服务-IT服务Ⅲ,17
603005,603005.SH,电子-半导体-集成电路封测,17
603179,603179.SH,汽车-汽车零部件-汽车电子电气系统,17
688062,688062.SH,医药生物-生物制品-其他生物制品,17
002023,002023.SZ,国防军工-军工装备-航空装备,33
002475,002475.SZ,电子-消费电子-消费电子零部件及组装,33
300985,300985.SZ,机械设备-通用设备-金属制品,33
002008,002008.SZ,机械设备-自动化设备-激光设备,33
002541,002541.SZ,建筑装饰-建筑装饰-专业工程,33
001965,001965.SZ,交通运输-公路铁路运输-高速公路,33
688166,688166.SH,医药生物-化学制药-原料药,17
688143,688143.SH,通信-通信设备-通信线缆及配套,17
920035,920035.BJ,机械设备-通用设备-仪器仪表,151
603320,603320.SH,电力设备-电机-电机Ⅲ,17
600461,600461.SH,环保-环境治理-水务及水治理,17
600760,600760.SH,国防军工-军工装备-航空装备,17
002412,002412.SZ,医药生物-中药-中药Ⅲ,33
301017,301017.SZ,医药生物-医药商业-药店,33
688038,688038.SH,计算机-软件开发-垂直应用软件,17
301373,301373.SZ,基础化工-化学制品-其他化学制品,33
688106,688106.SH,电子-电子化学品-电子化学品Ⅲ,17
002966,002966.SZ,银行-银行-城商行,33
688362,688362.SH,电子-半导体-集成电路封测,17
003002,003002.SZ,基础化工-化学制品-民爆用品,33
601330,601330.SH,环保-环境治理-固废治理,17
603121,603121.SH,汽车-汽车零部件-底盘与发动机系统,17
301538,301538.SZ,基础化工-塑料制品-改性塑料,33
300576,300576.SZ,电子-电子化学品-电子化学品Ⅲ,33
000858,000858.SZ,食品饮料-白酒-白酒Ⅲ,33
688221,688221.SH,医药生物-化学制药-化学制剂,17
600012,600012.SH,交通运输-公路铁路运输-高速公路,17
688281,688281.SH,国防军工-军工装备-航空装备,17
000912,000912.SZ,基础化工-农化制品-氮肥,33
301611,301611.SZ,电子-半导体-半导体材料,33
603788,603788.SH,汽车-汽车零部件-底盘与发动机系统,17
603060,603060.SH,社会服务-其他社会服务-专业服务,17
601218,601218.SH,电力设备-风电设备-风电零部件,17
300613,300613.SZ,电子-半导体-数字芯片设计,33
300636,300636.SZ,医药生物-化学制药-原料药,33
601177,601177.SH,机械设备-通用设备-金属制品,17
688081,688081.SH,国防军工-军工电子-军工电子Ⅲ,17
605289,605289.SH,建筑装饰-建筑装饰-装饰园林,17
603630,603630.SH,美容护理-美容护理-化妆品,17
600618,600618.SH,基础化工-化学原料-氯碱,17
002662,002662.SZ,汽车-汽车零部件-车身附件及饰件,33
603122,603122.SH,医药生物-医药商业-医药流通,17
688668,688668.SH,通信-通信设备-通信网络设备及器件,17
300871,300871.SZ,农林牧渔-养殖业-动物保健,33
300298,300298.SZ,医药生物-医疗器械-医疗设备,33
603950,603950.SH,汽车-汽车零部件-底盘与发动机系统,17
002271,002271.SZ,建筑材料-建筑材料-其他建材,33
300398,300398.SZ,电子-电子化学品-电子化学品Ⅲ,33
605196,605196.SH,电力设备-电网设备-线缆部件及其他,17
002871,002871.SZ,机械设备-通用设备-金属制品,33
300611,300611.SZ,汽车-汽车零部件-底盘与发动机系统,33
300547,300547.SZ,汽车-汽车零部件-底盘与发动机系统,33
688011,688011.SH,国防军工-军工电子-军工电子Ⅲ,17
600032,600032.SH,公用事业-电力-新能源发电,17
603985,603985.SH,电力设备-风电设备-风电零部件,17
600075,600075.SH,基础化工-化学原料-氯碱,17
605255,605255.SH,汽车-汽车零部件-底盘与发动机系统,17
688662,688662.SH,电子-其他电子-其他电子Ⅲ,17
603459,603459.SH,电子-元件-印制电路板,17
002918,002918.SZ,轻工制造-家居用品-瓷砖地板,33
002636,002636.SZ,电子-元件-印制电路板,33
600415,600415.SH,商贸零售-零售-商业物业经营,17
688350,688350.SH,基础化工-化学制品-其他化学制品,17
000889,000889.SZ,通信-通信服务-通信工程及服务,33
300313,300313.SZ,农林牧渔-养殖业-其他养殖,33
600522,600522.SH,通信-通信设备-通信线缆及配套,17
001298,001298.SZ,电子-其他电子-其他电子Ⅲ,33
600753,600753.SH,交通运输-物流-物流Ⅲ,22
002821,002821.SZ,医药生物-医疗服务-医疗研发外包,33
603868,603868.SH,家用电器-小家电-小家电Ⅲ,17
301286,301286.SZ,基础化工-化学制品-其他化学制品,33
603737,603737.SH,建筑材料-建筑材料-其他建材,17
600979,600979.SH,公用事业-电力-电能综合服务,17
688314,688314.SH,医药生物-医疗器械-医疗耗材,17
600460,600460.SH,电子-半导体-模拟芯片设计,17
300652,300652.SZ,汽车-汽车零部件-轮胎轮毂,33
688809,688809.SH,电子-半导体-半导体设备,17
003012,003012.SZ,轻工制造-家居用品-瓷砖地板,33
688162,688162.SH,机械设备-专用设备-其他专用设备,17
688008,688008.SH,电子-半导体-数字芯片设计,17
600594,600594.SH,医药生物-中药-中药Ⅲ,17
002932,002932.SZ,医药生物-医疗器械-体外诊断,33
920169,920169.BJ,机械设备-通用设备-金属制品,151
920641,920641.BJ,电子-元件-被动元件,151
603090,603090.SH,机械设备-通用设备-其他通用设备,17
300770,300770.SZ,传媒-文化传媒-电视广播,33
301345,301345.SZ,汽车-汽车服务及其他-其他运输设备,33
002793,002793.SZ,医药生物-化学制药-化学制剂,33
600292,600292.SH,公用事业-电力-水电,17
605138,605138.SH,纺织服饰-服装家纺-服装,17
603501,603501.SH,电子-半导体-数字芯片设计,17
300715,300715.SZ,建筑材料-建筑材料-其他建材,33
300666,300666.SZ,电子-半导体-半导体材料,33
688313,688313.SH,通信-通信设备-通信网络设备及器件,17
688335,688335.SH,环保-环保设备-环保设备Ⅲ,17
300506,300506.SZ,建筑装饰-建筑装饰-装饰园林,33
300992,300992.SZ,机械设备-通用设备-其他通用设备,33
300492,300492.SZ,社会服务-教育-教育Ⅲ,33
002294,002294.SZ,医药生物-化学制药-化学制剂,33
601778,601778.SH,公用事业-电力-新能源发电,17
002230,002230.SZ,计算机-软件开发-横向通用软件,33
300136,300136.SZ,电子-消费电子-消费电子零部件及组装,33
920046,920046.BJ,电力设备-电网设备-输变电设备,151
688310,688310.SH,机械设备-自动化设备-其他自动化设备,17
301131,301131.SZ,基础化工-塑料制品-改性塑料,33
301190,301190.SZ,基础化工-化学原料-其他化学原料,33
301585,301585.SZ,基础化工-化学制品-纺织化学用品,33
600909,600909.SH,非银金融-证券-证券Ⅲ,17
688311,688311.SH,国防军工-军工电子-军工电子Ⅲ,17
002703,002703.SZ,汽车-汽车零部件-底盘与发动机系统,33
605277,605277.SH,电子-消费电子-消费电子零部件及组装,17
000628,000628.SZ,建筑装饰-建筑装饰-房屋建设,33
002025,002025.SZ,国防军工-军工电子-军工电子Ⅲ,33
600718,600718.SH,计算机-IT服务-IT服务Ⅲ,17
001216,001216.SZ,轻工制造-家居用品-其他家居用品,33
300582,300582.SZ,电子-光学光电子-LED,33
688126,688126.SH,电子-半导体-半导体材料,17
002005,002005.SZ,家用电器-小家电-小家电Ⅲ,33
000722,000722.SZ,公用事业-电力-水电,33
601012,601012.SH,电力设备-光伏设备-光伏电池组件,17
300300,300300.SZ,计算机-IT服务-IT服务Ⅲ,33
688478,688478.SH,电子-半导体-半导体设备,17
688309,688309.SH,环保-环保设备-环保设备Ⅲ,17
603726,603726.SH,家用电器-白色家电-家电零部件,17
603402,603402.SH,社会服务-旅游及酒店-旅游综合,17
688379,688379.SH,机械设备-通用设备-金属制品,17
002824,002824.SZ,有色金属-工业金属-铝,33
688739,688739.SH,医药生物-生物制品-疫苗,17
300527,300527.SZ,国防军工-军工装备-地面兵装,33
001299,001299.SZ,公用事业-燃气-燃气Ⅲ,33
002088,002088.SZ,建筑材料-建筑材料-耐火材料,33
000895,000895.SZ,食品饮料-食品加工制造-肉制品,33
301237,301237.SZ,基础化工-塑料制品-膜材料,33
688177,688177.SH,医药生物-生物制品-其他生物制品,17
002938,002938.SZ,电子-元件-印制电路板,33
002654,002654.SZ,电子-光学光电子-LED,33
000011,000011.SZ,房地产-房地产-房地产服务,33
300225,300225.SZ,基础化工-化学制品-涂料油墨,33
301285,301285.SZ,电子-消费电子-消费电子零部件及组装,33
000993,000993.SZ,公用事业-电力-水电,33
603105,603105.SH,公用事业-电力-新能源发电,17
002931,002931.SZ,机械设备-通用设备-金属制品,33
605376,605376.SH,有色金属-能源金属-镍,17
603897,603897.SH,电力设备-电网设备-线缆部件及其他,17
920491,920491.BJ,机械设备-通用设备-仪器仪表,151
002950,002950.SZ,医药生物-医疗器械-医疗耗材,33
688656,688656.SH,医药生物-医疗器械-体外诊断,17
603158,603158.SH,汽车-汽车零部件-底盘与发动机系统,17
301312,301312.SZ,机械设备-自动化设备-工控设备,33
603390,603390.SH,汽车-汽车零部件-汽车电子电气系统,17
002790,002790.SZ,轻工制造-家居用品-其他家居用品,33
605098,605098.SH,社会服务-教育-教育Ⅲ,17
002624,002624.SZ,传媒-游戏-游戏Ⅲ,33
002866,002866.SZ,电子-消费电子-消费电子零部件及组装,33
002984,002984.SZ,汽车-汽车零部件-轮胎轮毂,33
002455,002455.SZ,基础化工-化学制品-其他化学制品,33
688796,688796.SH,医药生物-医疗服务-医疗研发外包,17
301396,301396.SZ,计算机-IT服务-IT服务Ⅲ,33
002490,002490.SZ,机械设备-专用设备-能源及重型设备,33
300389,300389.SZ,电子-光学光电子-LED,33
301281,301281.SZ,医药生物-化学制药-化学制剂,33
002233,002233.SZ,建筑材料-建筑材料-水泥,33
301070,301070.SZ,机械设备-通用设备-制冷空调设备,33
688180,688180.SH,医药生物-生物制品-其他生物制品,17
000592,000592.SZ,农林牧渔-种植业与林业-林业,33
600800,600800.SH,石油石化-石油加工贸易-石油加工,17
300782,300782.SZ,电子-半导体-模拟芯片设计,33
002317,002317.SZ,医药生物-中药-中药Ⅲ,33
688512,688512.SH,电子-半导体-模拟芯片设计,17
601388,601388.SH,有色金属-工业金属-铝,17
301181,301181.SZ,汽车-汽车零部件-底盘与发动机系统,33
002879,002879.SZ,电力设备-电网设备-线缆部件及其他,33
300964,300964.SZ,电子-元件-印制电路板,33
301449,301449.SZ,社会服务-其他社会服务-专业服务,33
002638,002638.SZ,电子-光学光电子-LED,33
301231,301231.SZ,传媒-文化传媒-出版,33
600433,600433.SH,轻工制造-造纸-造纸Ⅲ,17
688596,688596.SH,机械设备-专用设备-其他专用设备,17
