所属同花顺行业,股票代码,market_code,code
国防军工-军工电子-军工电子Ⅲ,300474.SZ,33,300474
有色金属-工业金属-铝,601677.SH,17,601677
有色金属-工业金属-铝,600595.SH,17,600595
基础化工-化学原料-纯碱,000683.SZ,33,000683
电力设备-电池-电池化学品,920185.BJ,151,920185
基础化工-化学制品-其他化学制品,300801.SZ,33,300801
电子-半导体-数字芯片设计,688702.SH,17,688702
银行-银行-城商行,002142.SZ,33,002142
计算机-IT服务-IT服务Ⅲ,688258.SH,17,688258
房地产-房地产-产业地产,600895.SH,17,600895
电子-元件-印制电路板,002436.SZ,33,002436
商贸零售-零售-百货零售,000417.SZ,33,000417
农林牧渔-养殖业-生猪养殖,002714.SZ,33,002714
电力设备-电网设备-电气自控设备,601222.SH,17,601222
电力设备-电网设备-输变电设备,600468.SH,17,600468
商贸零售-零售-专业连锁,002416.SZ,33,002416
农林牧渔-种植业与林业-其他种植业,300511.SZ,33,300511
计算机-IT服务-IT服务Ⅲ,301248.SZ,33,301248
电子-电子化学品-电子化学品Ⅲ,002643.SZ,33,002643
电力设备-电网设备-线缆部件及其他,002309.SZ,33,002309
电子-消费电子-消费电子零部件及组装,601231.SH,17,601231
商贸零售-互联网电商-互联网电商Ⅲ,003010.SZ,33,003010
基础化工-非金属材料-非金属材料Ⅲ,603663.SH,17,603663
医药生物-化学制药-化学制剂,688117.SH,17,688117
农林牧渔-养殖业-生猪养殖,300498.SZ,33,300498
通信-通信设备-通信终端及配件,300590.SZ,33,300590
煤炭-煤炭开采加工-煤炭开采,000983.SZ,33,000983
机械设备-通用设备-金属制品,688059.SH,17,688059
建筑装饰-建筑装饰-基础建设,603815.SH,17,603815
医药生物-医疗器械-医疗设备,301087.SZ,33,301087
公用事业-燃气-燃气Ⅲ,605090.SH,17,605090
机械设备-专用设备-纺织服装设备,688789.SH,17,688789
电子-半导体-半导体材料,688720.SH,17,688720
电力设备-电网设备-输变电设备,002358.SZ,33,002358
基础化工-化学原料-其他化学原料,300927.SZ,33,300927
计算机-IT服务-IT服务Ⅲ,688228.SH,17,688228
煤炭-煤炭开采加工-煤炭开采,600726.SH,17,600726
纺织服饰-服装家纺-服装,603196.SH,17,603196
电力设备-电网设备-输变电设备,002112.SZ,33,002112
食品饮料-食品加工制造-肉制品,002515.SZ,33,002515
环保-环境治理-固废治理,301049.SZ,33,301049
电子-光学光电子-光学元件,300331.SZ,33,300331
公用事业-电力-火电,000037.SZ,33,000037
农林牧渔-养殖业-生猪养殖,603717.SH,17,603717
石油石化-石油加工贸易-石油加工,601857.SH,17,601857
医药生物-医疗服务-医疗研发外包,688293.SH,17,688293
电子-光学光电子-面板,002955.SZ,33,002955
计算机-IT服务-IT服务Ⅲ,002380.SZ,33,002380
电力设备-光伏设备-光伏辅材,688598.SH,17,688598
轻工制造-包装印刷-包装,603687.SH,17,603687
医药生物-医疗器械-体外诊断,688338.SH,17,688338
纺织服饰-纺织制造-棉纺,002083.SZ,33,002083
电力设备-其他电源设备-其他电源设备Ⅲ,002335.SZ,33,002335
基础化工-非金属材料-非金属材料Ⅲ,001359.SZ,33,001359
电子-半导体-模拟芯片设计,688325.SH,17,688325
电子-电子化学品-电子化学品Ⅲ,688268.SH,17,688268
机械设备-轨交设备-轨交设备Ⅲ,688187.SH,17,688187
医药生物-生物制品-其他生物制品,688520.SH,17,688520
电力设备-电网设备-输变电设备,002706.SZ,33,002706
电力设备-电网设备-线缆部件及其他,920037.BJ,151,920037
电力设备-电网设备-电气自控设备,600406.SH,17,600406
机械设备-专用设备-能源及重型设备,688377.SH,17,688377
公用事业-电力-火电,001286.SZ,33,001286
建筑装饰-建筑装饰-装饰园林,002375.SZ,33,002375
机械设备-自动化设备-工控设备,688777.SH,17,688777
有色金属-工业金属-铝,600888.SH,17,600888
电子-电子化学品-电子化学品Ⅲ,002741.SZ,33,002741
基础化工-化学制品-其他化学制品,688199.SH,17,688199
电力设备-电网设备-线缆部件及其他,002882.SZ,33,002882
环保-环境治理-固废治理,603126.SH,17,603126
公用事业-电力-热力,600226.SH,17,600226
轻工制造-包装印刷-包装,300883.SZ,33,300883
有色金属-小金属-其他小金属,002149.SZ,33,002149
电子-消费电子-消费电子零部件及组装,601138.SH,17,601138
传媒-文化传媒-广告营销,300061.SZ,33,300061
有色金属-贵金属-贵金属Ⅲ,300139.SZ,33,300139
非银金融-证券-证券Ⅲ,601108.SH,17,601108
基础化工-化学制品-其他化学制品,002453.SZ,33,002453
电子-电子化学品-电子化学品Ⅲ,300537.SZ,33,300537
基础化工-化学制品-聚氨酯,600309.SH,17,600309
机械设备-工程机械-工程机械Ⅲ,000528.SZ,33,000528
电子-消费电子-消费电子零部件及组装,300602.SZ,33,300602
汽车-汽车零部件-汽车电子电气系统,002870.SZ,33,002870
食品饮料-食品加工制造-调味发酵品,603288.SH,17,603288
有色金属-工业金属-铝,002532.SZ,33,002532
公用事业-电力-水电,000722.SZ,33,000722
公用事业-电力-火电,000690.SZ,33,000690
农林牧渔-养殖业-生猪养殖,603477.SH,17,603477
基础化工-非金属材料-非金属材料Ⅲ,603612.SH,17,603612
基础化工-化学纤维-其他纤维,600810.SH,17,600810
电子-消费电子-消费电子零部件及组装,002993.SZ,33,002993
建筑装饰-建筑装饰-装饰园林,002989.SZ,33,002989
传媒-文化传媒-广告营销,600986.SH,17,600986
基础化工-化学制品-有机硅,603155.SH,17,603155
电子-半导体-集成电路封测,002185.SZ,33,002185
电力设备-光伏设备-光伏电池组件,300093.SZ,33,300093
通信-通信设备-通信网络设备及器件,300565.SZ,33,300565
非银金融-证券-证券Ⅲ,000783.SZ,33,000783
计算机-IT服务-IT服务Ⅲ,301638.SZ,33,301638
电力设备-电池-锂电池,001283.SZ,33,001283
基础化工-塑料制品-其他塑料制品,301090.SZ,33,301090
电力设备-电池-锂电池,920237.BJ,151,920237
医药生物-生物制品-其他生物制品,002773.SZ,33,002773
有色金属-小金属-其他小金属,000962.SZ,33,000962
煤炭-煤炭开采加工-煤炭开采,600758.SH,17,600758
基础化工-化学制品-涂料油墨,603823.SH,17,603823
电力设备-其他电源设备-其他电源设备Ⅲ,301516.SZ,33,301516
机械设备-通用设备-金属制品,920223.BJ,151,920223
通信-通信设备-通信终端及配件,300205.SZ,33,300205
电力设备-其他电源设备-其他电源设备Ⅲ,002534.SZ,33,002534
医药生物-医疗器械-医疗耗材,688108.SH,17,688108
传媒-影视院线-影视院线Ⅲ,300426.SZ,33,300426
计算机-软件开发-横向通用软件,300766.SZ,33,300766
医药生物-化学制药-化学制剂,600851.SH,17,600851
电力设备-风电设备-风电零部件,300185.SZ,33,300185
环保-环境治理-固废治理,000035.SZ,33,000035
食品饮料-白酒-白酒Ⅲ,600809.SH,17,600809
汽车-汽车零部件-车身附件及饰件,603997.SH,17,603997
家用电器-厨卫电器-厨卫电器Ⅲ,603551.SH,17,603551
电子-半导体-模拟芯片设计,688484.SH,17,688484
电子-半导体-模拟芯片设计,300661.SZ,33,300661
通信-通信设备-通信终端及配件,920249.BJ,151,920249
建筑材料-建筑材料-其他建材,000786.SZ,33,000786
电力设备-风电设备-风电零部件,603985.SH,17,603985
传媒-文化传媒-数字媒体,000681.SZ,33,000681
计算机-IT服务-IT服务Ⅲ,300541.SZ,33,300541
医药生物-化学制药-化学制剂,002038.SZ,33,002038
银行-银行-农商行,601077.SH,17,601077
商贸零售-零售-商业物业经营,600415.SH,17,600415
电子-半导体-数字芯片设计,603893.SH,17,603893
基础化工-塑料制品-其他塑料制品,300980.SZ,33,300980
医药生物-生物制品-疫苗,300841.SZ,33,300841
银行-银行-城商行,601577.SH,17,601577
基础化工-化学制品-其他化学制品,300174.SZ,33,300174
食品饮料-白酒-白酒Ⅲ,000568.SZ,33,000568
电子-电子化学品-电子化学品Ⅲ,300398.SZ,33,300398
医药生物-生物制品-其他生物制品,301393.SZ,33,301393
基础化工-化学制品-聚氨酯,300200.SZ,33,300200
汽车-汽车服务及其他-其他运输设备,603766.SH,17,603766
机械设备-通用设备-仪器仪表,688628.SH,17,688628
电力设备-光伏设备-硅料硅片,600438.SH,17,600438
电力设备-电网设备-输变电设备,301012.SZ,33,301012
社会服务-其他社会服务-专业服务,002967.SZ,33,002967
公用事业-电力-火电,600780.SH,17,600780
汽车-汽车零部件-汽车电子电气系统,603390.SH,17,603390
房地产-房地产-住宅开发,600510.SH,17,600510
电力设备-电池-电池化学品,300073.SZ,33,300073
农林牧渔-养殖业-肉鸡养殖,002299.SZ,33,002299
有色金属-小金属-稀土,600392.SH,17,600392
基础化工-农化制品-农药,603585.SH,17,603585
钢铁-钢铁-冶钢原料,601969.SH,17,601969
电力设备-光伏设备-光伏电池组件,600537.SH,22,600537
家用电器-白色家电-家电零部件,002418.SZ,33,002418
传媒-文化传媒-广告营销,002027.SZ,33,002027
电力设备-光伏设备-逆变器,688348.SH,17,688348
汽车-汽车服务及其他-其他运输设备,603129.SH,17,603129
医药生物-中药-中药Ⅲ,002424.SZ,33,002424
机械设备-自动化设备-激光设备,688646.SH,22,688646
汽车-汽车服务及其他-其他运输设备,301345.SZ,33,301345
建筑装饰-建筑装饰-工程咨询服务,600629.SH,17,600629
汽车-汽车零部件-底盘与发动机系统,600841.SH,17,600841
电子-光学光电子-LED,600261.SH,17,600261
房地产-房地产-房地产服务,002822.SZ,33,002822
医药生物-医疗服务-医疗研发外包,300683.SZ,33,300683
有色金属-工业金属-铝,603876.SH,17,603876
电子-消费电子-消费电子零部件及组装,301123.SZ,33,301123
电力设备-光伏设备-硅料硅片,603398.SH,22,603398
医药生物-生物制品-其他生物制品,688488.SH,17,688488
基础化工-化学制品-氟化工,600160.SH,17,600160
环保-环保设备-环保设备Ⅲ,300786.SZ,33,300786
公用事业-电力-新能源发电,600032.SH,17,600032
有色金属-工业金属-铅锌,000060.SZ,33,000060
基础化工-橡胶制品-其他橡胶制品,300121.SZ,33,300121
基础化工-化学纤维-粘胶,000420.SZ,33,000420
电子-光学光电子-LED,002992.SZ,33,002992
基础化工-农化制品-磷肥及磷化工,002895.SZ,33,002895
通信-通信设备-通信网络设备及器件,301577.SZ,33,301577
电子-电子化学品-电子化学品Ⅲ,301630.SZ,33,301630
计算机-IT服务-IT服务Ⅲ,688327.SH,17,688327
电力设备-电网设备-输变电设备,301120.SZ,33,301120
电子-半导体-模拟芯片设计,688368.SH,17,688368
食品饮料-食品加工制造-其他食品,000639.SZ,33,000639
医药生物-化学制药-化学制剂,600276.SH,17,600276
电力设备-光伏设备-光伏辅材,688560.SH,17,688560
机械设备-专用设备-其他专用设备,300499.SZ,33,300499
公用事业-电力-火电,000531.SZ,33,000531
美容护理-美容护理-个护用品,603193.SH,17,603193
电力设备-其他电源设备-其他电源设备Ⅲ,688411.SH,17,688411
电子-消费电子-消费电子零部件及组装,000021.SZ,33,000021
电子-其他电子-其他电子Ⅲ,300184.SZ,33,300184
轻工制造-家居用品-定制家居,603898.SH,17,603898
机械设备-通用设备-其他通用设备,002272.SZ,33,002272
电力设备-电池-锂电专用设备,301662.SZ,33,301662
基础化工-化学原料-无机盐,301256.SZ,33,301256
建筑装饰-建筑装饰-工程咨询服务,603153.SH,17,603153
电力设备-电池-电池化学品,688733.SH,17,688733
医药生物-医疗器械-医疗设备,688301.SH,17,688301
机械设备-通用设备-金属制品,301548.SZ,33,301548
机械设备-工程机械-工程机械Ⅲ,300201.SZ,33,300201
电力设备-其他电源设备-其他电源设备Ⅲ,300593.SZ,33,300593
机械设备-通用设备-仪器仪表,688115.SH,17,688115
电力设备-电池-锂电池,688567.SH,17,688567
基础化工-农化制品-氮肥,600426.SH,17,600426
电力设备-电池-锂电池,300207.SZ,33,300207
医药生物-化学制药-原料药,605507.SH,17,605507
电子-半导体-半导体设备,688147.SH,17,688147
国防军工-军工电子-军工电子Ⅲ,002935.SZ,33,002935
计算机-IT服务-IT服务Ⅲ,920171.BJ,151,920171
电子-其他电子-其他电子Ⅲ,000670.SZ,33,000670
基础化工-化学原料-煤化工,600989.SH,17,600989
食品饮料-饮料制造-软饮料,603156.SH,17,603156
基础化工-化学制品-有机硅,605366.SH,17,605366
交通运输-物流-物流Ⅲ,603871.SH,17,603871
电力设备-其他电源设备-其他电源设备Ⅲ,600482.SH,17,600482
食品饮料-白酒-白酒Ⅲ,000596.SZ,33,000596
银行-银行-城商行,002948.SZ,33,002948
环保-环境治理-水务及水治理,301372.SZ,33,301372
电力设备-电池-电池化学品,301152.SZ,33,301152
基础化工-化学制品-其他化学制品,688133.SH,17,688133
医药生物-医疗器械-医疗耗材,688351.SH,17,688351
计算机-软件开发-横向通用软件,603138.SH,17,603138
建筑装饰-建筑装饰-基础建设,601611.SH,17,601611
医药生物-医疗器械-医疗耗材,688161.SH,17,688161
电子-光学光电子-LED,300162.SZ,33,300162
电力设备-电池-锂电池,920252.BJ,151,920252
机械设备-通用设备-仪器仪表,300165.SZ,33,300165
计算机-软件开发-垂直应用软件,301378.SZ,33,301378
基础化工-化学制品-其他化学制品,301617.SZ,33,301617
轻工制造-家居用品-文娱用品,002348.SZ,33,002348
基础化工-化学原料-氯碱,002092.SZ,33,002092
电力设备-电网设备-电气自控设备,603556.SH,17,603556
医药生物-生物制品-其他生物制品,688177.SH,17,688177
国防军工-军工电子-军工电子Ⅲ,600590.SH,17,600590
电力设备-电池-电池化学品,300035.SZ,33,300035
电力设备-电池-电池化学品,600884.SH,17,600884
机械设备-专用设备-其他专用设备,688419.SH,17,688419
基础化工-化学制品-其他化学制品,002648.SZ,33,002648
电子-光学光电子-面板,600707.SH,17,600707
公用事业-燃气-燃气Ⅲ,920010.BJ,151,920010
电力设备-其他电源设备-其他电源设备Ⅲ,600212.SH,17,600212
电力设备-电网设备-输变电设备,601179.SH,17,601179
有色金属-小金属-钨,600549.SH,17,600549
机械设备-自动化设备-工控设备,001266.SZ,33,001266
机械设备-轨交设备-轨交设备Ⅲ,605298.SH,17,605298
电力设备-电池-锂电池,688063.SH,17,688063
商贸零售-零售-商业物业经营,603682.SH,17,603682
通信-通信设备-通信网络设备及器件,688205.SH,17,688205
电力设备-电池-锂电专用设备,688499.SH,17,688499
商贸零售-零售-百货零售,600785.SH,17,600785
通信-通信服务-通信应用增值服务,300921.SZ,33,300921
基础化工-化学制品-其他化学制品,002455.SZ,33,002455
电子-电子化学品-电子化学品Ⅲ,301489.SZ,33,301489
公用事业-电力-新能源发电,601016.SH,17,601016
机械设备-通用设备-仪器仪表,688112.SH,17,688112
石油石化-石油加工贸易-石油加工,002408.SZ,33,002408
汽车-汽车零部件-汽车电子电气系统,300304.SZ,33,300304
机械设备-通用设备-制冷空调设备,002158.SZ,33,002158
电子-半导体-模拟芯片设计,688709.SH,17,688709
轻工制造-家居用品-其他家居用品,605155.SH,17,605155
基础化工-橡胶制品-其他橡胶制品,300587.SZ,33,300587
环保-环境治理-固废治理,002210.SZ,33,002210
通信-通信服务-通信应用增值服务,300383.SZ,33,300383
电力设备-电池-锂电专用设备,300457.SZ,33,300457
电力设备-电网设备-线缆部件及其他,002498.SZ,33,002498
医药生物-化学制药-化学制剂,688373.SH,17,688373
机械设备-自动化设备-激光设备,300227.SZ,33,300227
美容护理-美容护理-个护用品,300658.SZ,33,300658
电力设备-电网设备-电气自控设备,600268.SH,17,600268
建筑装饰-建筑装饰-基础建设,601669.SH,17,601669
环保-环境治理-综合环境治理,301259.SZ,33,301259
机械设备-通用设备-金属制品,002633.SZ,33,002633
电力设备-光伏设备-光伏辅材,688503.SH,17,688503
石油石化-石油加工贸易-石油加工,603798.SH,17,603798
传媒-文化传媒-数字媒体,300785.SZ,33,300785
电力设备-电网设备-输变电设备,300001.SZ,33,300001
计算机-软件开发-横向通用软件,688435.SH,17,688435
电力设备-电池-电池化学品,688116.SH,17,688116
电子-光学光电子-面板,000100.SZ,33,000100
煤炭-煤炭开采加工-煤炭开采,600348.SH,17,600348
公用事业-电力-新能源发电,600930.SH,17,600930
基础化工-化学制品-其他化学制品,300214.SZ,33,300214
农林牧渔-养殖业-动物保健,002868.SZ,33,002868
商贸零售-零售-专业连锁,000829.SZ,33,000829
农林牧渔-农产品加工-宠物食品,002891.SZ,33,002891
电子-光学光电子-面板,002952.SZ,33,002952
商贸零售-零售-专业连锁,300022.SZ,33,300022
建筑材料-建筑材料-其他建材,603038.SH,17,603038
电力设备-光伏设备-光伏辅材,300842.SZ,33,300842
传媒-游戏-游戏Ⅲ,300418.SZ,33,300418
有色金属-工业金属-铝,000807.SZ,33,000807
农林牧渔-农产品加工-水产饲料,002311.SZ,33,002311
农林牧渔-养殖业-生猪养殖,002124.SZ,33,002124
汽车-汽车整车-商用载货车,600166.SH,17,600166
医药生物-医疗服务-医院,600568.SH,22,600568
医药生物-医疗服务-医疗研发外包,300363.SZ,33,300363
有色金属-工业金属-铝,002824.SZ,33,002824
汽车-汽车零部件-底盘与发动机系统,300432.SZ,33,300432
基础化工-化学原料-煤化工,000990.SZ,33,000990
医药生物-生物制品-其他生物制品,688136.SH,17,688136
基础化工-化学制品-其他化学制品,688625.SH,17,688625
煤炭-煤炭开采加工-煤炭开采,601001.SH,17,601001
食品饮料-饮料制造-乳品,002946.SZ,33,002946
医药生物-医疗服务-医疗研发外包,603127.SH,17,603127
医药生物-化学制药-化学制剂,688578.SH,17,688578
电力设备-电池-锂电池,301327.SZ,33,301327
机械设备-专用设备-能源及重型设备,001332.SZ,33,001332
电子-半导体-模拟芯片设计,688045.SH,17,688045
医药生物-医疗服务-医疗研发外包,300725.SZ,33,300725
机械设备-自动化设备-工控设备,920425.BJ,151,920425
社会服务-其他社会服务-专业服务,300012.SZ,33,300012
轻工制造-造纸-造纸Ⅲ,600433.SH,17,600433
电力设备-电池-锂电池,600110.SH,17,600110
电子-半导体-数字芯片设计,688213.SH,17,688213
农林牧渔-种植业与林业-其他种植业,002215.SZ,33,002215
电力设备-电池-电池化学品,000695.SZ,33,000695
计算机-IT服务-IT服务Ⅲ,600410.SH,17,600410
电子-元件-被动元件,002484.SZ,33,002484
机械设备-自动化设备-其他自动化设备,688312.SH,17,688312
电力设备-光伏设备-光伏加工设备,688726.SH,17,688726
基础化工-化学原料-钛白粉,002136.SZ,33,002136
医药生物-化学制药-化学制剂,300254.SZ,33,300254
商贸零售-互联网电商-互联网电商Ⅲ,301110.SZ,33,301110
钢铁-钢铁-普钢,000778.SZ,33,000778
传媒-文化传媒-出版,002181.SZ,33,002181
电子-光学光电子-光学元件,688502.SH,17,688502
机械设备-通用设备-磨具磨料,300606.SZ,33,300606
农林牧渔-养殖业-肉鸡养殖,300761.SZ,33,300761
医药生物-生物制品-其他生物制品,688137.SH,17,688137
电力设备-光伏设备-逆变器,605117.SH,17,605117
医药生物-中药-中药Ⅲ,002107.SZ,33,002107
电子-光学光电子-面板,002217.SZ,33,002217
医药生物-医疗器械-医疗耗材,002950.SZ,33,002950
机械设备-通用设备-仪器仪表,688610.SH,17,688610
电子-元件-印制电路板,300657.SZ,33,300657
环保-环境治理-水务及水治理,688101.SH,17,688101
电子-其他电子-其他电子Ⅲ,300975.SZ,33,300975
基础化工-农化制品-氮肥,600227.SH,17,600227
电子-半导体-半导体设备,300604.SZ,33,300604
电子-半导体-模拟芯片设计,688173.SH,17,688173
电子-消费电子-品牌消费电子,300866.SZ,33,300866
汽车-汽车整车-商用载客车,000957.SZ,33,000957
机械设备-通用设备-金属制品,603308.SH,17,603308
电力设备-电网设备-输变电设备,603861.SH,17,603861
电子-半导体-半导体设备,002371.SZ,33,002371
电力设备-电网设备-线缆部件及其他,603606.SH,17,603606
医药生物-化学制药-原料药,603520.SH,17,603520
医药生物-化学制药-化学制剂,002437.SZ,33,002437
电子-其他电子-其他电子Ⅲ,001298.SZ,33,001298
公用事业-电力-火电,001896.SZ,33,001896
电子-半导体-数字芯片设计,002049.SZ,33,002049
基础化工-化学原料-无机盐,603067.SH,17,603067
建筑装饰-建筑装饰-专业工程,300048.SZ,33,300048
国防军工-军工电子-军工电子Ⅲ,002025.SZ,33,002025
煤炭-煤炭开采加工-煤炭开采,600985.SH,17,600985
公用事业-电力-电能综合服务,600979.SH,17,600979
通信-通信设备-通信网络设备及器件,300502.SZ,33,300502
食品饮料-食品加工制造-调味发酵品,603317.SH,17,603317
电力设备-电池-电池化学品,002125.SZ,33,002125
机械设备-专用设备-其他专用设备,603076.SH,17,603076
电子-电子化学品-电子化学品Ⅲ,603115.SH,17,603115
钢铁-钢铁-冶钢原料,600382.SH,17,600382
通信-通信服务-通信应用增值服务,603887.SH,17,603887
电力设备-电池-锂电专用设备,688006.SH,17,688006
通信-通信服务-通信应用增值服务,300113.SZ,33,300113
机械设备-工程机械-工程机械Ⅲ,600031.SH,17,600031
电力设备-光伏设备-光伏电池组件,300051.SZ,33,300051
环保-环境治理-固废治理,603588.SH,17,603588
有色金属-工业金属-铝,603271.SH,17,603271
综合-综合-综合Ⅲ,600089.SH,17,600089
环保-环境治理-固废治理,301265.SZ,33,301265
电力设备-其他电源设备-其他电源设备Ⅲ,002518.SZ,33,002518
有色金属-能源金属-钴,300618.SZ,33,300618
电子-半导体-数字芯片设计,688380.SH,17,688380
基础化工-化学原料-纯碱,600586.SH,17,600586
计算机-软件开发-垂直应用软件,688206.SH,17,688206
电子-半导体-半导体材料,688234.SH,17,688234
电力设备-风电设备-风电整机,688660.SH,17,688660
电力设备-风电设备-风电零部件,002487.SZ,33,002487
电力设备-电池-电池化学品,300769.SZ,33,300769
公用事业-电力-电能综合服务,300040.SZ,33,300040
传媒-文化传媒-数字媒体,301299.SZ,33,301299
食品饮料-食品加工制造-休闲食品,002582.SZ,33,002582
机械设备-自动化设备-工控设备,603283.SH,17,603283
基础化工-化学制品-其他化学制品,002810.SZ,33,002810
基础化工-农化制品-钾肥,000792.SZ,33,000792
公用事业-电力-电能综合服务,600995.SH,17,600995
建筑装饰-建筑装饰-专业工程,601117.SH,17,601117
传媒-文化传媒-广告营销,002400.SZ,33,002400
电力设备-电网设备-输变电设备,300617.SZ,33,300617
房地产-房地产-住宅开发,000620.SZ,33,000620
电子-半导体-数字芯片设计,688385.SH,17,688385
电子-元件-印制电路板,300964.SZ,33,300964
医药生物-医疗服务-医疗研发外包,301230.SZ,33,301230
电子-消费电子-消费电子零部件及组装,301389.SZ,33,301389
电子-光学光电子-LED,002723.SZ,33,002723
基础化工-橡胶制品-其他橡胶制品,920225.BJ,151,920225
基础化工-农化制品-农药,002734.SZ,33,002734
农林牧渔-养殖业-生猪养殖,002157.SZ,33,002157
电力设备-电机-电机Ⅲ,301502.SZ,33,301502
电力设备-电池-锂电池,301150.SZ,33,301150
有色金属-工业金属-铝,000612.SZ,33,000612
电子-半导体-集成电路制造,688249.SH,17,688249
计算机-软件开发-垂直应用软件,688078.SH,17,688078
非银金融-证券-证券Ⅲ,600958.SH,17,600958
电子-半导体-集成电路封测,688403.SH,17,688403
电子-电子化学品-电子化学品Ⅲ,688106.SH,17,688106
基础化工-化学制品-有机硅,300727.SZ,33,300727
建筑装饰-建筑装饰-装饰园林,002789.SZ,33,002789
电子-半导体-分立器件,300373.SZ,33,300373
基础化工-非金属材料-非金属材料Ⅲ,000833.SZ,33,000833
电子-半导体-半导体材料,688138.SH,17,688138
商贸零售-零售-百货零售,603101.SH,17,603101
计算机-计算机设备-其他计算机设备,002990.SZ,33,002990
机械设备-通用设备-仪器仪表,605056.SH,17,605056
电子-半导体-半导体设备,688120.SH,17,688120
建筑材料-建筑材料-水泥,000672.SZ,33,000672
医药生物-化学制药-化学制剂,688321.SH,17,688321
医药生物-化学制药-化学制剂,002940.SZ,33,002940
煤炭-煤炭开采加工-煤炭开采,601699.SH,17,601699
轻工制造-家居用品-其他家居用品,603272.SH,22,603272
有色金属-工业金属-铝,000933.SZ,33,000933
煤炭-煤炭开采加工-煤炭开采,601101.SH,17,601101
电力设备-电网设备-输变电设备,600885.SH,17,600885
电力设备-电机-电机Ⅲ,002176.SZ,33,002176
基础化工-化学原料-煤化工,600722.SH,17,600722
房地产-房地产-住宅开发,000402.SZ,33,000402
交通运输-物流-物流Ⅲ,600233.SH,17,600233
医药生物-医疗器械-体外诊断,688253.SH,17,688253
电子-半导体-集成电路封测,920139.BJ,151,920139
机械设备-自动化设备-激光设备,688559.SH,17,688559
医药生物-化学制药-化学制剂,688176.SH,17,688176
电力设备-电网设备-输变电设备,600550.SH,17,600550
电力设备-电池-锂电池,002074.SZ,33,002074
基础化工-化学制品-民爆用品,002246.SZ,33,002246
电子-电子化学品-电子化学品Ⅲ,688603.SH,17,688603
纺织服饰-服装家纺-鞋帽及其他,300577.SZ,33,300577
电子-电子化学品-电子化学品Ⅲ,300655.SZ,33,300655
电子-半导体-模拟芯片设计,688381.SH,17,688381
基础化工-化学制品-纺织化学用品,300798.SZ,33,300798
建筑装饰-建筑装饰-专业工程,603929.SH,17,603929
医药生物-医疗服务-医疗研发外包,688131.SH,17,688131
电子-电子化学品-电子化学品Ⅲ,300576.SZ,33,300576
传媒-文化传媒-数字媒体,603533.SH,17,603533
电子-半导体-数字芯片设计,688262.SH,17,688262
建筑装饰-建筑装饰-专业工程,000928.SZ,33,000928
基础化工-化学纤维-涤纶,601233.SH,17,601233
机械设备-通用设备-金属制品,688308.SH,17,688308
建筑材料-建筑材料-水泥,600801.SH,17,600801
汽车-汽车零部件-底盘与发动机系统,603586.SH,17,603586
公用事业-电力-火电,000539.SZ,33,000539
医药生物-医疗服务-医疗研发外包,688046.SH,17,688046
医药生物-生物制品-其他生物制品,688428.SH,17,688428
计算机-计算机设备-其他计算机设备,603019.SH,17,603019
电力设备-其他电源设备-其他电源设备Ⅲ,002364.SZ,33,002364
汽车-汽车整车-商用载货车,000951.SZ,33,000951
农林牧渔-农产品加工-其他农产品加工,600191.SH,17,600191
煤炭-煤炭开采加工-煤炭开采,601898.SH,17,601898
汽车-汽车零部件-底盘与发动机系统,300547.SZ,33,300547
电子-消费电子-消费电子零部件及组装,002947.SZ,33,002947
基础化工-橡胶制品-其他橡胶制品,603650.SH,17,603650
钢铁-钢铁-冶钢原料,000762.SZ,33,000762
电子-半导体-数字芯片设计,300223.SZ,33,300223
通信-通信服务-通信应用增值服务,300959.SZ,33,300959
基础化工-化学制品-食品及饲料添加剂,600299.SH,17,600299
电力设备-光伏设备-光伏辅材,688408.SH,17,688408
农林牧渔-养殖业-生猪养殖,605296.SH,17,605296
电力设备-电池-锂电池,301587.SZ,33,301587
纺织服饰-服装家纺-家纺,603365.SH,17,603365
机械设备-通用设备-仪器仪表,688583.SH,17,688583
商贸零售-零售-百货零售,300972.SZ,33,300972
电力设备-电池-锂电池,002245.SZ,33,002245
医药生物-化学制药-原料药,300199.SZ,33,300199
医药生物-化学制药-化学制剂,300204.SZ,33,300204
电子-其他电子-其他电子Ⅲ,002859.SZ,33,002859
电子-半导体-模拟芯片设计,300782.SZ,33,300782
医药生物-医疗器械-医疗耗材,603222.SH,17,603222
农林牧渔-农产品加工-果蔬加工,600251.SH,17,600251
机械设备-专用设备-其他专用设备,300210.SZ,33,300210
计算机-IT服务-IT服务Ⅲ,920493.BJ,151,920493
环保-环境治理-固废治理,000803.SZ,33,000803
环保-环境治理-水务及水治理,688069.SH,17,688069
纺织服饰-纺织制造-棉纺,002394.SZ,33,002394
医药生物-医疗服务-医疗研发外包,688796.SH,17,688796
电子-半导体-数字芯片设计,688018.SH,17,688018
基础化工-化学制品-聚氨酯,300848.SZ,33,300848
基础化工-塑料制品-膜材料,688323.SH,17,688323
农林牧渔-养殖业-动物保健,300871.SZ,33,300871
基础化工-化学制品-其他化学制品,603683.SH,17,603683
电力设备-电网设备-输变电设备,600312.SH,17,600312
电力设备-电池-锂电池,300014.SZ,33,300014
环保-环保设备-环保设备Ⅲ,300631.SZ,33,300631
